1342201420,השתת' הורים בקייטנת אמהות ,0,0,0,0,0,,,,,,,
 ," סה""כ עצמיות חינוך ",0,0,0,0,0,,,,,,,
1111000000,, ארנונות ,0,0,0,0,0,,,,,,
1120000000,,אגרות ,0,0,0,0,0,,,,,,
1121000290,תעודות ואישורים ,200,200,205,-5,2,,,,,,,
1190000000,,מענקים כלליים ,0,0,0,0,0,,,,,,
1196000916,מענק מיוחד לפיתוח אירגוני ,0,0,0,0,0,,,,,,,
1210000000,,תברואה ,0,0,0,0,0,,,,,,
1212300220,אגרת אשפה ,0,0,0,0,0,,,,,,,
1213300290,אגרת רישוי עסקים ,0,0,0,0,0,,,,,,,
1214300220,מלחמה בכלבת-אגרת חיסון ,0,0,0,0,0,,,,,,,
1230000000,,תכנון ובנין עיר ,0,0,0,0,0,,,,,,
1233100220,"אגרות,רשיונות בניה ",0,0,0,0,0,,,,,,,
1233400790,אגרות בנייה-שימעונים ,586,586,182,404,68,,,,,,,
1240000000,נכסים צבוריים ,0,0,0,0,0,,,,,,,
1260000000,,שרותים ערוניים שונים ,0,0,0,0,0,,,,,,
1269000290,הכנסות-מכירת מכרזים ,0,0,0,0,0,,,,,,,
1269000660,הכנסות מימון ,10,10,42,-32,320,,,,,,,
1269000661,ריבית הלואות עובדים ,0,0,0,0,0,,,,,,,
1269000690,הכנסות שונות ,100,100,74,26,26,,,,,,,
1269000691,שונות קרן מקפת ,30,30,0,30,100,,,,,,,
1269001290,אגרות בית המשפט)גביה( ,1,1,1,0,0,,,,,,,
1269001661,רבית הלוואות לעובדים ,4,4,3,0,0,,,,,,,
1312000000,חינוך קדם יסודי ,0,0,0,0,0,,,,,,,
1312200000,גני ילדים גיל חובה ,0,0,0,0,0,,,,,,,
1312300000,גני ילדים טרום חובה ,0,0,0,0,0,,,,,,,
1313000000,חינוך יסודי ,0,0,0,0,0,,,,,,,
1313200000,"בי""ס יסודי חורה א' ",0,0,0,0,0,,,,,,,
1313201000,"בי""ס יסודי אלעטאונה ",0,0,0,0,0,,,,,,,
1313202000,"בי""ס יסודי חורה ב' ",0,0,0,0,0,,,,,,,
1313203000,"בי""ס יסודי אלביאדר ",0,0,0,0,0,,,,,,,
1313204000,"בי""ס אלאנדלס ",0,0,0,0,0,,,,,,,
1313302000,"ביה""ס אלופאא לאוטסטים ",0,0,0,0,0,,,,,,,
1314000000,חטיבת ביניים מקיף רבין ,0,0,0,0,0,,,,,,,
1315000000,חינוך על יסודי ,0,0,0,0,0,,,,,,,
1315200000,"ביה""ס תיכון - עמל ",0,0,0,0,0,,,,,,,
1315201000,"בי""ס תיכון - עתיד אלנור ",0,0,0,0,0,,,,,,,
1315202000,"ביה""ס תיכון סכנין ",0,0,0,0,0,,,,,,,
1315203000,"ביה""ס תיכון עהד ",0,0,0,0,0,,,,,,,
1315204000,"בי""ס תיכון אלסלאם ",0,0,0,0,0,,,,,,,
1316000000,מינוך גבוה ,0,0,0,0,0,,,,,,,
1317000000,שרותים נוספים לחינוך ,0,0,0,0,0,,,,,,,
1317300000,שירות פסיכולוגי חינוכי ,0,0,0,0,0,,,,,,,
1317600000,רווחה חינוכית ,0,0,0,0,0,,,,,,,
1322000000,פעולות תרבות ,0,0,0,0,0,,,,,,,
1323000420,השתת' הורים/תושבים ,0,0,0,0,0,,,,,,,
1323000740,השתת' מ.פיס ספרייה ,0,0,0,0,0,,,,,,,
1324000740,"השתת' מ.הפיס - מתנ""ס ",50,50,50,0,0,,,,,,,
1328000000,נוער ,0,0,0,0,0,,,,,,,
1328300420,השתתפות תושבים ,0,0,0,0,0,,,,,,,
1328400420,השתת' תושבים בש.משלימים ,0,0,0,0,0,,,,,,,
1328400790,השת' בקיטנה-מ.השלטון מקומ ,0,0,0,0,0,,,,,,,
1329300790,השתת' מ.להסדר ההימורים/קרן י,56,56,0,56,100,,,,,,,
1329900490,הכנסות ספורט ,2,2,2,0,0,,,,,,,
1341000000,מינהל הרווחה ,0,0,0,0,0,,,,,,,
1342000000,רווחת הפרט והמשפחה ,0,0,0,0,0,,,,,,,
1343000000,שרותים לילד ולנוער ,0,0,0,0,0,,,,,,,
1344000000,שרותים לזקן ,0,0,0,0,0,,,,,,,
1345000000,שרותים למפגר ,0,0,0,0,0,,,,,,,
1346000000,שרותי שיקום ,0,0,0,0,0,,,,,,,
1347000000,שירותי תיקון ,0,0,0,0,0,,,,,,,
1348000000,עבודות קהילתיות ,0,0,0,0,0,,,,,,,
1413000000,משק המים ,0,0,0,0,0,,,,,,,
1413100310,היטל צריכה ,0,0,0,0,0,,,,,,,
1413300220,אגרת מוני מים ,2,2,3,-1,50,,,,,,,
1470000790,השתת' מוסדות אחרים ,885,885,1447,-562,63,,,,,,,
1472000310,היטל ביוב ,3,3,9,-7,233,,,,,,,
 ," סה""כ עצמיות אחר ",1928,1928,2019,-91,4,,,,,,,
 ," סה""כ עצמיות ",3268,3268,3115,153,4,,,,,,,
1312200920,עוזרות לגננות ,1500,1500,1678,-178,11,,,,,,,
1312200923,"תשלומי הורים חומרים-ג""י ",12,12,11,1,8,,,,,,,
1312200924,"ה.נלוות ח.מיוחד-גנ""י ",15,15,20,-5,33,,,,,,,
1312200925,העשרה ח.מיוחד-גני ,0,0,0,0,0,,,,,,,
1312200926,"שכ""ד גני חובה ",0,0,0,0,0,,,,,,,
1312200927,"אגרת תלמידי חוץ-גנ""י ",0,0,0,0,0,,,,,,,
1312200928,"גנ""י יוח""א ",270,270,277,-7,2,,,,,,,
1312200929,השתת' מ.חינוך שונות ,85,85,7,78,91,,,,,,,
1312300920,"שכ""ל גני ילדים קדם חובה ",5300,5300,5756,-456,8,,,,,,,
1312300923,"תשלומי הורים חומרים-ט""ח ",25,25,21,4,16,,,,,,,
1312300924,מ.חינוך-השתת' בשכירות ,0,0,0,0,0,,,,,,,
1312300926,"שכ""ד גנ""י ט.חובה ",120,120,0,120,100,,,,,,,
1312300927,אגרת תלמידי חוץ-יסודי א' ,0,0,0,0,0,,,,,,,
1312301927,אגרת תלמידי חוץ-אלעטאונה ,0,0,0,0,0,,,,,,,
1312302920,השתת' מ.חינוך - מעגן ,105,105,68,37,35,,,,,,,
1312800920,השתת' מ.חינןך-חוויה קיצית ,0,0,0,0,0,,,,,,,
1313200920,שרתים-יסודי חורה א' ,262,262,260,2,0,,,,,,,
1313200921,מזכירים-יסודי חורה א' ,84,84,83,1,1,,,,,,,
1313200922,אגרת שיכפול יסודי חורה א' ,10,10,11,-1,10,,,,,,,
1313200923,תשלום הורים חומרים חורה א ,10,10,17,-7,70,,,,,,,
1313200924,סייעות כיתתיות חורה א ,0,0,0,0,0,,,,,,,
1313200925,"מנב""ס מזכירים חורה א ",0,0,-1,1,0,,,,,,,
1313200926,פדיון חופשה ש+מ-יסודי א' ,4,4,4,0,0,,,,,,,
1313200927,אגרת תלמידי חוץ-יסודי א' ,0,0,0,0,0,,,,,,,
1313200928,"יוח""א ביה""ס א' ",0,0,0,0,0,,,,,,,
1313200929,הכנסות שונות חורה א' ,55,55,69,-14,25,,,,,,,
1313201920,שרתים- יסודי אלעטאונה ,385,385,399,-14,3,,,,,,,
1313201921,מזכירים-יסודי אלעטאונה ,195,195,180,15,7,,,,,,,
1313201922,אגרת שיכפול יסודי אלעטאונ ,8,8,20,-12,150,,,,,,,
1313201923,תשלום הורים חומרים-אלעטונ ,12,12,32,-20,166,,,,,,,
1313201924,חוק שילוב סייעות-בודדות ,645,645,614,31,4,,,,,,,
1313201925,"מנב""ס ביה""ס אלעטאונה ",0,0,-1,1,0,,,,,,,
1313201927,אגרת תלמידי חוץ עטאונה ,0,0,0,0,0,,,,,,,
1313201928,"יוח""א ביה""ס אלעטאונה ",0,0,0,0,0,,,,,,,
1313201929,"הכנסות שונות ביה""ס אלעטאונה ",15,15,17,-2,13,,,,,,,
1313202920,שרתים-יסודי חורה ב' ,355,355,365,-10,2,,,,,,,
1313202921,מזכירים-יסודי חורה ב' ,112,112,115,-3,2,,,,,,,
1313202922,אגרת שיכפול-יסודי חורה ב' ,12,12,18,-6,50,,,,,,,
1313202923,תשלום הורים חומרים-חורה ב ,10,10,25,-15,150,,,,,,,
1313202924,סייעות כיתתיות אלמגד ,96,96,96,0,0,,,,,,,
1313202925,"מנב""ס מזכירים אלמג'ד ",0,0,-1,1,0,,,,,,,
1313202927,אגרת תלמידי חוץ-אלמג'ד ,0,0,0,0,0,,,,,,,
1313202928,"יוח""א ביה""ס אלמג'ד ",0,0,0,0,0,,,,,,,
1313202929,הכנסות שונות - אלמג'ד ,40,40,57,-17,42,,,,,,,
1313203920,"שרתים בי""ס ביאדור ",580,580,571,9,1,,,,,,,
1313203921,מזכירים יסודי ,185,185,182,3,1,,,,,,,
1313203922,אגרת שכפול ,17,17,24,-7,41,,,,,,,
1313203923,תשלום הורים -חומרים ,40,40,39,1,2,,,,,,,
1313203924,סייעות כיתתיות אלביאדר ,50,50,48,2,4,,,,,,,
1313203925,"מנב""ס מזכירים אלביאדר ",0,0,-1,1,0,,,,,,,
1313203927,אגרת תלמידי חוץ -אלביאדר ,0,0,0,0,0,,,,,,,
1313203928,"יוח""א ביה""ס אלביאדר ",0,0,0,0,0,,,,,,,
1313203929,"הכנסות שונות ביה""ס אלביאדר ",70,70,96,-26,37,,,,,,,
1313204920,שרתים ,350,350,339,11,3,,,,,,,
1313204921,מזכירים ,110,110,112,-2,1,,,,,,,
1313204922,אגרת שכפול ,10,10,31,-21,210,,,,,,,
1313204923,תשלומי הורים חומרים ,20,20,24,-4,20,,,,,,,
1313204925,פדיון חופשה+ש.מ. ,0,0,-1,1,0,,,,,,,
1313204926,פידיון חופשה- ש+מ ,0,0,0,0,0,,,,,,,
1313204927,אגרת תלמידי חוץ-אלאנדלוס ,0,0,0,0,0,,,,,,,
1313204928,"השתת' מ.חינוך-יוח""א אנדלו ",0,0,0,0,0,,,,,,,
1313204929,הכנסות שונות - אלאנדלס ,37,37,50,-13,35,,,,,,,
1313205920,שרתים - אלזהרא ,255,255,249,6,2,,,,,,,
1313205921,מזכירים - אלזהרא ,80,80,79,1,1,,,,,,,
1313205922,אגרת שכפול יסודי - אלזהרא ,4,4,10,-6,150,,,,,,,
1313205923,תשלומי הורים חומרים - אלזהרא,15,15,17,-2,13,,,,,,,
1313205924,סייעות כיתתיות - אלזהרא ,32,32,44,-12,37,,,,,,,
1313205925,פדיון חופשה+ש.מ ,0,0,-1,1,0,,,,,,,
1313205927,אגרת תלמידי חוץ-אלזהרא ,0,0,0,0,0,,,,,,,
1313205929,הכנסות שונות - אלזהרא ,385,385,397,-12,3,,,,,,,
1313300920,"שרתים בי""ס חינוך מיוחד ",276,276,274,2,0,,,,,,,
1313300921,"מזכירים בי""ס חינוך מיוחד ",100,100,99,1,1,,,,,,,
1313300922,אגרת שכפול-חינןך מיוחד ,9,9,12,-3,33,,,,,,,
1313300923,תש' הורים חומרים-ח.מיוחד ,50,50,40,10,20,,,,,,,
1313300924,"סייעות כיתתיות ח""מ ",1565,1565,1548,17,1,,,,,,,
1313300925,פידיון חופשה ש+מ ,1,1,-1,2,200,,,,,,,
1313300926,"הזנת יוח""א ח""מ ",220,220,323,-103,46,,,,,,,
1313300927,אגרת תלמידי חוץ ,1635,1635,2215,-580,35,,,,,,,
1313300928,השתת' מ.חינוך שונות ,75,75,128,-53,70,,,,,,,
1313300929,השתת' מ.חינוך שונות ,360,360,304,56,15,,,,,,,
1313301920,ה.נלוות ח.מיוחד ערבי ,145,145,143,2,1,,,,,,,
1313301922,"השתת' מ.חינוך הצטיידות ח""מ ",0,0,0,0,0,,,,,,,
1313301926,"השתת' מ.חינוך שכ""ד ח""מ ",75,75,0,75,100,,,,,,,
1313302920,השתת' מ.חינוך ,72,72,100,-28,38,,,,,,,
1313302921,"מזכירים -בי""ס אלופפא ",33,33,33,0,0,,,,,,,
1313302922,"אגרת שכפול - בי""ס אלופפא ",12,12,4,8,66,,,,,,,
1313302923,תשלומי הורים חומרים ,1,1,7,-6,600,,,,,,,
1313302924,סייעות כיתתיות אלופאא ,490,490,681,-191,38,,,,,,,
1313302925,"מנב""ס מזכירים אוטסטים ",0,0,-1,1,0,,,,,,,
1313302926,"השתת' מ.חינוך הזנת יוח""א ",118,118,0,118,100,,,,,,,
1313302929,השתת' משרד חינוך שונות ,216,216,176,40,18,,,,,,,
1313400920,השתת' מ.חינוך מרכז מחוננים ,20,20,21,-1,5,,,,,,,
1313400921,מזכירים - מחוננים ,35,35,7,28,80,,,,,,,
1313400925,"מנב""ס מזכירים מחוננים ",0,0,0,0,0,,,,,,,
1313600920,"שרתים-מתי""א ",66,66,72,-6,9,,,,,,,
1313600921,"מזכירים-מתי""א ",133,133,145,-12,9,,,,,,,
1313600922,"אגרת שיכפול-מתי""א ",78,78,51,27,34,,,,,,,
1313600929,השתת' מ.חינוך שונות ,70,70,76,-6,8,,,,,,,
1313700929,השתת' משרד חינוך שונות ,0,0,0,0,0,,,,,,,
1314000920,"סל תלמיד חט""ב )ש+מ( ",615,615,615,0,0,,,,,,,
1314000922,"אגרת שיכפול פר תלמיד חט""ב ",0,0,0,0,0,,,,,,,
1314000923,"חט""ב-הורים חומרים רבין ",0,0,0,0,0,,,,,,,
1314000924,"חט""ב-ציוד למעבדות מחשבים ",0,0,0,0,0,,,,,,,
1314001920,"סל חט""ב קהילתיים ",0,0,0,0,0,,,,,,,
1315200920,"שכ""ל על יסודי - עמל ",2075,2075,2075,0,0,,,,,,,
1315200923,"תשלום הורים חומרים-חט""ב ",0,0,0,0,0,,,,,,,
1315201920,"שכ""ל על יסודי - עתיד אלנור ",3925,3925,3925,0,0,,,,,,,
1315201929,השתת' מ. חינוך כתות חכמות ,0,0,0,0,0,,,,,,,
1315202920,"שכ""ל על יסודי - סכנין ",1800,1800,1800,0,0,,,,,,,
1315202929,השתת' מ. חינוך כתות חינוך ,0,0,0,0,0,,,,,,,
1315203920,"השתת' מ.חינוך שכ""ל ע""י עהד ",2752,2752,3930,-1178,42,,,,,,,
1315203923,תשלומי הורים חומרים ,0,0,0,0,0,,,,,,,
1315203929,השתת' מ. חינוך כתות חכמות ,0,0,0,0,0,,,,,,,
1315204920,"שכ""ל על יסודי - אלסלאם ",3800,3800,3242,558,14,,,,,,,
1315204921,"קרן השתלמות לשכ""ל ",0,0,0,0,0,,,,,,,
1315204922,אגרת שיכפול פר תלמיד ,0,0,0,0,0,,,,,,,
1315204923,"תשלום הורים חומרים-חט""ב ",0,0,0,0,0,,,,,,,
1315204924,"החזרה שכ""ל למורים ",0,0,0,0,0,,,,,,,
1315204925,"רכב מנהלים בי""ס ע""י ",0,0,0,0,0,,,,,,,
1315204926,גמול טיול-חוץ בית ,70,70,418,-348,497,,,,,,,
1315204927,אגרת תלמידי חוץ ,0,0,0,0,0,,,,,,,
1315204928,דמי שתיה ,0,0,0,0,0,,,,,,,
1315204929,"שונות - גמיול הל""ל ",0,0,0,0,0,,,,,,,
1316000920,השתת' מ.חינוך שרתים ,0,0,0,0,0,,,,,,,
1316000921,השתת' מ.חינוך מזכירים ,0,0,0,0,0,,,,,,,
1316000922,השתת' מ.חינוך א.שכפול ,0,0,0,0,0,,,,,,,
1317100920,"קב""ט מוסדות חינוך ",40,40,43,-3,7,,,,,,,
1317300920,"שפ""י)פסיכולוגים חינוכיים( ",1010,1010,1080,-70,6,,,,,,,
1317300921,"שפ""י)הדרכה( ",36,36,18,18,50,,,,,,,
1317300922,"השתת' מ.חינוך-שפ""י מיוחד ",0,0,0,0,0,,,,,,,
1317300929,הכנסות שונות ,0,0,9,-9,0,,,,,,,
1317600920,רווחה חינוכית-מ.חינוך ,0,0,0,0,0,,,,,,,
1317601920,"השתת' מ חינוך שח""ר תוכנית או",150,150,181,-31,20,,,,,,,
1317700920,"קב""ס ",150,150,145,5,3,,,,,,,
1317700921,"קב""ס - פרויקטים ",0,0,0,0,0,,,,,,,
1317700922,"קב""ס חונכות נוער מנותק ",0,0,0,0,0,,,,,,,
1317700923,"קב""ס מניעת נשירה ",0,0,0,0,0,,,,,,,
1317801920,הסעות דרום ,2150,2150,2755,-605,28,,,,,,,
1317802920,הסעות חינוך מיוחד דרום ,600,600,701,-101,16,,,,,,,
1317803920,"לווי הסעות ח""מ-מוסד ",400,400,415,-15,3,,,,,,,
1317900920,מדריכים לקידום נוער ,90,90,38,52,57,,,,,,,
1317901920,שיפוצים בתי ספר ,415,415,414,1,0,,,,,,,
1317901921,השתת' מ.חינוך ציוד ורהוט ,0,0,0,0,0,,,,,,,
1317902920,פ.בטיחותיות+חינוך תעבורתי ,0,0,0,0,0,,,,,,,
1317903920,שחיקת חינוך מבוגרים ,0,0,0,0,0,,,,,,,
1317904920,השתת' מ.חינוך-מידע סטטסטי ,0,0,0,0,0,,,,,,,
1317905920,הכנסות שונות ,60,60,309,-249,415,,,,,,,
1317905921,הכנסות מיוחדות מ.חינוך ,0,0,0,0,0,,,,,,,
1317906920,אגרת תלמידי חוץ ,0,0,0,0,0,,,,,,,
1317907920,"מוביל לבי""ס-מניעת סמים ",0,0,4,-4,0,,,,,,,
1317907921,חותם-הסכם מיקרוסופט ,0,0,-13,13,0,,,,,,,
1317907922,"ציוד ראשוני לגנ""י-יוח""א ",0,0,55,-55,0,,,,,,,
1317907923,"גנים יוח""א ",0,0,0,0,0,,,,,,,
1317907924,מ.חינוך כיתות חכמות בנגב ,0,0,0,0,0,,,,,,,
1317909920,"השתת' מ.חינוך אס""א ",0,0,0,0,0,,,,,,,
1317930920,"אס""א-אלימות.סמים ואלכהול ",0,0,0,0,0,,,,,,,
1317940920,נוער במרכז העניינים ,0,0,0,0,0,,,,,,,
1317950920,פרוייקטים שונים ,0,0,0,0,0,,,,,,,
1318000920,חינוך למבוגרים ,0,0,0,0,0,,,,,,,
1319000920,חינוך מיוחד-שרותי היקף ,0,0,0,0,0,,,,,,,
1329300920,פ.ספורט- לא לשימוש ,,,,,,, ,0,0,0,0,0
 ," סה""כ תקבולים ממשרד החינוך ",37975,37975,41147,-3172,8,,,,,,,
1341000930,שכר עובדי המחלקה ,625,625,679,-54,8,,,,,,,
1341001930,הוצאות מינהליות ,0,0,0,0,0,,,,,,,
1341002930,"כ""א לחינוך מיוחד ",49,49,63,-14,28,,,,,,,
1341003930,פעולות אירגוניות ,0,0,0,0,0,,,,,,,
1341004930,רכישת ציוד יסודי ,0,0,0,0,0,,,,,,,
1342200930,משפחות במצוקה בקהילה ,42,42,32,10,23,,,,,,,
1342201930,קייטנה לאמהות ,0,0,0,0,0,,,,,,,
1342202930,טיפול בפרט ובמשפחה ,0,0,0,0,0,,,,,,,
1342203930,טיפול באלכהולסטים ,17,17,5,12,70,,,,,,,
1342204930,סיוע למשפחות עם ילדי א ,42,42,84,-42,100,,,,,,,
1342205930,טיפול בהורים ובילדיהם ,0,0,0,0,0,,,,,,,
1342206930,צרכים ברשויות קולטות ,0,0,0,0,0,,,,,,,
1342500930,סדנאות למשפחה ,0,0,0,0,0,,,,,,,
1342600930,מרכז טיפול באלימות ,22,22,53,-31,140,,,,,,,
1343500930,פעולות קהילתיות לילד ,68,68,0,68,100,,,,,,,
1343501930,טיפול בילד בקהילה ,283,283,405,-122,43,,,,,,,
1343502930,טיפול בילד בקהילה-פר ,0,0,0,0,0,,,,,,,
1343503930,ת.לאומית ילד ונוער ,390,390,380,10,2,,,,,,,
1343504930,יצירת קשר הורים - ילדי ב ,0,0,0,0,0,,,,,,,
1343505930,טיפול במשפחות אומנה יומית ,37,37,0,37,100,,,,,,,
1343506930,מועדניות ביתיות ,0,0,0,0,0,,,,,,,
1343800930,אחזקת ילדים בפנימיות ,371,371,256,115,30,,,,,,,
1343801930,טיפול במשפחות אומנה ,121,121,108,13,10,,,,,,,
1343900930,ילדים במעון יום ,704,704,1148,-444,63,,,,,,,
1343901930,מ.יום רשויות ,0,0,0,0,0,,,,,,,
1344400930,טיפול בזקן בקהילה ,19,19,18,1,5,,,,,,,
1344401930,חימום לקשישים ,0,0,0,0,0,,,,,,,
1344402930,מועונים לזקנים ,0,0,0,0,0,,,,,,,
1344403930,נופשונים להבראה )לקשיש( ,23,23,21,2,8,,,,,,,
1344404930,מועדון חברתי לבוגרים א ,20,20,-7,27,135,,,,,,,
1345100930,סידור מפגרים במוסדות ,740,740,1130,-390,52,,,,,,,
1345101930,סידור מפגרים במוסד ממש ,0,0,0,0,0,,,,,,,
1345200930,מפגרים במעון טיפולי ,40,40,53,-13,32,,,,,,,
1345300930,שרותים תומכים למפגר ,8,8,21,-13,162,,,,,,,
1345301930,נופשונים למפגר ,4,4,3,1,25,,,,,,,
1345302930,הסעות למ.יום למפגר ,20,20,23,-3,15,,,,,,,
1345305930,הסעות לאוטיסטים ,0,0,0,0,0,,,,,,,
1345400930,"מעשי""ם-מפעלי תעסוקה למ ",41,41,65,-24,58,,,,,,,
1346300930,דמי ליווי לעוור ,0,0,0,0,0,,,,,,,
1346301930,הדרכת העוור ובני ביתו ,1,1,0,1,100,,,,,,,
1346302930,מכונים לראייה ירודה ,0,0,0,0,0,,,,,,,
1346303930,מועדונים לעוור ,3,3,0,3,100,,,,,,,
1346304930,אחזקת נכים במשפחות אומנה ,0,0,0,0,0,,,,,,,
1346305930,משפחות אומנה לשיקום ,0,0,0,0,0,,,,,,,
1346306930,מפעלי שיקום לעיוור ,0,0,13,-13,0,,,,,,,
1346400930,מפעלי שיקום ,0,0,3,-3,0,,,,,,,
1346500930,אחזקת נכים בפנימיות ,115,115,0,115,100,,,,,,,
1346600930,נכים-מס.יום לילד המוגב ,83,83,57,26,31,,,,,,,
1346601930,מרכזי איבחון ושיקום ,0,0,0,0,0,,,,,,,
1346700930,תכנית לילד החריג ,0,0,0,0,0,,,,,,,
1346701930,שיקום נכים בקהילה-תעסוקה ,5,5,0,5,100,,,,,,,
1346702930,מ.יום שיקומי לנכים ,173,173,144,29,16,,,,,,,
1346703930,הסעות למ.יום שיקומי לנכים ,77,77,224,-147,190,,,,,,,
1346704930,ליווי למ.יום שיקומי לנכים ,18,18,48,-30,166,,,,,,,
1346800930,מפעלי שיקום-שיקום נכים ,0,0,0,0,0,,,,,,,
1346801930,דמי תקשורת לחרשים ,0,0,0,0,0,,,,,,,
1347100930,טיפול בנוער ובצעירים ,10,10,10,0,0,,,,,,,
1347102930,מקלט לנשים מוכות ,93,93,0,93,100,,,,,,,
1347103930,טיפול בנערות במצוקה ,0,0,3,-3,0,,,,,,,
1347104930,בתים חמים לנערות ,0,0,67,-67,0,,,,,,,
1347110930,טיפול בחבורות רחוב ,0,0,0,0,0,,,,,,,
1347400930,שהות במקלט לנערות ,94,94,0,94,100,,,,,,,
1348200930,מרכזים קהילתיים ,0,0,0,0,0,,,,,,,
1348201930,תוכנית עם הפנים לקהילה ,316,316,116,200,63,,,,,,,
1348202930,פיתוח ק.במגזר הכפרי ,0,0,0,0,0,,,,,,,
1348500930,עובדי שיקום שכונות ,0,0,0,0,0,,,,,,,
 ," סה""כ תקבולים ממשרד הרווחה ",4674,4674,5225,-551,11,,,,,,,
1131000990,השתת' משרד האוצר היטל השבחה ,370,370,369,1,0,,,,,,,
1213300940,השתתפות משרד הבריאות ,0,0,0,0,0,,,,,,,
1225000990,משרד התחבורה-בטיחות ,0,0,0,0,0,,,,,,,
1225100990,"משרד התחבורה-זה""ב ",100,100,0,100,100,,,,,,,
1228000990,"השתת' משרד בטחון פנים-על""א ",445,445,279,166,37,,,,,,,
1229000990,השתת' משרד החקלאות ,0,0,0,0,0,,,,,,,
1244400990,השתתפות מ.התחבורה ,0,0,0,0,0,,,,,,,
1299000990,השתת' ממשרד החקלאות ,0,0,0,0,0,,,,,,,
1313202940,השתת' מ.הבריאות-רפואת שינ ,0,0,0,0,0,,,,,,,
1317400990,משרד הבריאות ,250,250,245,5,2,,,,,,,
1317907940,השתת' חינוך מניעת סמים ואלכה,4,4,0,4,100,,,,,,,
1322000940,השתת' משרד המדע תרבות וספורט,0,0,0,0,0,,,,,,,
1322001940,"השתת' משרד המדע,תרבות וספורט",0,0,0,0,0,,,,,,,
1328100940,השתת' מ.חינוך רכז השכלה ק.נ,45,45,192,-147,326,,,,,,,
1328200940,השתת' מ.חינוך - נוער ,50,50,57,-7,14,,,,,,,
1328300940,השתת' משרד חינוך שונות ,0,0,0,0,0,,,,,,,
1329300940,השתת' מ.חינוך פ.ספורט ,190,190,206,-16,8,,,,,,,
1329301940,משרד המדע עיר פעילה ובריאה ,262,262,265,-3,1,,,,,,,
1343507990,תוכנית לאומית מ.בריאות ,167,167,0,167,100,,,,,,,
1343901990,"מ.יום רשויות-תמ""ת)משפחתון ",120,120,215,-95,79,,,,,,,
1379000990,איכות הסביבה ,50,50,156,-106,212,,,,,,,
1470000990,השתת' אגרת ביוב מ.מ.י ,11500,11500,20479,-8979,78,,,,,,,
1513000980,הוצאות אחרות ,0,0,0,0,0,,,,,,,
1594000990,נזקי סופה ,0,0,0,0,0,,,,,,,
 ," סה""כ תקבולים ממשלתיים אחרים",13553,13553,22463,-8910,65,,,,,,,
