1313600921,"מזכירים-מתי""א ",86,86,132,-46,53,53000
1313600922,"אגרת שיכפול-מתי""א ",0,0,65,-65,0,0
1313600929,השתת' מ.חינוך שונות ,0,0,69,-69,0,0
1313700929,השתת' משרד חינוך שונות ,0,0,0,0,0,0
1314000920,"סל תלמיד חט""ב )ש+מ( ",615,615,1294,-679,110,110000
1314000922,"אגרת שיכפול פר תלמיד חט""ב ",0,0,0,0,0,0
1314000923,"חט""ב-הורים חומרים רבין ",0,0,0,0,0,0
1314000924,"חט""ב-ציוד למעבדות מחשבים ",0,0,0,0,0,0
1314001920,"סל חט""ב קהילתיים ",0,0,0,0,0,0
1315200920,"שכ""ל על יסודי - עמל ",2075,2075,2075,0,0,0
1315200923,"תשלום הורים חומרים-חט""ב ",0,0,0,0,0,0
1315201920,"שכ""ל על יסודי - עתיד אלנור ",3925,3925,3925,0,0,0
1315201929,השתת' מ. חינוך כתות חכמות ,0,0,0,0,0,0
1315202920,"שכ""ל על יסודי - סכנין ",1800,1800,1800,0,0,0
1315202929,השתת' מ. חינוך כתות חינוך ,0,0,0,0,0,0
1315203920,"רכב מנהלים בי""ס על יסודי ",0,0,0,0,0,0
1315203929,השתת' מ. חינוך כתות חכמות ,0,0,0,0,0,0
1315204920,"שכ""ל על יסודי - אלסלאם ",2000,2000,1387,613,30,30000
1315204921,"קרן השתלמות לשכ""ל ",0,0,62,-62,0,0
1315204922,אגרת שיכפול פר תלמיד ,0,0,16,-16,0,0
1315204923,"תשלום הורים חומרים-חט""ב ",0,0,36,-36,0,0
1315204924,"החזרה שכ""ל למורים ",0,0,26,-26,0,0
1315204925,"רכב מנהלים בי""ס ע""י ",0,0,9,-9,0,0
1315204926,גמול טיול-חוץ בית ,0,0,25,-25,0,0
1315204927,אגרת תלמידי חוץ ,75,75,0,75,100,100000
1315204928,דמי שתיה ,0,0,1,-1,0,0
1315204929,"שונות - גמיול הל""ל ",0,0,80,-80,0,0
1315205920,גמול טיול-חוץ בית ,0,0,0,0,0,0
1315206920,דמי בחינות בגרות ,0,0,0,0,0,0
1315207920,"דמי שתיה בי""ס על יסודי ",0,0,0,0,0,0
1315208920,"בראה וביגוד בי""ס על יסודי ",0,0,0,0,0,0
1315209920,מענק יובל על יסודי ,0,0,0,0,0,0
1315209921,"תוכנית מנ""ע קב.טיפול ",0,0,0,0,0,0
1315209922,הצטיידות תוכנית החומש ,0,0,0,0,0,0
1315209923,"השתת' בשכ""ד רבין ",0,0,0,0,0,0
1315209924,פ.בטיחותי+חינוך תעבורתי ,0,0,0,0,0,0
1315209927,מוחזקות פירפיאליות ,0,0,0,0,0,0
1315209928,תוכנית לימודים בלשון ,0,0,0,0,0,0
1315210927,השתת' מ.חינוך הכנסות שונו ,0,0,0,0,0,0
1315211920,"השתת' מ.החינוך ש""ש חט""ע ",0,0,0,0,0,0
1315211921,"השתת' מ.חינוך פרויקט טו""ב ",0,0,0,0,0,0
1315211922,פ.בטיחותיות+חינוך תעבורתי ,0,0,0,0,0,0
1316000920,השתת' מ.חינוך שרתים ,0,0,0,0,0,0
1316000921,השתת' מ.חינוך מזכירים ,0,0,0,0,0,0
1316000922,השתת' מ.חינוך א.שכפול ,0,0,0,0,0,0
1317100920,"קב""ט מוסדות חינוך ",35,35,38,-3,8,8000
1317300920,"שפ""י)פסיכולוגים חינוכיים( ",820,820,825,-5,0,0
1317300921,"שפ""י)הדרכה( ",0,0,18,-18,0,0
1317300922,"השתת' מ.חינוך-שפ""י מיוחד ",0,0,0,0,0,0
1317600920,רווחה חינוכית-מ.חינוך ,120,120,25,95,79,79000
1317601920,"השתת' מ חינוך שח""ר תוכנית או",140,140,0,140,100,100000
1317700920,"קב""ס ",150,150,96,54,36,36000
1317700921,"קב""ס - פרויקטים ",0,0,0,0,0,0
1317700922,"קב""ס חונכות נוער מנותק ",0,0,0,0,0,0
1317700923,"קב""ס מניעת נשירה ",0,0,0,0,0,0
1317801920,הסעות דרום ,2100,2100,3117,-1017,48,48000
1317802920,הסעות חינוך מיוחד דרום ,600,600,669,-69,11,11000
1317803920,"לווי הסעות ח""מ-מוסד ",350,350,409,-59,16,16000
1317900920,מדריכים לקידום נוער ,0,0,0,0,0,0
1317901920,שיפוצים בתי ספר ,170,170,183,-13,7,7000
1317901921,השתת' מ.חינוך ציוד ורהוט ,0,0,0,0,0,0
1317902920,פ.בטיחותיות+חינוך תעבורתי ,0,0,0,0,0,0
1317903920,שחיקת חינוך מבוגרים ,0,0,0,0,0,0
1317904920,השתת' מ.חינוך-מידע סטטסטי ,0,0,0,0,0,0
1317905920,הכנסות שונות ,60,60,34,26,43,43000
1317905921,הכנסות מיוחדות מ.חינוך ,0,0,0,0,0,0
1317906920,אגרת תלמידי חוץ ,0,0,0,0,0,0
1317907920,"מוביל לבי""ס-מניעת סמים ",0,0,9,-9,0,0
1317907921,חותם-הסכם מיקרוסופט ,0,0,-16,16,0,0
1317907922,"ציוד ראשוני לגנ""י-יוח""א ",0,0,58,-58,0,0
1317907923,"גנים יוח""א ",0,0,0,0,0,0
1317907924,מ.חינוך כיתות חכמות בנגב ,0,0,0,0,0,0
1317909920,"השתת' מ.חינוך אס""א ",0,0,0,0,0,0
1317930920,"אס""א-אלימות.סמים ואלכהול ",0,0,0,0,0,0
1317940920,נוער במרכז העניינים ,0,0,0,0,0,0
1317950920,פרוייקטים שונים ,0,0,0,0,0,0
1318000920,חינוך למבוגרים ,0,0,0,0,0,0
1319000920,חינוך מיוחד-שרותי היקף ,0,0,0,0,0,0
1341000930,שכר עובדי המחלקה ,593,593,473,120,20,20000
1341001930,הוצאות מינהליות ,0,0,0,0,0,0
1341002930,"כ""א לחינוך מיוחד ",60,60,36,24,40,40000
1341003930,פעולות אירגוניות ,0,0,17,-17,0,0
1341004930,רכישת ציוד יסודי ,0,0,0,0,0,0
1342200930,משפחות במצוקה בקהילה ,36,36,31,5,13,13000
1342201930,קייטנה לאמהות ,0,0,0,0,0,0
1342202930,טיפול בפרט ובמשפחה ,0,0,0,0,0,0
1342203930,טיפול באלכהולסטים ,7,7,7,0,0,0
1342204930,סיוע למשפחות עם ילדי א ,39,39,65,-26,66,66000
1342205930,טיפול בהורים ובילדיהם ,0,0,0,0,0,0
1342206930,צרכים ברשויות קולטות ,0,0,0,0,0,0
1342500930,סדנאות למשפחה ,0,0,0,0,0,0
1342600930,מרכז טיפול באלימות ,0,0,19,-19,0,0
1343501930,טיפול בילד בקהילה ,0,0,166,-166,0,0
1343502930,טיפול בילד בקהילה-פר ,0,0,0,0,0,0
1343503930,ת.לאומית ילד ונוער ,0,0,91,-91,0,0
1343504930,יצירת קשר הורים - ילדי ב ,0,0,2,-2,0,0
1343505930,טיפול במשפחות אומנה יומית ,37,37,0,37,100,100000
1343506930,מועדניות ביתיות ,210,210,0,210,100,100000
1343800930,אחזקת ילדים בפנימיות ,371,371,340,31,8,8000
1343801930,טיפול במשפחות אומנה ,0,0,133,-133,0,0
1343900930,ילדים מעון יום ,387,387,782,-395,102,102000
1343901930,מ.יום רשויות ,0,0,0,0,0,0
1344400930,טיפול בזקן בקהילה ,9,9,8,1,11,11000
1344401930,חימום לקשישים ,0,0,0,0,0,0
1344402930,מועונים לזקנים ,0,0,2,-2,0,0
1344403930,נופשונים להבראה )לקשיש( ,0,0,21,-21,0,0
1344404930,מועדון חברתי לבוגרים א ,0,0,19,-19,0,0
1345100930,סידור מפגרים במוסדות ,805,805,962,-157,19,19000
1345101930,סידור מפגרים במוסד ממש ,0,0,0,0,0,0
1345200930,מפגרים במעון טיפולי ,40,40,50,-10,25,25000
1345300930,שרותים תומכים למפגר ,8,8,3,5,62,62000
1345301930,נופשונים למפגר ,2,2,0,2,100,100000
1345302930,הסעות למ.יום למפגר ,14,14,14,0,0,0
1345305930,הסעות לאוטיסטים ,1,1,0,1,100,100000
1345400930,"מעשי""ם-מפעלי תעסוקה למ ",33,33,51,-18,54,54000
1346300930,דמי ליווי לעוור ,0,0,0,0,0,0
1346301930,הדרכת העוור ובני ביתו ,5,5,2,3,60,60000
1346302930,מכונים לראייה ירודה ,0,0,0,0,0,0
1346303930,מועדונים לעוור ,0,0,2,-2,0,0
1346304930,אחזקת נכים במשפחות אומנה ,0,0,0,0,0,0
1346305930,משפחות אומנה לשיקום ,0,0,0,0,0,0
1346400930,מפעלי שיקום ,0,0,0,0,0,0
1346500930,אחזקת נכים בפנימיות ,115,115,119,-4,3,3000
1346600930,נכים-מס.יום לילד המוגב ,46,46,25,21,45,45000
1346601930,מרכזי איבחון ושיקום ,0,0,0,0,0,0
1346700930,תכנית לילד החריג ,0,0,0,0,0,0
1346701930,שיקום נכים בקהילה-תעסוקה ,0,0,0,0,0,0
1346702930,מ.יום שיקומי לנכים ,173,173,181,-8,4,4000
1346703930,הסעות למ.יום שיקומי לנכים ,0,0,77,-77,0,0
1346704930,ליווי למ.יום שיקומי לנכים ,0,0,18,-18,0,0
1346800930,מפעלי שיקום-שיקום נכים ,0,0,0,0,0,0
1346801930,דמי תקשורת לחרשים ,0,0,0,0,0,0
1347100930,טיפול בנוער ובצעירים ,12,12,11,1,8,8000
1347102930,מקלט לנשים מוכות ,30,30,83,-53,176,176000
1347103930,טיפול בנערות במצוקה ,0,0,0,0,0,0
1347110930,טיפול בחבורות רחוב ,0,0,0,0,0,0
1347400930,שהות במקלט לנערות ,0,0,1,-1,0,0
1348200930,מרכזים קהילתיים ,0,0,0,0,0,0
1348201930,תוכנית עם הפנים לקהילה ,0,0,142,-142,0,0
1348202930,פיתוח ק.במגזר הכפרי ,0,0,13,-13,0,0
1348500930,עובדי שיקום שכונות ,0,0,12,-12,0,0
1213300940,השתתפות משרד הבריאות ,20,20,0,20,100,100000
1225000990,משרד התחבורה-בטיחות ,0,0,0,0,0,0
1225100990,"משרד התחבורה-זה""ב ",62,62,52,10,16,16000
1244400990,השתתפות מ.התחבורה ,0,0,0,0,0,0
1313202940,השתת' מ.הבריאות-רפואת שינ ,0,0,0,0,0,0
1317400990,משרד הבריאות ,130,130,142,-12,9,9000
1322000940,השתת' משרד המדע תרבות וספורט,0,0,0,0,0,0
1322001940,"השתת' משרד המדע,תרבות וספורט",0,0,100,-100,0,0
1328100940,השתת' מ.חינוך רכז השכלה ק.נ,45,45,83,-38,84,84000
1328200940,השתת' מ.חינוך - נוער ,50,50,48,2,4,4000
1328300940,השתת' משרד חינוך שונות ,0,0,0,0,0,0
1329300940,השתת' מ.חינוך פ.ספורט ,120,120,126,-6,5,5000
1343901990,"מ.יום רשויות-תמ""ת)משפחתון ",120,120,167,-47,39,39000
1379000990,איכות הסביבה ,0,0,0,0,0,0
1470000990,השתת' אגרת ביוב מ.מ.י ,1370,1370,0,1370,100,100000
1513000980,הוצאות אחרות ,0,0,0,0,0,0
1594000990,נזקי סופה ,0,0,0,0,0,0
1191000910,מענק כללי לאיזון ,9638,9638,9638,0,0,0
1196001910,מענק-משמר אזרחי ,0,0,0,0,0,0
1226100910,"משרד הפנים-מל""ח ",0,0,0,0,0,0
1244400910,השתת' משרד הפנים אחזקת כבישי,0,0,0,0,0,0
1268000910,"השתת' מ.הפנים - מפע""מ ",0,0,0,0,0,0
1353000910,השתתפות משרד הפנים ,0,0,0,0,0,0
1192001910,מענק רזרבת שר ,0,0,0,0,0,0
1192002910,מענק שיפוי פנסיה ,20,20,19,1,5,5000
1192003910,מענק-שיפוי קיצוץ ,0,0,0,0,0,0
1192004910,מענק-הגדלת שיעור המימוש ,0,0,0,0,0,0
1192005910,מענק מותנה בגביה ,1175,1175,1700,-525,44,44000
1192006910,משר הפנים מענק בחירות ,0,0,0,0,0,0
1192007910,מענק חד פעמי ,0,0,554,-554,0,0
1192008910,"מענק שיפוי קופ""ג ",17,17,8,9,52,52000
1192009910,משרד הפנים תקבולים שונים ,10,10,0,10,100,100000
1513000510,החזר הוצאות ש.ק. ,30,30,236,-206,686,686000
1513000590,"החזר ב""ל-דמי פגיעה ",5,5,1,4,80,80000
1591900690,החזר מקרן הלואות ,0,0,0,0,0,0
1594000540,החזר נזקי שריפה ,0,0,0,0,0,0
1594100540,תביעות מחברת ביטוח ,0,0,0,0,0,0
1594200910,השת' מ.פניים בבחירות רשות ,0,0,0,0,0,0
1599100910,מענק לכסוי גרעון ,0,0,320,-320,0,0
1599200910,מלווה למענק איזון ענק ,0,0,0,0,0,0
1116000110,ועדת הנחות חומריות ,4500,4500,6749,-2249,49,49000
1611100110,השכר הקובע ,722,722,720,2,0,0
1611100120,תוספות שאינן נכללות בש ,23,23,37,-14,60,60000
1611100140,החזר הוצאות ,200,200,221,-21,10,10000
1611100181,הפרשות סוציאליות ,216,216,223,-7,3,3000
1611100182,מיסים ועלויות ,73,73,75,-2,2,2000
1612000110,השכר הקובע ,110,110,125,-15,13,13000
1612000120,תוספות שאינן נכללות בש ,2,2,2,0,0,0
1612000130,שעות נוספות ,0,0,0,0,0,0
1612000140,החזר הוצאות ,22,22,21,1,4,4000
1612000181,הפרשות סוציאליות ,32,32,36,-4,12,12000
1612000182,מיסים ועלויות ,10,10,11,-1,10,10000
1613000110,השכר הקובע ,896,896,1050,-154,17,17000
1613000120,תוספות שאינן נכללות בשכר ,31,31,47,-16,51,51000
1613000130,שעות נוספות ,14,14,41,-27,192,192000
1613000140,החזר הוצאות ,303,303,337,-34,11,11000
1613000181,הפרשות סוציאליות ,239,239,287,-48,20,20000
1613000182,מיסים ועלויות ,95,95,112,-17,17,17000
1613000320,פיצויים ,0,0,0,0,0,0
1619000110,השכר הקבוע-בחירות ,0,0,0,0,0,0
1619000120,תוספות שאינן נכללות-בחירו ,0,0,0,0,0,0
1619000140,החזר הוצאות-בחירות ,0,0,0,0,0,0
1619000181,הפרשות סוציאליות-בחירות ,0,0,0,0,0,0
1619000182,מיסים ועלויות-בחירות ,0,0,0,0,0,0
1621000110,השכר הקובע ,407,407,423,-16,3,3000
1621000120,תוספות שאינן נכללות בשכר ,4,4,8,-4,100,100000
1621000130,שעות נוספות ,0,0,0,0,0,0
1621000140,החזר הוצאות ,41,41,43,-2,4,4000
1621000181,הפרשות סוציאליות ,64,64,68,-4,6,6000
1621000182,מיסים ועלויות ,35,35,36,-1,2,2000
1621000320,פיצויים ,0,0,0,0,0,0
1623000110,השכר הקובע ,136,136,151,-15,11,11000
1623000120,תוספות שאינן נכללות בשכר ,25,25,31,-6,24,24000
1623000130,שעות נוספות ,2,2,2,0,0,0
1623000140,החזר הוצאות ,49,49,60,-11,22,22000
1623000181,הפרשות סוציאליות ,30,30,38,-8,26,26000
1623000182,מיסים ועלויות ,16,16,18,-2,12,12000
1711000110,השכר הקובע ,198,198,260,-62,31,31000
1711000120,תוספות שאינן נכללות בשכר ,10,10,22,-12,120,120000
1711000130,שעות נוספות ,34,34,38,-4,11,11000
1711000140,החזר הוצאות ,88,88,86,2,2,2000
1711000181,הפרשות סוציאליות ,46,46,57,-11,23,23000
1711000182,מיסים ועלויות ,25,25,30,-5,20,20000
1711000320,פיצויים ,0,0,0,0,0,0
1714200110,השכר הקובע ,43,43,42,1,2,2000
1714200120,תוספות שאינן נכללות בשכר ,1,1,1,0,0,0
1714200130,שעות נוספות ,6,6,3,3,50,50000
1714200140,החזר הוצאות ,10,10,9,1,10,10000
1714200181,הפרשות סוציאליות ,7,7,7,0,0,0
1714200182,מיסים ועלויות ,5,5,4,1,20,20000
1721000110,השכר הקובע ,0,0,0,0,0,0
1728000110,השכר הקובע ,0,0,14,-14,0,0
1728000120,תוספות שאינן נכללות ב ,0,0,1,-1,0,0
1728000130,שעות נוספות ,0,0,0,0,0,0
1728000140,החזר הוצאות ,0,0,5,-5,0,0
1728000181,הפרשות סוציאליות ,0,0,3,-3,0,0
1728000182,מיסים ועלויות ,0,0,2,-2,0,0
1731000110,השכר הקובע ,404,404,434,-30,7,7000
1731000120,תוספות שאינן נכללות בשכר ,7,7,15,-8,114,114000
1731000130,שעות נוספות ,0,0,0,0,0,0
1731000140,החזר הוצאות ,107,107,109,-2,1,1000
1731000181,הפרשות סוציאליות ,106,106,112,-6,5,5000
1731000182,מיסים ועלויות ,39,39,42,-3,7,7000
