1342400420,יעוץ נשואין השתת קרובים,"-90,000","-100,000","10,000","-97,141"
1342220930,מקלטים לנשים מוכות,"-280,000","-735,000","455,000","-641,653"
1342210930,דרי רחוב אלימות ואלכוהול ממשלה,"-665,000","-685,000","20,000","-911,149"
1342210421,דרי רחוב,"-40,000",0,"-40,000","-63,587"
1342210420,מרכז אלימות,"-40,000","-24,000","-16,000","-29,709"
1342200931,סיוע למשפ' עניות עם ילדים,"-387,000","-398,000","11,000","-309,510"
1342200930,צרכים מיוחדים למשפחה,"-485,000","-383,000","-102,000","-545,514"
1342200420,צרכים מיוחדים צעירים,"-25,000","-47,000","22,000","-76,740"
1341000931,מחשבים מ.הרווחה,0,0,0,"-6,951"
1341000930,מינהל הרווחה אירגוניות,"-13,700,000","-12,200,000","-1,500,000","-11,285,596"
1332200220,אגרת שירותי בריאות,0,0,0,"-3,106"
1329300925,השתתפ משרד ה.ספורט,"-65,000","-65,000",0,"-538,673"
1328200920,בתי נוער משרד החינוך,"-127,000","-127,000",0,"-79,500"
1328200420,בתי נוער הכנסות עצמיות,"-50,000","-97,000","47,000","-23,660"
1327000922,"שכ' לבת מלך משה""ח",0,"-190,000","190,000",0
1327000921,תר' תור' לביא מות',"-100,000","-70,000","-30,000",0
1327000920,תרבות תורנית- השתת מ.חנוך,"-100,000","-100,000",0,"-144,343"
1327000420,השתת' תושבים תרבות חרדית,"-70,000","-100,000","30,000","-99,810"
1318000421,מכללת הורים,"-60,000","-76,000","16,000","-36,273"
1317900430,שכר לימוד תלמידי חוץ,"-3,080,000","-3,080,000",0,"-2,775,356"
1317800921,דמי ליווי הסעות,"-3,959,000","-3,600,000","-359,000","-3,526,254"
1317800920,הסעת ילדים השת מ. חנוך,"-6,037,000","-4,660,000","-1,377,000","-4,225,004"
1317800420,השתתפות תל' בהסעות,0,0,0,"-22,195"
1317700920,"השתתפות הממשלה לקב""ס","-1,031,000","-1,008,000","-23,000","-998,584"
1317600921,מועד' משותפות,"-700,000","-650,000","-50,000","-539,957"
1317600920,פרויקט רווחה מ. חנוך,"-240,000","-257,000","17,000","-407,468"
1317600420,פרויקט רווחה חינוכית,"-85,000","-130,000","45,000","-149,947"
1317500220,ביטוח תלמידים,"-1,100,000","-1,100,000",0,"-972,525"
1317400940,השתת' בריאות השן- מ.בריאו,0,"-567,000","567,000","-200,000"
1317400220,אגרת בריאות השן,0,0,0,"-1,439"
1317300920,שרות פסיכולוגי -השת מ. חנ,"-4,758,000","-4,493,000","-265,000","-4,387,304"
1316600420,אונברסיטה פתוחה,0,0,0,"-224,410"
1315820922,דמי שכפול חומרים השתת בטיולים,"-107,000",0,"-107,000",0
1315820920,מקיף יב' השתת' משרד החינוך,"-1,660,000","-400,000","-1,260,000",0
1315810922,דמי שיכפול וטיולים,"-182,000","-40,000","-142,000","-13,358"
1315810920,"השתת' משה""ח","-10,157,000","-6,752,000","-3,405,000","-3,479,255"
1315810421,השתתפות בקורסים,0,0,0,"-10,909"
1315800922,דמי שיכפול וטיולים מקיף יא',"-302,000","-40,000","-262,000","-67,076"
1315800920,"מקיף י' הששתפ' משה""ח","-11,220,000","-10,955,000","-265,000","-9,854,594"
1315800421,השתת' בקורסים,"-5,000","-10,000","5,000",0
1315790922,דמי שכפול וטיולים,"-324,000","-50,000","-274,000","-19,422"
1315790920,"מקיף ט' השת' משה""ח","-14,135,000","-13,415,000","-720,000","-11,615,113"
1315790421,השתת' בקורסים,"-5,000","-5,000",0,0
1315780922,דמי שיכפול וטיולים,"-313,000","-52,000","-261,000","-42,052"
1315780920,"מקיף ח' השתת משה""ח","-15,418,000","-16,983,000","1,565,000","-16,039,286"
1315780421,השתת' בקורסים,"-5,000","-5,000",0,0
1315770922,מקיף ז' דמי שיכפול סל וטיולים,"-216,000","-50,000","-166,000","-35,536"
1315770920,מקיף ז' - השתת מ. חנוך,"-13,208,000","-12,970,000","-238,000","-13,380,624"
1315770421,השתת' בקורסים,"-50,000","-50,000",0,"-61,949"
1315770420,"שכ""ל יג' יד' השתת' תלמידים","-351,000","-284,000","-67,000","-321,039"
1315760922,מקיף ו' דמי שיכפול וטיולים,"-165,000","-33,000","-132,000","-28,024"
1315760920,מקיף ו' - השתת מ. חנוך,"-11,642,000","-11,085,000","-557,000","-10,787,625"
1315760421,השתת' בקורסים,"-10,000","-20,000","10,000","-13,267"
1315760420,"שכ""ל י""ג-י""ד השת' תלמידים","-109,000",0,"-109,000","-71,390"
1315750922,דמי שכפול וטיולים,"-247,000","-60,000","-187,000","-40,043"
1315750920,מקיף ה' - השתת מ. חנוך,"-17,900,000","-16,842,000","-1,058,000","-14,933,103"
1315750421,השתת' בקורסים,"-5,000","-10,000","5,000",0
1315740922,מקיף ד' דמי שיכפול וטיולים,"-399,000","-60,000","-339,000","-44,486"
1315740920,מקיף ד' - השתת מ. חנוך,"-14,774,000","-14,941,000","167,000","-15,769,673"
1315740421,השתת' בקורסים,"-5,000","-30,000","25,000",0
1315730929,פיצויים ומחלה מורים,0,"-200,000","200,000",0
1315730923,"הזנת יוח""א","-115,000","-141,000","26,000","-124,688"
1315730922,מקיף ג' דמי שיכפול וטיולים,"-38,000","-80,000","42,000","-59,317"
1315730920,מקיף ג' - השתת מ. חנוך,"-24,825,000","-25,626,000","801,000","-27,008,181"
1315730421,השתת' בקורסים,"-20,000","-20,000",0,"-33,618"
1315730420,"שכ""ל י""ג-י""ד השת' תלמידים","-868,000","-670,000","-198,000","-540,640"
1315720922,מקיף ב' דמי שיכפול סל וטיולים,"-215,000","-50,000","-165,000","-114,993"
1315720920,מקיף ב' - דתי השת מ. חנוך,"-5,978,000","-5,991,000","13,000","-5,505,499"
1315720421,השתת' בקורסים,"-5,000","-15,000","10,000",0
1315710929,פיצויים ומחלה מורים,0,"-200,000","200,000",0
1315710922,מקיף א' דמי שיכפול סל וטיולים,"-333,000","-100,000","-233,000","-65,522"
1315710920,מקיף א' - השתת מ. החנוך,"-21,070,000","-21,429,000","359,000","-22,720,854"
1315710421,השתת' בקורסים,"-100,000","-150,000","50,000","-63,418"
1315710420,"שכ""ל יג'יד' השתת' תלמידים","-300,000","-320,000","20,000","-277,796"
1315410922,דמי שכפול וטיולים,"-65,000","-9,000","-56,000","-10,207"
1315410920,אולפנה הכנס' משהח,"-1,822,000","-1,547,000","-275,000","-1,070,242"
1315410421,השתתפות בקורסים,0,"-180,000","180,000","-180,000"
1315400920,"ישיבה תיכונית הכנס משה""ח",0,0,0,240
1314000923,"הזנת יוח""א משה""ח","-42,000","-43,000","1,000","-44,287"
1314000922,דמי שיכפול_סל לתלמיד,"-1,067,000","-600,000","-467,000","-573,648"
1314000920,"חט""ב - השתת מ. החינוך","-16,491,000","-15,792,000","-699,000","-15,992,885"
1313200925,"אחזקת ביה""ס ניהול עצמי","-2,289,000","-2,180,000","-109,000","-2,176,275"
1313200924,סייעות טיפוליות,"-16,943,000","-16,540,000","-403,000","-14,136,935"
1313200923,"הזנת יוח""א","-680,000","-641,000","-39,000","-562,827"
1313200922,דמי שיכפול סל לתלמיד,"-2,953,000","-1,300,000","-1,653,000","-1,238,382"
1313200921,השתת' הממשלה והרשאות,0,0,0,"-2,616"
1313200920,השת ממשלה לבתי ספר יסודי,"-18,478,000","-17,742,000","-736,000","-17,080,088"
1313200220,אגרת חינוך-ביתס,"-10,000","-10,000",0,"-7,566"
1312300920,השת ממשלה גנים טרום חובה,"-42,700,000","-2,680,000","-40,020,000","-4,795,131"
1312300410,"גנ""י ריתמיקה","-2,639,000","-16,300,000","13,661,000","-24,530,092"
1312200924,סייעות טיפוליות,"-1,795,000",0,"-1,795,000",0
1312200923,"הזנת יוח""א","-176,000","-170,000","-6,000","-160,557"
1312200922,"אג""ש השתת' משה""ח","-170,000","-140,000","-30,000","-142,998"
1312200921,"אשכול גנים השתת' משה""ח","-136,000","-215,000","79,000","-118,644"
1312200920,השתתפות הממשלה לגנים,"-14,353,000","-18,650,000","4,297,000","-14,653,336"
1312200422,השתתפות הורים,"-41,000","-46,000","5,000","-34,270"
1312200421,תיגמול צהרונים,"-315,000","-325,000","10,000","-220,154"
1311300924,"בחירה מבוקרת משה""ח","-463,000","-601,000","138,000",0
1311300921,העשרה ח.מיוחד,"-380,000","-380,000",0,0
1311300920,תוכנית חומש,"-2,078,000","-2,185,000","107,000","-2,415,325"
1311300420,יוזמות פדגוגיות,"-400,000","-300,000","-100,000","-361,802"
1311000929,"נגישות נכים מעליות משה""ח",0,"-295,000","295,000",0
1311000928,עוז לתמורה,0,"-2,340,000","2,340,000",0
1311000927,אופק חדש יצירת סביבת עב למורים,0,"-360,000","360,000","-893,866"
1311000926,הכנס' נגישות כיתות לנכים,0,"-414,000","414,000","-512,382"
1311000921,הכנס' משיפוצים משהח,"-1,300,000","-1,300,000",0,"-1,523,767"
1311000920,"ריהוט  משה""ח",0,0,0,"-26,000"
1311000740,ריהוט מפעל הפיס,0,"-57,000","57,000",0
1311000420,פרוייקט מחשב לכל ילד,"-41,000","-41,000",0,"-37,530"
1310000990,פ.עיר ללא אלימות,"-1,200,000","-1,200,000",0,"-1,178,857"
1282000690,שרותי ניקיון,"-2,000,000","-2,200,000","200,000","-2,160,659"
1281000990,השתתפות מ.המשטרה ובטחון פנים,0,0,0,"-54,873"
1281000690,בררת קנס- שמירת סדר,0,0,0,"-2,302"
1281000664,הכנ' מהחב' לבטחון,0,"-2,000,000","2,000,000",0
1281000663,העב' ממשלה לחב' לביטחון,"-4,700,000","-4,500,000","-200,000","-4,662,224"
1273000663,העב'ממשלה לחב' העירונית,"-2,500,000","-2,800,000","300,000","-2,315,852"
1272100980,מש.השיכון,0,"-1,019,000","1,019,000",0
1269000690,הכנסות שונות,"-850,000","-850,000",0,"-912,710"
1267000690,הכנסות מביטוח,"-250,000","-250,000",0,"-249,179"
1264000990,"משהב""ט מיגון ח.מדר'",0,"-591,000","591,000",0
1242000990,השתת' מ.התחבורה,"-100,000","-100,000",0,"-1,372,993"
1233100220,אגרת רשיונות בניה,"-12,000,000","-10,000,000","-2,000,000","-14,993,328"
1231000221,אגרת סימון מפות,"-260,000","-260,000",0,"-270,270"
1231000220,הכנסות משרותי הנדסה,"-120,000","-120,000",0,"-140,751"
1223000440,"השתת' רשויות בהג""א","-65,000",0,"-65,000",0
1214200990,"ח""פ עיקור חתולים - ממשלה",-1000000,,,
1214200910,השתת' ממשלתיות,0,"-300,000","300,000","-49,523"
1214200291,אג' בד' ב.טרי,"-1,250,000","-1,200,000","-50,000","-720,818"
1214200290,אג' בד ב.קפוא,"-600,000","-500,000","-100,000","-998,311"
1214200221,כלבייה הוב' והסגר,0,"-60,000","60,000","-64,715"
1214200220,שבב רישיון וחיסון,"-800,000","-850,000","50,000","-791,863"
1213200690,פרו' מיחזור נייר,"-216,000","-216,000",0,"-96,426"
1213200222,אגרת שימוש בשטחים ציבורים,"-120,000","-100,000","-20,000","-62,985"
1213200221,אגר' רשוי שלטים,"-11,500,000","-11,500,000",0,"-10,181,764"
1213200220,אגרת רשוי עסקים,"-320,000","-400,000","80,000","-332,910"
1212400220,אגרת ניקוי חצרות,0,0,0,-43
1212300222,דחסנים פרטיים,"-5,000,000","-4,500,000","-500,000","-4,077,636"
1212300220,אג' פסול' מוצקה,"-4,600,000","-4,500,000","-100,000","-4,452,296"
1211000690,ברירת קנס שמירת סדר,"-200,000","-130,000","-70,000","-173,528"
1198000910,קופות גמל משרד הפנים,"-150,000","-150,000",0,"-313,525"
1197000910,פיצוי שכר מ.הפנים,"-1,500,000","-1,500,000",0,"-1,406,574"
1190000990,"יום האשה הבי""נל",0,0,"-750,000","-140,098"
1190000910,בחירות מוניציפאלי,"-750,000",,"-750,000",0
1124100220,מודעות על לוחות,0,0,0,-408
1121000220,תעודות ואישורים,"-200,000","-180,000","-20,000","-246,537"
1111000116,הנחות סוציאליות,0,0,0,"-5,735,444"
1111000115,הנחות צו מיסים,0,0,0,"-53,776,015"
1111000114,הנחות הוראות קבע,0,0,0,"-1,626,738"
1111000113,הנחות תשלומים מראש,0,0,0,"-388,330"
