1098004110,שכר אחזקה אולמות ספורט,"2,576,900","2,356,915.39",0,"2,356,915.39","219,984.61",91.46,"2,576,900","2,356,915"
1098004130,שעות נוספות,"80,000","110,577.25",0,"110,577.25","-30,577.25",138.22,"80,000","110,577"
1098004140,אחזקת רכב עובדים,"280,000","282,557.36",0,"282,557.36","-2,557.36",100.91,"280,000","282,557"
1098004210,שכר,"2,500","295,248.96",0,"295,248.96","-292,748.96",11809.95,"2,500","295,249"
1098004421,אחזקת אולמות ספורט,"329,571","324,113.37",555,"324,668.37","4,902.63",98.51,"330,000","324,113"
1098004750,נקיון קבלני,"105,900","57,637.63","6,414.37","64,052.00","41,848.00",60.48,"105,900","57,638"
1098004751,נקיון קבלני מגרשים,"50,000","50,000.00",0,"50,000.00",0,100,"50,000","50,000"
1098004780,הוצאות שונות,"70,000","66,152.67","2,303.00","68,455.67","1,544.33",97.79,"70,000","66,153"
1098004930,רכישות מיחודות,"12,000","11,675.16",0,"11,675.16",324.84,97.29,"12,000","11,675"
1098004998,נגדי אולמות ספורט,"-567,900","-509,578.83",0,"-509,578.83","-58,321.17",89.73,"-567,900","-509,579"
1098004999,נגדי שכר,"-2,939,400","-3,045,298.96",0,"-3,045,298.96","105,898.96",103.6,"-2,939,400","-3,045,299"
1111100100,ארנונה כללית למגורים,"-291,750,000","-300,590,526.35",0,"-300,590,526.35","8,840,526.35",103.03,"-291,750,000","-300,590,526"
1111200100,ארנונה פיגורים,"-12,000,000","-9,908,097.21",0,"-9,908,097.21","-2,091,902.79",82.56,"-12,000,000","-9,908,097"
1113000110,הנחות ממון ארנונה מראש,0,0,0,0,0,0, -   , -   
1117000110,הנחות ממיסים,"-45,000,000","-46,645,000.00",0,"-46,645,000.00","1,645,000.00",103.65,"-45,000,000","-46,645,000"
1117000690,החזר אגרות בית משפט,"-300,000","-134,086.02",0,"-134,086.02","-165,913.98",44.69,"-300,000","-134,086"
1121000220,אגרות רשיונות לשלטים,"-105,000","-153,443.04",0,"-153,443.04","48,443.04",146.13,"-105,000","-153,443"
1122000220,הכנסות מפרסום חוצות,"-2,000,000","-2,170,011.00",0,"-2,170,011.00","170,011.00",108.5,"-2,000,000","-2,170,011"
1122000221,אגרת רשיונות,"-4,000,000","-5,084,168.63",0,"-5,084,168.63","1,084,168.63",127.1,"-4,000,000","-5,084,169"
1124000220,מודעות ופרסומים,"-120,000","-69,837.81",0,"-69,837.81","-50,162.19",58.19,"-120,000","-69,838"
1190000913,שיפוי קופת גמל,"-60,000","-19,561.00",0,"-19,561.00","-40,439.00",32.6,"-60,000","-19,561"
1190000916,פנסיה צוברת,"-250,000","-37,542.00",0,"-37,542.00","-212,458.00",15.01,"-250,000","-37,542"
1191000910,מענק לאיזון,0,0,0,0,0,0, -   , -   
1192000910,מענקים חד פעמיים,0,"-100,000.00",0,"-100,000.00","100,000.00",0, -   ,"-100,000"
1196000990,בחירות החזר הוצאות,0,0,0,0,0,0, -   , -   
1212000710,השתתפות החברה הכלכלית,0,0,0,0,0,0, -   , -   
1212300220,אגרת סלוק אשפה ופסולת,0,0,0,0,0,0, -   , -   
1212300690,הכנסות ממחזור,"-954,000","-723,208.74",0,"-723,208.74","-230,791.26",75.8,"-954,000","-723,209"
1212300990,מענק תמריץ בית אב,0,0,0,0,0,0, -   , -   
1212310990,השתת איכות הסביבה בהשתלמויות,0,0,0,0,0,0, -   , -   
1213000210,הכנסות מחילוץ אריזות,"-1,530,000","-901,387.76",0,"-901,387.76","-628,612.24",58.91,"-1,530,000","-901,388"
1213000220,אגרת רישוי עסקים,"-140,000","-147,165.70",0,"-147,165.70","7,165.70",105.11,"-140,000","-147,166"
1213300610,סדנת קיימות ושונות,0,0,0,0,0,0, -   , -   
1214200220,דמי בדיקת בשר קפוא,"-120,000","-116,278.00",0,"-116,278.00","-3,722.00",96.89,"-120,000","-116,278"
1214300420,קנסות וטרינר אגף הכנסות,"-20,000","-22,300.00",0,"-22,300.00","2,300.00",111.5,"-20,000","-22,300"
1215000990,השתתפות בהדברת יתושים,0,0,0,0,0,0, -   , -   
1220000990,הכנסות מצילה,0,0,0,0,0,0, -   , -   
1221000990,הכנסות מצילה,0,0,0,0,0,0, -   , -   
1221000991,משרד בטחון פנים עיר ללא אלימות,"-974,000","-923,300.00",0,"-923,300.00","-50,700.00",94.79,"-974,000","-923,300"
1222000910,משמר אזרחי,"-25,000","-3,163.00",0,"-3,163.00","-21,837.00",12.65,"-25,000","-3,163"
1223000710,השת עיריות-בהגא,"-125,000",0,0,0,"-125,000.00",0,"-125,000", -   
1224000220,היטל שירותי שמירה,"-2,290,000","-2,153,892.23",0,"-2,153,892.23","-136,107.77",94.05,"-2,290,000","-2,153,892"
1231000220,הכנסות בעד שירותים,"-220,000","-138,693.00",0,"-138,693.00","-81,307.00",63.04,"-220,000","-138,693"
1231000221,אגרות הנדסה גביה,0,0,0,0,0,0, -   , -   
1231000410,הכנסות שונות והריסת בתים,0,0,0,0,0,0, -   , -   
1233100220,אגרת בניה,"-3,000,000","-5,497,281.90",0,"-5,497,281.90","2,497,281.90",183.24,"-3,000,000","-5,497,282"
1242000540,החזר מחברת בטוח,0,0,0,0,0,0, -   , -   
1243000540,החזר מחברת בטוח,"-75,000","-86,679.00",0,"-86,679.00","11,679.00",115.57,"-75,000","-86,679"
1246100410,הכנסות מפארק,"-90,000","-102,511.08",0,"-102,511.08","12,511.08",113.9,"-90,000","-102,511"
1246101410,הכנסות פינת חי,"-130,000","-134,419.40",0,"-134,419.40","4,419.40",103.39,"-130,000","-134,419"
1252100410,מועצת נשים,"-45,200","-83,418.00",0,"-83,418.00","38,218.00",184.55,"-45,200","-83,418"
1255000410,מועצת נשים,0,0,0,0,0,0, -   , -   
1269000410,הכנסות מחסויות,0,"-15,000.00",0,"-15,000.00","15,000.00",0, -   ,"-15,000"
1269000420,והדרת פני זקן הכנס,"-30,000",0,0,0,"-30,000.00",0,"-30,000", -   
1269000510,החזרים משנים קודמו,"-3,500,000","-8,084,674.92",0,"-8,084,674.92","4,584,674.92",230.99,"-3,500,000","-8,084,675"
1269000661,הכנסות מהקדמת תשלום,"-300,000","-159,161.14",0,"-159,161.14","-140,838.86",53.05,"-300,000","-159,161"
1269000662,הכנסות שונות דיבידנד,"-700,000","-214,449.46",0,"-214,449.46","-485,550.54",30.63,"-700,000","-214,449"
1269000690,הכנסות מריבית,0,0,0,0,0,0, -   , -   
1269000790,הכנסות שונות,"-100,000","-127,273.71",0,"-127,273.71","27,273.71",127.27,"-100,000","-127,274"
1269001692,השתתפות בשירותי תמיכה,0,0,0,0,0,0, -   , -   
1281000290,שימור רוחובות,"-550,000","-212,198.69",0,"-212,198.69","-337,801.31",38.58,"-550,000","-212,199"
1282000690,קנסות בתי משפט,"-350,000","-153,363.00",0,"-153,363.00","-196,637.00",43.81,"-350,000","-153,363"
1282000691,קנסות בית משפט חניה,"-60,000","-61,951.97",0,"-61,951.97","1,951.97",103.25,"-60,000","-61,952"
1282000692,קנסות בית משפט הנדסה,"-100,000","-51,800.00",0,"-51,800.00","-48,200.00",51.8,"-100,000","-51,800"
1282000693,הוצאות משפטיות גביה,"-30,000","-90,536.42",0,"-90,536.42","60,536.42",301.78,"-30,000","-90,536"
1282000694,קנסות בית משפט רשוי עסקים,"-200,000","-101,175.00",0,"-101,175.00","-98,825.00",50.58,"-200,000","-101,175"
1282000695,הכנסות פיקוח משולב,0,"-42,779.13",0,"-42,779.13","42,779.13",0, -   ,"-42,779"
1282000696,עמלת תקבול וכ אשראי פיקוח משול,0,"2,522.54",0,"2,522.54","-2,522.54",0, -   ,"2,523"
1282000697,הכנסות פיקוח עירוני מילגם,0,"-185,832.00",0,"-185,832.00","185,832.00",0, -   ,"-185,832"
1282000698,עמלות תקבולים פיקוח מילגם,0,0,0,0,0,0, -   , -   
1282000710,תשלומי רשויות שכר שופטים,"-17,000","-4,506.39",0,"-4,506.39","-12,493.61",26.5,"-17,000","-4,506"
1291000100,ארנונה על אדמה חקלאית,"-300,000","-176,000.00",0,"-176,000.00","-124,000.00",58.66,"-300,000","-176,000"
1311000540,החזר מחברת הביטוח,"-100,000",0,0,0,"-100,000.00",0,"-100,000", -   
1311000920,הרשאות משרד החינוך,"-290,000","-195,552.65",0,"-195,552.65","-94,447.35",67.43,"-290,000","-195,553"
1312000220,פרויקט ספריית פיג'מה,"-220,000","-97,860.00",0,"-97,860.00","-122,140.00",44.48,"-220,000","-97,860"
1312200220,אגרת חינוך גני ילדים,"-198,000","-58,149.28",0,"-58,149.28","-139,850.72",29.36,"-198,000","-58,149"
1312200410,תלמידי חוץ,"-188,000","-411,264.50",0,"-411,264.50","223,264.50",218.75,"-188,000","-411,265"
1312200920,השתתפות הממשלה לגנ,"-7,470,400","-7,338,958.26",0,"-7,338,958.26","-131,441.74",98.24,"-7,470,400","-7,338,958"
1312200921,חומרים ממשלה,"-68,400","-56,048.50",0,"-56,048.50","-12,351.50",81.94,"-68,400","-56,049"
1312200928,גננות עובדות מדינה מקבילים,"-9,872,000","-10,414,020.00",0,"-10,414,020.00","542,020.00",105.49,"-9,872,000","-10,414,020"
1312201410,הכ' מריתמוסיקה,"-407,000","-334,258.33",0,"-334,258.33","-72,741.67",82.12,"-407,000","-334,258"
1312210922,"סייעות חנ""מ חובה","-2,257,400","-2,773,405.67",0,"-2,773,405.67","516,005.67",122.85,"-2,257,400","-2,773,406"
1312300410,שכר למוד גני ילדים,0,"-25,652.65",0,"-25,652.65","25,652.65",0, -   ,"-25,653"
1312300440,דמי שימוש גני ילדי,0,0,0,0,0,0, -   , -   
1312300920,השתתפות הממשלה לגנ,"-12,808,000","-15,739,217.82",0,"-15,739,217.82","2,931,217.82",122.88,"-12,808,000","-15,739,218"
1312300921,השתתפות סייעות טורם חובה,"-9,196,000","-6,577,901.25",0,"-6,577,901.25","-2,618,098.75",71.53,"-9,196,000","-6,577,901"
1312310922,"סייעות חנ""מ טורם חובה","-586,600",0,0,0,"-586,600.00",0,"-586,600", -   
1312310923,הכנסות בגין הוצ' תפעול,"-1,650,600","-2,070,266.76",0,"-2,070,266.76","419,666.76",125.42,"-1,650,600","-2,070,267"
1312500410,יולא גני ילדים,"-37,131,000","-36,855,834.23",0,"-36,855,834.23","-275,165.77",99.25,"-37,131,000","-36,855,834"
1312610410,הכנסות מועדונית חינוך מיוחד,0,"-186,167.90",0,"-186,167.90","186,167.90",0, -   ,"-186,168"
1312800920,הכנסות חינוך מיוחד גני ילדים,"-265,000","-394,443.13",0,"-394,443.13","129,443.13",148.84,"-265,000","-394,443"
1313200220,אגרת חינוך יסודי,"-360,000","-445,363.90",0,"-445,363.90","85,363.90",123.71,"-360,000","-445,364"
1313200410,שכר לימוד מילדי חו,"-1,054,000","-1,192,683.65",0,"-1,192,683.65","138,683.65",113.15,"-1,054,000","-1,192,684"
1313200490,תלן אנגלית,"-850,000","-961,522.20",0,"-961,522.20","111,522.20",113.12,"-850,000","-961,522"
1313200920,השתתפות הממשלה לבת,"-5,578,700","-5,364,634.28",0,"-5,364,634.28","-214,065.72",96.16,"-5,578,700","-5,364,634"
1313200921,חומרים,"-230,000","-200,403.00",0,"-200,403.00","-29,597.00",87.13,"-230,000","-200,403"
1313200922,השתתות מזכירים,"-1,777,900","-2,294,290.56",0,"-2,294,290.56","516,390.56",129.04,"-1,777,900","-2,294,291"
1313200923,השתתות סייעות,0,0,0,0,0,0, -   , -   
1313200924,הקצבות משרד החינוך,"-854,000","-1,088,170.97",0,"-1,088,170.97","234,170.97",127.42,"-854,000","-1,088,171"
1313200925,סל תלמיד לעולה יסודי,"-20,000","-34,374.15",0,"-34,374.15","14,374.15",171.87,"-20,000","-34,374"
1313200926,"השתתפות משה""ח בטיולים - יסודי",0,0,0,0,0,0, -   , -   
1313200928,דמי שיכפול,"-140,000","-78,830.00",0,"-78,830.00","-61,170.00",56.3,"-140,000","-78,830"
1313200929,השתת  חינוך באחזקה,"-550,000","-492,844.80",0,"-492,844.80","-57,155.20",89.6,"-550,000","-492,845"
1313200930,"השתתפות משה""ח בטיולים - יסודי",0,0,0,0,0,0, -   , -   
1313200940,בריאות השן,"-175,000","-352,581.71",0,"-352,581.71","177,581.71",201.47,"-175,000","-352,582"
1313203921,השתתפות בסייעות כיתתיות,"-2,500,000","-3,526,175.09",0,"-3,526,175.09","1,026,175.09",141.04,"-2,500,000","-3,526,175"
1313203922,"השתתפות בסייעות חנ""מ","-5,160,000","-4,518,640.38",0,"-4,518,640.38","-641,359.62",87.57,"-5,160,000","-4,518,640"
1313205920,השאלת ספרים רכש הכנסות,"-993,000","-309,192.22",0,"-309,192.22","-683,807.78",31.13,"-993,000","-309,192"
1313205921,השאלת ספרים שכר הכנסות,"-160,000","-762,366.17",0,"-762,366.17","602,366.17",476.47,"-160,000","-762,366"
1313207920,ניהול עצמי,"-498,000","-497,886.27",0,"-497,886.27",-113.73,99.97,"-498,000","-497,886"
1313600410,הכנסות מחוגים בתי תלמיד,"-50,000","-25,789.65",0,"-25,789.65","-24,210.35",51.57,"-50,000","-25,790"
1313600420,הכנסות מול הוצאות,"-1,000,000","-1,049,997.51",0,"-1,049,997.51","49,997.51",104.99,"-1,000,000","-1,049,998"
1313600490,החזר תאגיד תרבות בגין נקיון בת,"-140,000","-62,870.00",0,"-62,870.00","-77,130.00",44.9,"-140,000","-62,870"
1313600640,הכנסות משכירות בתי תלמיד,"-400,000","-324,627.92",0,"-324,627.92","-75,372.08",81.15,"-400,000","-324,628"
1313610411,הכנסות קלוב תעופה,"-185,500","-111,159.03",0,"-111,159.03","-74,340.97",59.92,"-185,500","-111,159"
1313700420,פעילות קהילתית  חווה,"-5,000",0,0,0,"-5,000.00",0,"-5,000", -   
1313700610,מכירת תוצרת בחוות,0,"-13,768.00",0,"-13,768.00","13,768.00",0, -   ,"-13,768"
1313700920,השתתפות הממשלה לחו,"-157,600","-327,135.92",0,"-327,135.92","169,535.92",207.57,"-157,600","-327,136"
1313800420,הכנסות הורים בית ספר של החופש,"-1,800,000","-960,110.00",0,"-960,110.00","-839,890.00",53.33,"-1,800,000","-960,110"
1313800440,הכנסות בגין הרצאות כנגד הוצאות,0,0,0,0,0,0, -   , -   
1313800920,הכנסות ממשלה בית ספר של החופש,"-1,200,000","-774,929.40",0,"-774,929.40","-425,070.60",64.57,"-1,200,000","-774,929"
1314000220,א.חינוך חטיבות,"-142,000","-215,043.00",0,"-215,043.00","73,043.00",151.43,"-142,000","-215,043"
1314000223,תלמידי חוץ,"-352,000",0,0,0,"-352,000.00",0,"-352,000", -   
1314000420,הכנסות מהורים,0,0,0,0,0,0, -   , -   
1314000920,השתת' ממשלה בחטי,"-6,502,000","-6,312,649.97",0,"-6,312,649.97","-189,350.03",97.08,"-6,502,000","-6,312,650"
1314000921,דמי שיכפול,"-74,000","-72,716.50",0,"-72,716.50","-1,283.50",98.26,"-74,000","-72,717"
1314000922,הצטידות במעבדות,"-124,000","-93,975.00",0,"-93,975.00","-30,025.00",75.78,"-124,000","-93,975"
1314000925,סל תלמיד לעולה חטיבות,"-30,000","-20,835.91",0,"-20,835.91","-9,164.09",69.45,"-30,000","-20,836"
1314000926,"השתתפות משה""ח בטיולים -חטיבות",0,0,0,0,0,0, -   , -   
1314000930,"השתתפות משה""ח בטיולים -חטיבות",0,0,0,0,0,0, -   , -   
1314001922,"השתתפות סייעות חנ""מ","-885,000","-677,998.57",0,"-677,998.57","-207,001.43",76.61,"-885,000","-677,999"
1314005920,השאלת ספרים רכש הכנסות,"-661,000","-230,666.00",0,"-230,666.00","-430,334.00",34.89,"-661,000","-230,666"
1314005921,השאלת ספרים שכר הכנסות,"-37,000","-513,109.79",0,"-513,109.79","476,109.79",1386.78,"-37,000","-513,110"
1315000490,אגרת שרותיחוץ חטב',"-1,837,000","-1,864,977.50",0,"-1,864,977.50","27,977.50",101.52,"-1,837,000","-1,864,978"
1315000923,אליפות עולם נבחרות ספורט,0,"-14,495.65",0,"-14,495.65","14,495.65",0, -   ,"-14,496"
1315001922,"השתתפות סייעות חנ""מ","-130,000","-309,422.46",0,"-309,422.46","179,422.46",238.01,"-130,000","-309,422"
1315008220,אגרת תלמיד,"-5,400",0,0,0,"-5,400.00",0,"-5,400", -   
1315008420,בחינות בגרות דמוקרטי,"-1,000",0,0,0,"-1,000.00",0,"-1,000", -   
1315008920,הכנסות דמוקרטי,"-2,224,900","-2,841,888.88",0,"-2,841,888.88","616,988.88",127.73,"-2,224,900","-2,841,889"
1315008923,תגבור לימודי יהדות דמוקרטי,"-7,700","-24,712.81",0,"-24,712.81","17,012.81",320.94,"-7,700","-24,713"
1315008925,דמי שיכפול דמוקרטי,"-1,700","-1,955.50",0,"-1,955.50",255.5,115.02,"-1,700","-1,956"
1315008926,"השתתפות משה""ח בטיולים -דמוקרטי",0,0,0,0,0,0, -   , -   
1315008930,"השתתפות משה""ח בטיולים ת. דמוקר",0,0,0,0,0,0, -   , -   
1315010220,בטוח תלמידים  כצנלסון,"-32,200","-30,420.00",0,"-30,420.00","-1,780.00",94.47,"-32,200","-30,420"
1315010420,בחינות בגרות,"-7,000",0,0,0,"-7,000.00",0,"-7,000", -   
1315010920,השתתפות ממשלה כצנלסון,"-14,068,200","-13,765,340.42",0,"-13,765,340.42","-302,859.58",97.84,"-14,068,200","-13,765,340"
1315010924,השתתפות ממשלה מגמות יחוד,"-21,000","-14,001.00",0,"-14,001.00","-6,999.00",66.67,"-21,000","-14,001"
1315010925,דמי שיכפול כצנלסון,"-11,700","-10,481.50",0,"-10,481.50","-1,218.50",89.58,"-11,700","-10,482"
1315010926,"השתתפות משה""ח בטיולים - כצנלסו",0,0,0,0,0,0, -   , -   
1315010927,סל תלמיד לעולה,"-5,000","-1,125.00",0,"-1,125.00","-3,875.00",22.5,"-5,000","-1,125"
1315010930,"השתתפות משה""ח בטיולים - כצנלסו",0,0,0,0,0,0, -   , -   
1315020220,בטוח תלמידים גלילי,"-30,000","-57,485.00",0,"-57,485.00","27,485.00",191.61,"-30,000","-57,485"
1315020420,בחינות בגרות גלילי,"-8,000",0,0,0,"-8,000.00",0,"-8,000", -   
1315020920,השתתפות ממשלה גלילי,"-12,373,600","-12,493,146.68",0,"-12,493,146.68","119,546.68",100.96,"-12,373,600","-12,493,147"
1315020923,תגבור לימודי יהדות גלילי,"-155,000","-149,490.88",0,"-149,490.88","-5,509.12",96.44,"-155,000","-149,491"
1315020924,חומרי מלאכה,"-20,600","-16,621.50",0,"-16,621.50","-3,978.50",80.68,"-20,600","-16,622"
1315020925,דמי שיכפול גלילי,"-11,000","-9,841.50",0,"-9,841.50","-1,158.50",89.46,"-11,000","-9,842"
1315020926,"השתתפות משה""ח בטיולים - גלילי",0,0,0,0,0,0, -   , -   
1315020927,סל תלמיד לעולה,"-9,000","-3,650.00",0,"-3,650.00","-5,350.00",40.55,"-9,000","-3,650"
1315020930,"השתתפות משה""ח בטיולים - גלילי",0,0,0,0,0,0, -   , -   
1315030220,בטוח תלמידים הרצוג,"-30,500","-28,080.00",0,"-28,080.00","-2,420.00",92.06,"-30,500","-28,080"
1315030420,בחינות בגרות הרצוג,"-7,900",0,0,0,"-7,900.00",0,"-7,900", -   
1315030920,השתתפות ממשלה היובל,"-14,705,600","-13,966,221.25",0,"-13,966,221.25","-739,378.75",94.97,"-14,705,600","-13,966,221"
1315030923,תגבור לימודי יהדות הרצוג,"-150,000","-111,408.00",0,"-111,408.00","-38,592.00",74.27,"-150,000","-111,408"
1315030924,חומרי מלאכה,"-19,900","-17,055.00",0,"-17,055.00","-2,845.00",85.7,"-19,900","-17,055"
1315030925,דמי שיכפול היובל,"-11,100","-9,775.00",0,"-9,775.00","-1,325.00",88.06,"-11,100","-9,775"
1315030926,"השתתפות משה""ח בטיולים - הרצוג",0,0,0,0,0,0, -   , -   
1315030927,סל תלמיד לעולה,"-2,600","-1,458.00",0,"-1,458.00","-1,142.00",56.07,"-2,600","-1,458"
1315030930,"השתתפות משה""ח בטיולים - הרצוג",0,0,0,0,0,0, -   , -   
