1329317410,הכנסות מהפעלת איצטדיון ,"829,000","-3,200,000","-3,033,000","-1,167,800",,329317,410
1315111921,הבראה וביגוד ,"815,000","-2,967,000","-2,845,000","-2,794,200",,315111,921
1313308920,סייעות רפואיות לתלמידים נ,"813,300","-2,928,000","-1,623,000","-1,059,100",,313308,920
1282001290,"קנסות ביהמ""ש ","781,782","-2,900,000","-2,400,000","-2,108,600",,282001,290
1369001950,השתתפות משרד הקליטה ,"869,000","-2,850,000","-2,850,000","-1,923,800",,369001,950
1322104690,"שכ""ד רעיוני משימוש במבנים","822,100","-2,700,000","-2,700,000","-2,982,600",,322104,690
1313204411,השת הורים קרן קרב ,"811,000","-2,685,000","-2,434,000","-2,553,100",,313204,411
1321013690,"שכ""ד רעיוני משימוש במבנים","821,000","-2,642,100","-2,500,000","-2,541,500",,321013,690
1313216920,פעולות לקליטת עליה ,"813,200","-2,610,000","-2,300,000","-2,892,800",,313216,920
1345001930,שכר לשרותים למוגבלים ,"845,000","-2,480,000","-2,480,000","-2,488,500",,345001,930
1312204420,"תל""נ גני חובה ","812,200","-2,470,000","-2,263,000","-2,254,900",,312204,420
1315504920,הכנסות אחרות ,"815,500","-2,370,000","-2,520,000","-2,926,600",,315504,920
1315502920,השתתפות פנימיות יום ,"815,500","-2,338,000","-2,754,000","-3,189,700",,315502,920
1313221920,"אחזקת בי""ס ניהול עצמי ","813,200","-2,331,000","-2,244,000","-2,072,000",,313221,920
1313203920,בתי ספר חופש גדול ,"811,000","-2,267,000","-2,267,000","-2,091,300",,313203,920
1347001930,שכר שרותי תקון ,"847,000","-2,230,000","-2,230,000","-2,232,400",,347001,930
1439002640,"שכ""ד מסעדות ","939,000","-2,135,000","-1,740,000","-137,800",,439002,640
1315111926,שעות ניהול ,"815,000","-2,013,000","-1,858,000","-1,935,600",,315111,926
1439003620,"שכ""ד שטחים צבוריים ","939,000","-2,000,000","-2,000,000","-2,099,400",,439003,620
1443001291,הוצאות גביה ,"781,943","-2,000,000","-2,000,000","-1,702,100",,443001,291
1520006690,החזר הוצ' משנים קודמות ,"990,000","-2,000,000","-2,000,000","-1,636,400",,520006,690
1343505930,טיפול בילד בקהילה ,"843,000","-1,890,000","-1,890,000","-1,660,700",,343505,930
1317610921,"מ. חינוך תכנית תה""ל ","817,600","-1,840,000","-1,832,000","-1,770,900",,317610,921
1317901930,שמיד משרד רווחה ,"817,900","-1,805,000","-1,805,000","-1,388,000",,317901,930
1317901920,שמיד משרד החינוך ,"817,900","-1,756,000","-1,756,000","-1,535,800",,317901,920
1317809920,השתתפות ממשלה ח.רגיל ,"817,800","-1,712,000","-808,000","-908,600",,317809,920
1317610922,משרד החינוך חומש לעולי את,"817,600","-1,700,000","-1,700,000","-1,661,900",,317610,922
1313206920,השת' משרד החינוך שרתים ,"813,200","-1,693,000","-1,550,000","-1,362,100",,313206,920
1315701430,"החזר שכ""ל רשת אמי""ת ","815,700","-1,692,000","-1,724,000","-1,863,700",,315701,430
1344305410,השתתפות בטיפול בזקן ,"844,000","-1,680,000","-1,630,000","-1,602,200",,344305,410
1315104920,גמול בגרות ,"815,000","-1,649,000","-1,538,000","-1,454,000",,315104,920
1313502920,העברות ממשלה למוכר שאינו ,"813,500","-1,647,000","-1,448,000","-1,439,900",,313502,920
1346509930,מעון יום שיקומי לנכים ,"846,000","-1,620,000","-1,620,000","-1,572,300",,346509,930
1317501420,ביטוח תאונות אישיות ,"817,500","-1,540,000","-1,420,000","-1,510,100",,317501,420
1192006910,מענק מיוחד ממשרד הפנים ,"990,000","-1,500,000","-1,500,000","-2,492,700",,192006,910
1342001930,שכר שלום המשפחה ,"840,000","-1,500,000","-1,480,000","-1,479,300",,342001,930
1315105920,מענק יובל ,"815,000","-1,445,000","-1,399,000","-1,396,700",,315105,920
1342403930,מרכזי טיפול במשפחה ,"842,000","-1,430,000","-1,320,000","-1,156,300",,342403,930
1346707930,הסעות נכים ,"846,000","-1,425,000","-1,380,000","-1,376,400",,346707,930
1315115920,שעורי עזר לעולים ,"815,000","-1,422,000","-1,654,000","-1,851,600",,315115,920
1212301691,הכנסות חוק האריזות ,"711,712","-1,400,000","-1,000,000","-569,600",,212301,691
1313304920,"הזנת יוח""א ","813,300","-1,356,000","-1,438,000","-1,333,100",,313304,920
1313309760,אגרת תלמידי חוץ ,"813,300","-1,300,000","-1,300,000","-915,500",,313309,760
1345206930,מפגרים במעון טיפולי ,"845,000","-1,290,000","-1,290,000","-1,300,100",,345206,930
1317703920,"השתתפות הממשלה בקב""ס ","817,700","-1,282,000","-1,183,000","-1,115,000",,317703,920
1315102920,גמול טיולים ,"815,000","-1,232,000","-1,196,000","-1,196,600",,315102,920
1317610920,מ. חינוך רווחה חינוכית ,"817,600","-1,200,000","-1,200,000","-1,049,500",,317610,920
1313219920,חומרים להוראה ,"813,200","-1,185,000","-1,151,000","-379,400",,313219,920
1313204412,השת הורים סל תרבות ,"811,000","-1,173,000","-1,027,000","-1,089,200",,313204,412
1347308930,סמים טיפול בקהילה ,"847,000","-1,125,000","-1,125,000","-1,257,700",,347308,930
1313306920,סייעות חריגות ,"813,300","-1,104,000","-1,325,000","-1,485,800",,313306,920
1315139920,ימי מחלה ,"815,000","-1,100,000","-1,100,000","-469,100",,315139,920
1346710930,מעון יום לנכים ,"846,000","-1,027,500","-1,027,500","-869,600",,346710,930
1317602980,מ.השיכון חומש ,"817,600","-1,000,000","-2,300,000","-1,689,900",,317602,980
1117001110,הנחות הוצאות מימון ,"623,000","-1,000,000","-1,000,000","-377,200",,117001,110
1214301220,רישוי כלבים וחיסונים ,"714,000","-1,000,000","-850,000","-671,200",,214301,220
1349001930,שכר שרותי עולים ,"849,000","-960,000","-997,500","-962,900",,349001,930
1347109930,טיפול בנערות במצוקה ,"847,000","-855,000","-855,000","-777,100",,347109,930
1344405410,דמי השתתפות במועדונים ,"844,000","-850,000","-850,000","-785,700",,344405,410
1510003691,החזר דמי ניהול פנסיה תקצי,"990,000","-800,000","-550,000","-943,800",,510003,691
1318101995,השתת' משרד לבטחון פנים ,"818,000","-740,000","-740,000","-408,200",,318101,995
1313601410, עצמיות פנימיות יום ,"813,600","-700,000","-700,000","-709,200",,313601,410
1267000690,השת' גופים עירוניים בפרמי,"767,000","-700,000","-670,000","-549,200",,267000,690
1347207930,חסות ארצי מעונות חסות ממש,"847,000","-690,000","-690,000","-751,500",,347207,930
1313207920,השת' משרד החינוך מזכירים ,"813,200","-666,000","-535,000","-536,800",,313207,920
1347108930,מקלטים לנשים מוכות ,"847,000","-645,000","-570,000","-768,600",,347108,930
1315147920,"גמול הל""ל ","815,000","-638,000","-627,000",0,,315147,920
1313503490,קיזוז שכר למוכר שאינו רשמ,"813,500","-633,000","-611,000","-818,400",,313503,490
1346508930,מעונות ממשלתיים שיקום ,"846,000","-615,000","-615,000","-643,300",,346508,930
1269007690,הכנסות שונות ,"623,000","-600,000","-900,000","-559,400",,269007,690
1329000920,רשות ספורט-פעולות ,"829,000","-600,000","-730,000","-711,800",,329000,920
1329317650,דמי שימוש במתקנים ,"829,000","-600,000","-670,000","-308,000",,329317,650
1346516410,"הכנסות קופ""ח ","846,000","-600,000","-600,000","-568,500",,346516,410
1317705920,מועדוניות ,"817,700","-592,000","-570,000","-586,100",,317705,920
1317712920,השתתפות ממשלה בקדום נער ,"817,700","-585,000","-562,000","-569,300",,317712,920
1321012670,זכיון חניה בהיכל התרבות ,"821,000","-558,000","-329,000",0,,321012,670
1312204922,העשרה לגני טרום חובה ,"811,000","-558,000",0,0,,312204,922
1433004640,"שכ""ד דוכנים ","939,000","-550,000","-550,000","-522,200",,433004,640
1344405411,השתתפות לאזרחים ותיקים ,"844,000","-550,000",0,0,,344405,411
1346409930,מפעלי תעסוקה ומועדון ,"846,000","-540,000","-502,500","-429,000",,346409,930
1345206410,השתתפ' מפגרים במעון ,"845,000","-530,000","-530,000","-438,700",,345206,410
1349016930,טיפול בזקנים עולים ,"849,000","-525,000","-525,000","-330,700",,349016,930
1315136920,"תוכנית אומ""ץ ","815,000","-520,000","-420,000","-466,700",,315136,920
1344307930,טפול בזקן בקהילה ,"844,000","-510,000","-600,000","-649,400",,344307,930
1343806930,טיפול במשפחה אומנה ,"843,000","-510,000","-540,000","-587,200",,343806,930
1510003690,תגמולי פנסיה ,"990,000","-500,000","-600,000","-546,900",,510003,690
1520002690,בטוח לאומי נפגעים ,"990,000","-500,000","-600,000","-496,400",,520002,690
1116001110,הנחות ועדה ,"623,000","-500,000","-500,000","-744,500",,116001,110
1313201740,עיר חינוך הקצבת פיס ,"811,000","-500,000","-500,000","-368,600",,313201,740
1315107740,עיר חינוך הקצבת פיס ,"811,000","-500,000","-500,000","-368,600",,315107,740
1520001690,תגמולים ממבטחים ,"990,000","-500,000","-500,000","-286,600",,520001,690
1233004290,אגרת כסאות ושולחנות ,"933,000","-500,000","-400,000","-341,900",,233004,290
1313210920,דמי שכפול ,"813,200","-497,000","-479,000","-219,200",,313210,920
1317102920,השתתפות ממשלה ,"817,100","-488,000","-484,000","-524,600",,317102,920
1343001930,שכר ילד ונוער ,"843,000","-465,000","-465,000","-464,700",,343001,930
1244501990,משרד התחבורה ,"744,500","-460,000","-500,000","-527,900",,244501,990
1342206930,דרי רחוב ,"842,000","-450,000","-472,500","-233,900",,342206,930
1342202930,משפחות במצוקה בקהילה ,"842,000","-450,000","-450,000","-523,200",,342202,930
1343805993,"הכנסות ממשרד התמ""ת ","843,000","-450,000","-450,000","-313,900",,343805,993
1315126411,קיזוז שעות הוראה ,"811,000","-450,000","-193,000","-244,600",,315126,411
1344504930,מסגרות יומיות לזקן ,"844,000","-435,000","-540,000","-380,700",,344504,930
1315144920,השלמת כתות עולים ,"815,000","-413,000","-500,000","-442,700",,315144,920
1345405410,"מעשי""ם השתתפות ","845,000","-400,000","-420,000","-336,600",,345405,410
1269006690,הכנסות ממכרזים ,"933,000","-400,000","-400,000","-379,800",,269006,690
1195006910,מענק פיצוי שכר ,"990,000","-400,000","-400,000",0,,195006,910
1329317690,זכיון פרסום אצטדיון ,"829,000","-400,000",0,0,,329317,690
1343507930,מועדוניות משותפות ,"843,000","-390,000","-390,000","-431,000",,343507,930
1342201930,סיוע מיוחד למשפחות עם ילד,"842,000","-390,000","-390,000","-357,000",,342201,930
1346607930,נכים במשפחות אומנה ,"846,000","-390,000","-390,000","-337,400",,346607,930
1346408930,תעסוקה מוגנת למוגבל ,"846,000","-390,000","-277,500","-193,700",,346408,930
1313202920,בחירת אזורי רישום ,"811,000","-380,000","-760,000","-113,900",,313202,920
1329012920,פרחי ספורט ,"829,000","-376,500","-526,500",0,,329012,920
1315145920,"שעות שילוב חט""ע ","815,000","-375,000","-505,000","-750,300",,315145,920
1344405930,מועדונים מועשרים ,"844,000","-375,000","-187,500",0,,344405,930
1315402921,תגבור בגרות יהדות ,"815,400","-363,000","-374,000","-376,000",,315402,921
1313302920,הוצ' נלוות חינוך מיוחד ,"813,300","-362,000","-371,000","-360,700",,313302,920
1316301920,"שכ""ל י""ג-י""ד ","816,300","-353,000","-354,000","-310,500",,316301,920
1369001750,השתתפות הסוכנות היהודית ,"869,000","-350,000","-350,000","-592,600",,369001,750
1379000991,השתת' משרד א. הסביבה ,"711,760","-350,000","-300,000","-390,000",,379000,991
1280004640,גביה בגין צריכת חשמל שוק ,"781,000","-350,000","-300,000","-288,500",,280004,640
1346106930,ילדים עוורים במוסדות ,"846,000","-340,500","-340,500","-341,400",,346106,930
1345113930,סביבה תומכת ,"845,000","-330,000","-330,000","-287,400",,345113,930
1349020930,תכניות קבוצתיות לעולים ,"849,000","-330,000","-330,000","-196,200",,349020,930
1313225410,הכנסות עצמיות שעורי שחיה ,"813,200","-330,000","-295,000","-215,200",,313225,410
1315137920,מעורבות חברתית ,"815,000","-330,000","-170,000","-35,700",,315137,920
1317901940,שמיד משרד הבריאות ,"817,900","-327,000","-327,000","-452,200",,317901,940
1315130921,"השתתפות משה""ח שעות תפילה ","815,000","-324,000","-680,000","-703,400",,315130,921
1315142920,עתודה מדעית טכנולוגית ,"815,000","-320,000","-204,000","-342,300",,315142,920
1342203930,נושמים לרווחה ,"842,000","-320,000",0,0,,342203,930
1349015930,טיפול ילדים במצוקה עולים ,"849,000","-315,000","-315,000","-103,500",,349015,930
1313307920,חופשה לאוטיסטים ,"813,300","-309,000","-196,000","-231,300",,313307,920
1433003640,"שכ""ד חנויות ","939,000","-305,000","-450,000","-530,900",,433003,640
1313227921,השאלת ספרים ,"811,000","-300,000","-364,000","-461,900",,313227,921
1322103920,"העברת משרד החינוך-ת""ת ","822,100","-300,000","-300,000","-466,600",,322103,920
1280003690,"השתתפות חל""ת במשרות ","781,000","-300,000","-300,000","-300,000",,280003,690
1313213920,"הקצבות משה""ח להעברה ","813,200","-300,000","-300,000","-217,800",,313213,920
1349028930,תוכנית חומש לאתיופים ,"849,000","-286,500","-286,500","-621,100",,349028,930
1346308930,הדרכת עוור ובני ביתו ,"846,000","-270,000","-286,500","-216,200",,346308,930
1349014930,מפגר בפנימיה עולים ,"849,000","-264,000","-264,000","-348,900",,349014,930
1343803410,השתתפות באחזקת ילדים ,"843,000","-250,000","-256,000","-279,200",,343803,410
1343503410,השתתפות ילדים במצוקה ,"843,000","-250,000","-250,000","-214,600",,343503,410
1247201670,זיכיון חניה ,"747,200","-250,000","-250,000","-167,500",,247201,670
1282003290,אגרות בית משפט ,"623,000","-250,000","-230,000","-67,000",,282003,290
1315101920,השאלת מורים ,"815,000","-243,000","-543,000","-122,800",,315101,920
1315113920,הוראת ערבית ,"815,000","-243,000","-316,000","-295,400",,315113,920
1315128920,חינוך תעבורתי ,"815,000","-242,000","-356,000","-196,600",,315128,920
1344404930,מועדון והבראה לזקנים ,"844,000","-240,000","-240,000","-464,000",,344404,930
1346708930,נכים קשים בקהילה ,"846,000","-240,000","-240,000","-276,200",,346708,930
1342404930,מרכז תעסוקה עירוני ,"842,000","-240,000","-240,000","-76,700",,342404,930
1312602920,"הוצ' נלוות ח. מיוחד גנ""י ","812,600","-238,000","-182,000","-211,500",,312602,920
1315111927,הכנסות אחרות ,"811,000","-236,000","-236,000","-210,700",,315111,927
1315111925,מילוי מקום ,"815,000","-230,000","-215,000","-211,400",,315111,925
1214205290,בשר עוף ,"714,000","-230,000","-160,000","-246,300",,214205,290
1347207931,פרוייקט נוחם ,"847,000","-225,000",0,0,,347207,931
1345305930,שרותים תומכים למפגר ,"845,000","-210,000","-210,000","-209,000",,345305,930
1345205930,מפגרים במעון אמונה ,"845,000","-210,000","-210,000","-205,300",,345205,930
1315108920,"החזר שכ""ל ","815,000","-206,000","-188,000","-188,200",,315108,920
1312604920,"גנים יוח""א ","812,200","-205,000","-227,000","-208,200",,312604,920
1317000790,רשות למלחמה בסמים ,"817,000","-200,000","-536,000","-357,300",,317000,790
1413002210,אגרת מים ,"623,000","-200,000","-350,000","-361,900",,413002,210
1280001690,השת' מי נתניה במשרות מוקד,"781,000","-200,000","-200,000","-174,000",,280001,690
1349026930,נכים בפנימיות עולים ,"849,000","-195,000","-195,000","-193,900",,349026,930
1312603920,"סייעות שירותי היקף גנ""י ","812,600","-193,000","-180,000","-180,200",,312603,920
1315503920,שעורי עזר לעולים ,"815,500","-189,000","-297,000","-301,700",,315503,920
1315133920,אשכול פיס לבורנטים ,"815,000","-189,000","-190,000","-188,100",,315133,920
1313211920,סל תלמיד לעולה ,"813,200","-181,000","-109,000","-186,300",,313211,920
1346606930,מוסדות יום לילד המוגבל ,"846,000","-180,000","-180,000","-182,800",,346606,930
1346515410,השתתפות בית גיא ,"846,000","-180,000","-180,000","-146,300",,346515,410
1315134920,אשכול פיס שרתים ,"815,000","-180,000","-178,000","-178,500",,315134,920
1269008690,הכנסות מתביעות משפטיות ,"617,000","-170,000","-170,000","-42,600",,269008,690
1313218920,"בי""ס מנגנים השתתפות ","813,200","-168,000","-168,000","-125,100",,313218,920
1317102921,בתי ספר חופש גדול ,"811,000","-161,000","-161,000","-168,200",,317102,921
1348001930,שכר שירותי קהילה והתנדבות,"848,500","-160,000","-160,000","-164,900",,348001,930
1317401940,השתתפות מ.הבריאות בבריאות,"817,400","-160,000","-160,000","-158,900",,317401,940
1233007290,רשיונות לעסקים ,"933,000","-160,000","-160,000","-134,400",,233007,290
1344404410,השת' זקנים בארוחות ,"844,000","-160,000","-160,000","-105,600",,344404,410
1315127410,הכנסות עצמיות ,"815,000","-160,000","-51,000","-26,900",,315127,410
1313208920,שרתים חוות חקלאיות ,"813,200","-157,000","-174,000","-174,600",,313208,920
1349021930,מעונות יום עולים ,"849,000","-150,000","-225,000","-317,300",,349021,930
1313214920,"מתי""א מזכירים ","813,200","-150,000","-144,000","-148,900",,313214,920
1317303410,"השתתפות הורים שפ""מ ","811,000","-150,000","-132,000","-160,500",,317303,410
1313217920,השתת' מ.החינוך אתיופים ,"813,200","-147,000","-168,000","-145,300",,313217,920
1214204290,דגים ,"714,000","-140,000","-110,000","-134,500",,214204,290
1317704920,מגשרת ,"817,700","-138,000","-129,000","-69,800",,317704,920
1315116920,תלמידים עם צרכים מיוחדים ,"815,000","-133,000","-178,000","-177,500",,315116,920
1317306920,הדרכת פסיכולוגים ,"817,300","-130,000","-122,000","-181,600",,317306,920
1315121920,רכב מנהלים וסגנים ,"815,000","-122,000","-115,000","-116,700",,315121,920
1232001220,שרותים הנדסיים ,"731,000","-120,000","-150,000","-99,900",,232001,220
1520005690,תגמולי מילואים ,"990,000","-120,000","-120,000","-226,500",,520005,690
1344411930,שירותים לניצולי שואה ,"844,000","-120,000","-120,000","-144,400",,344411,930
1342403410,השתתפות במרכז לשלום המשפח,"842,000","-120,000","-106,000","-71,600",,342403,410
1329001920,רשות ספורט-השתתפות ,"829,900","-116,000","-116,600","-101,000",,329001,920
1317901950,שמיד משרד הקליטה ,"817,900","-112,500","-112,500","-99,600",,317901,950
1312604430,השת עמותה לילדים בסיכון ,"812,600","-108,000","-108,000","-91,600",,312604,430
1347408930,"מיפת""ן מקומי אחזקה ","847,000","-105,000","-150,000","-149,600",,347408,930
1472010210,אגרת ביוב ,"623,000","-100,000","-150,000","-110,800",,472010,210
1280008291,הכנסות מהוצאות גבייה ,"781,000","-100,000","-100,000","-108,800",,280008,291
1315119920,מענק הישגי מורים ,"815,000","-100,000","-100,000","-96,000",,315119,920
1317201920,"השת' משה""ח בפיסג""ה ","817,200","-99,000","-99,000",0,,317201,920
1315122920,"סל חט""ב קהילתיים ","815,000","-99,000","-42,000","-60,500",,315122,920
1315146920,אוריינות מדעית ומתמטית ,"811,000","-98,000","-87,000","-144,400",,315146,920
1343507410,השתתפות מועדוניות משותפות,"843,000","-90,000","-110,000","-51,500",,343507,410
1349019930,משפחות במצוקה עולים ,"849,000","-90,000","-90,000","-294,400",,349019,930
1344304410,השתת' בטיפול בזקן נופשוני,"844,000","-90,000","-90,000","-172,300",,344304,410
1212301690,הכנסות מתקני טכסטיל ,"711,712","-90,000","-90,000","-81,500",,212301,690
1346507930,טיפול בחרשים ,"846,000","-90,000","-90,000","-64,800",,346507,930
1315112920,אגרת שיכפול ,"815,000","-89,000","-89,000","-23,700",,315112,920
1247204690,פעילות ימית בחוף ,"747,200","-85,000","-85,000",0,,247204,690
1315132920,לקויי ראיה ושמיעה ,"815,000","-78,000","-94,000","-65,500",,315132,920
1346709930,תוכניות לילד החריג ,"846,000","-76,500","-76,500","-58,000",,346709,930
1313212920,"מתי""א שרתים ","813,200","-75,000","-71,000","-74,100",,313212,920
1317006990,הרשות לשיקום האסיר ,"817,000","-75,000","-60,000","-92,500",,317006,990
1314103920,"סל לתלמיד עולה חט""ב ","814,000","-73,000","-59,000","-67,600",,314103,920
1315120920,מורים עולים חדשים ,"815,000","-72,000","-54,000","-72,300",,315120,920
1317305920,"השת' משה""ח פרוייקטים ","817,300","-72,000","-40,000","-27,500",,317305,920
1214203690,בדיקות משנה רשויות אחרות ,"714,000","-70,000","-150,000",0,,214203,690
1244501410,שירותי מגרש בטיחות ,"744,500","-70,000","-90,000","-100,000",,244501,410
1277101690,הכנסות מאטרקציות ,"771,000","-70,000","-35,000",0,,277101,690
1317809410,השתתפות הורים ,"817,800","-70,000","-10,000","-14,500",,317809,410
1316301411,"שכ""ל הנדסאים ","816,300","-64,000","-64,000","-94,100",,316301,411
1315127420,דמי בחינות בגרות ,"811,000","-62,000","-62,000","-38,600",,315127,420
1443003690,תויות דייר ,"781,943","-60,000","-100,000","-169,600",,443003,690
1344306930,נופשון לזקן ,"844,000","-60,000","-45,000","-25,400",,344306,930
1346406930,מפעלי שיקום לעיוור ,"846,000","-57,000","-67,500","-287,700",,346406,930
1349012930,מעון יום טיפולי עולים ,"849,000","-57,000","-67,500","-115,300",,349012,930
1315143920,מטה שנהר וקרמניצר ,"815,000","-54,000","-56,000","-28,900",,315143,920
1313209920,מזכירים חוות חקלאיות ,"813,200","-50,000","-56,000","-55,600",,313209,920
1315124920,דמי שתיה ,"815,000","-50,000","-53,000","-57,900",,315124,920
1322102920,העברות משרד החינוך-נוער ,"822,100","-50,000","-50,000","-273,100",,322102,920
1322101920,העברות משרד החינוך-השכלה ,"822,100","-50,000","-50,000","-82,200",,322101,920
1342403411,השתתפות במרכז באלימות במש,"842,000","-50,000","-50,000","-47,000",,342403,411
1247202290,אגרת רשיון שיט ,"747,200","-50,000","-10,000","-109,800",,247202,290
1315135920,אשכול פיס מזכירים ,"815,000","-45,000","-45,000","-44,800",,315135,920
1315114920,הוראת צרפתית ,"815,000","-43,000","-61,000","-55,800",,315114,920
1313222920,פדיון חופשה מזכירים ,"813,200","-43,000","-43,000","-57,100",,313222,920
1317702920,חונכות ,"817,700","-41,000","-41,000","-50,900",,317702,920
1313204410,השת הורים במחשב לכל ילד ,"813,200","-41,000","-41,000",0,,313204,410
1269009690,כרטיס תושב ,"933,000","-40,000","-60,000","-59,400",,269009,690
1247203690,השתתפות בשכר שוטרים ,"747,200","-40,000","-40,000","-19,000",,247203,690
1321011690,"הכנסות שכ""ד גלריות ","821,000","-40,000",0,0,,321011,690
1315125920,סל תלמיד לעולה ,"815,000","-38,000","-34,000","-38,500",,315125,920
1342209930,טיפול בפרט ובמשפחה ,"842,000","-37,500","-37,500","-73,100",,342209,930
1346306930,שיקום העוור בקהילה ,"846,000","-36,000","-36,000","-55,400",,346306,930
1349013930,"מעש""ים עולים ","849,000","-36,000","-36,000","-35,100",,349013,930
1315131920,חוגים תורניים ,"815,000","-30,000","-30,000","-66,500",,315131,920
1124006290,הדבקת מודעות ,"933,000","-30,000","-30,000","-19,700",,124006,290
1439001620,מכירת מכוניות ,"960,000","-30,000","-30,000","-3,000",,439001,620
1315141920,"הוראת מוט""ב ","815,000","-30,000","-14,000","-19,300",,315141,920
1348308930,פעילות התנדבותיות ,"848,500","-28,500","-28,500","-21,000",,348308,930
1315123920,גמול ריכוז בטיחות ,"815,000","-28,000","-23,000","-23,000",,315123,920
1317601940,מ.הבריאות שיקום שכונות ,"817,600","-27,000","-27,000","-13,900",,317601,940
1222101910,"משא""ז-הקצבה מ.הפנים ","722,100","-25,000","-25,000","-20,100",,222101,910
1218201910,"השתתפות מפע""ם בפעולות ","618,200","-25,000","-25,000",0,,218201,910
1214206290,בשר טרי ,"714,000","-24,000","-180,000","-127,300",,214206,290
1315139921,קרן ימי מחלה ,"815,000","-24,000","-24,000","-19,500",,315139,921
1343503930,יעוץ לילדים בסיכון ,"843,000","-24,000","-15,000","-18,200",,343503,930
