1282000650,פיקוח-קנסות עישון מקומות ציבוריים,"24,000.00",
1282000690,בית משפט מקומי קריות,"406,000.00","721,537.94"
1312200410,גני ילדים ביטוח תלמידים,"9,000.00","7,413.55"
1312200920,גני חובה עוזרות גננות מ' החינוך,"1,589,251.00","1,533,399.49"
1312200921,חומרים הורים גני ילד,"20,583.00","5,833.10"
1312200922,גני ט. חובה- גננות מ' החינוך,"1,876,294.00","2,014,866.50"
1312300410,גני ילדים טרום חובה עצמיות,"2,400,000.00","2,598,723.29"
1312300420,"גנ""י טרום חובה ביטוח",,"11,966.10"
1312300920,גני טרום חובה השת' מ.חינוך,"215,002.00","496,678.65"
1312300921,גנים חינוך מיוחד,"21,300.00","18,860.40"
1312400420,"גיל הרך צו""ש דמי רישום",,
1312400490,גיל הרך צור שלום,,"6,323.33"
1312400930,"גיל הרך צו""ש השתת' ממשלה",,"15,343.00"
1312400931,"גיל הרך צו""ש מ.רווחה",,
1312402420,גיל הרך פרפר - דמי רישום,,
1312402490,גיל הרך פרפר,"684,084.00","64,741.06"
1312402700,"פרפר - השתת' מתנ""ס ביאליק",,"565,658.00"
1312402930,גיל הרך פרפר השתת' ממשלה,,
1312402931,גיל הרך פרפר מ.רווחה,,"45,895.75"
1312800420,"קייטנות גנ""י הכנסות","93,000.00","80,920.02"
1313200410,"בתי""ס - הכנסות עצמיות","1,700.00",660.88
1313200420,מחשב לכל ילד השתת' הורים,"7,800.00",
1313200430,"בתי""ס א.תלמידי חוץ","232,000.00","78,306.00"
1313200490,"בתי""ס ביטוח תלמידים","93,000.00","74,680.57"
1313200730,מ.ליקויי ראיה השתת' בל',"7,000.00",
1313200920,"בת""יס השתת' שרתים","1,470,520.00","1,544,292.06"
1313200921,"בתי""ס - מרכיבי בטחון מצי'נג מ.חינוך","50,000.00","126,784.00"
1313200922,"בתי""ס - מרפאת שיניים מ.חינוך",,"36,470.00"
1313201920,"בתי""ס יסוד. השתת' מזכירים","470,230.00","495,615.02"
1313201921,"בתי""ס הכנסות מיוחדות  מ.החינוך",,"123,321.00"
1313202920,אגרת שכפול יסודי,"40,672.00","39,737.50"
1313203920,סל תלמיד עולה,"2,248.00","10,202.00"
1313204430,PDD תלמידי חוץ קדימה,"306,556.00","297,826.00"
1313204730,"PDD הכנסות ב""ל","73,328.00","42,734.00"
1313204920,"חומרים הורים-בתי""ס","71,220.00","82,028.65"
1313204921,"PDD הזנת יוח""א","61,089.00","61,235.20"
1313204922,PDD הוצ' נלוות,"51,875.00","35,625.00"
1313204923,PDD העשרה,"27,307.00","17,850.40"
1313204925,PDD שכר,"554,794.00","720,776.65"
1313300490,"פנימיות יום הכנסות מיל""ת",,"4,760.00"
1313300491,פנימיות יום השתת' הורים עירייה,,"87,865.00"
1313302490,תבור וחרמון-השתת' הורים,"26,000.00","27,850.00"
1313302920,מועדוניות משותפות מ. חינוך,"153,000.00","215,576.75"
1313302930,מועדוניות משותפות מ. רווחה,"109,000.00","112,470.00"
1313400920,השתת.הממשלה יוזמות,"42,000.00","61,500.00"
1313600490,הכנסות עצמיות- סייעות,,"77,504.16"
1313600920,חינוך מיוחד השתת' ממשלה,"1,014,045.00","1,146,128.90"
1313600921,חינוך מיוחד-חוק שילוב סיי,"300,758.00","489,015.68"
1313800400,קייטנות - הכנסות,"226,000.00",
1314000700,"חט""ב/אורט השתתפות","33,895,337.00","33,895,337.00"
1314000921, הכנסות מ.חינוך אורט,,
1316800440,מלגות- השתת' מוסדות,"40,000.00","40,000.00"
1317100490,שמירה במוסדות חנוך,"467,362.00","455,480.04"
1317100920,"קב""ט שמירה ובטחון מוסדות ח","75,000.00","86,497.85"
1317200920,שגרירים מפתח הלב,"3,200.00","2,484.00"
1317300490,"שפ""י - הכנסות עצמיות הורים","25,000.00","32,120.00"
1317300491,"שפ""י - הכנסות מאבחונים",,"13,200.10"
1317300920,פסיכולוגי השת.הממשלה,"868,862.00","987,756.48"
1317300921,"שפ""י הדרכות ואבחונים","81,564.00","90,985.38"
1317500920,רווחה חינוכית השתת' ממשלה,"182,000.00","279,285.00"
1317600920,טיפול בפרט,"6,000.00","4,541.00"
1317602490,(לא פעיל) שיקום שכונות,"15,000.00","3,908.34"
1317700920,"קב""סים - השתת' מ.החינוך","245,560.00","285,186.19"
1317800490,החזר נסיעות תלמידים,,"23,544.00"
1317800920,הסעות ילדים השתת' מ.חינוך,"998,794.00","1,560,094.90"
1317900920,"שיפוצים בתי""ס - השתת' מ.חינוך","90,000.00","218,387.00"
1322000420,ריקודי עם אפק,"3,000.00","1,000.00"
1322000640,בית חן הכנסות שכירות,"120,000.00","150,925.00"
1322000920,תרבות - השתת' ממשלה,,"42,000.00"
1322002420,בית חן- לא פעיל,,"2,000.00"
1322003420,צעירי ביאליק הכנסות הורים,"63,000.00","38,464.00"
1322003990,צעירי ביאליק השתת' ממשלה,,"25,000.00"
1322005420,סל תרבות,"200,000.00","238,856.00"
1322007420,פסטיבל ביאליק,,"10,000.00"
1322008420,"תערוכות,אירועים וירידים הכנסות","2,300.00",
1322016420,שבת אומנים,"1,225.00",300
1322017420,מעמד האישה - הכנסות,"10,000.00",
1322018420,גימלאים,,"9,480.00"
1322020900,להקה אתיופית השתת' מ,,"1,580.00"
1323000420,ספריה עירונית הכנסות,,"17,408.00"
1323000490,ספריה-הכנ' ממכירת ספרים,,"4,943.50"
1324000420,מרכז קהיל צור שלום הכנסות,"155,000.00","217,440.50"
1324000950,השת.הממשלה במ.קהיל.צ,,"11,821.00"
1324001420,מועדון דן הכנסות,"150,000.00","144,492.00"
1324002420,מועדון עופרים הכנסות,,"6,655.00"
1324003420,"חוגים בה""ס ביאליק","32,000.00","17,530.00"
1324004420,צהרונים הכנסות,"1,350,000.00","2,174,933.49"
1324004710,"צהרונים - השתת' מתנ""ס ביאליק",,"3,536.00"
1324004990,"הכנסות ממשרד התמ""ת צהרונים","50,000.00",
1324005420,מועדון ברנר הכנסות,"11,000.00","4,950.00"
1324006420,"חוגים ב""ס קדימה","1,400.00",
1324009420,מועדון גאולים הכנסות,"7,000.00","7,930.00"
1326400420,בית כץ פעולות תרבות,"360,000.00","296,161.20"
1326406420,אשכול פיס הכנסות,"210,000.00","264,691.13"
1326406920,אשכול פיס השתת' מ.חינוך,"340,000.00","372,774.00"
1326406990,אשכול פיס משרד המדע,,"90,000.00"
1326408420,רב תכליתי-הכנסות מפעולות,,"6,150.00"
1326408430,רב תכליתי - השתת' אורט,,"120,000.00"
1326408700,"רב תכליתי השתת' רשת המתנסי""ם",,"12,012.00"
1326408900,רב תכליתי - הכנסות ממשלה,,"40,000.00"
1327000420,תרבות תורנית הכנסות עצמיות,,"11,570.00"
1327000920,תרבות תורנית - משרד החינוך,"20,000.00","26,615.00"
1328200490,קידום נוער הכנסות,,"5,000.00"
1328200491,מועצת נוער - הכנסות,,
1328200920,קידום נוער -  משרד החינוך,"100,000.00","84,361.10"
1329200650,מגרשי ספורט-דמי שימוש,"297,513.00","297,513.00"
1329300420,"אולמות ספורט- הכנסות משכ""ד",,"6,800.00"
1329300650,אולמות ספורט-דמי שימוש,"302,447.00","302,447.00"
1329300960,ספורט השתת' משרד המדע,"100,000.00","65,588.00"
1329302420,צעדה ומירוץ - הכנסות,"6,500.00",
1329303420,טורנירים בספורט,,"51,814.00"
1329909420,הכנסות ערוני התעמלות,,"167,637.80"
1341000930,שכר עובדי לשכת הרווחה,"1,983,200.00","2,152,643.00"
1342200690,צרכים מיוחדים,,"1,380.00"
1342200930,צרכים מיוחדים השת.הממשלה,"412,500.00","280,643.00"
1342400490,מרכזי טיפול במשפחה-השתת',"12,000.00","23,743.50"
1342400930,מרכזי טיפול משפחה,"90,750.00","215,337.00"
1343500490,סיגליות וקדימה השתת' הורים,"30,000.00","22,811.00"
1343500930,סיגליות וקדימה מ.רווחה,"150,000.00","281,895.00"
1343501930,פעולות קהילתיות לילד מ.רווחה,"154,650.00","199,837.00"
1343800490,החזקת ילדים בפנימיות,"110,000.00","138,424.00"
1343800930,החזקת ילדים בפנימיות,"1,470,677.00","1,915,103.00"
1343801930,תוכנית עם הפנים לקהילה,"112,500.00","167,994.00"
1343900690,מעונות יום השתת' הורים,,
1343901930,ילדים במעונות יום,"135,000.00","1,018,526.25"
1344300690,אחזקת זקנים במעונות השתת' תושבים,"102,500.00","311,062.58"
1344300930,אחזקת זקנים במעונות,"937,000.00","812,037.00"
1344400490,שרותים קהילתיים לזקן,,"3,308.00"
1344400930,שרותים קהילתיים לזקן,"239,504.00","397,480.00"
1344401930,חסידי אומות העולם-הש,"20,250.00","23,363.00"
1344402930,מועדונים לזקנים,"119,000.00","177,791.00"
1344500930,מסגרות יומיות לזקן,"216,400.00","181,022.00"
1344600490,קשישים - עזרה ביתית,"5,000.00","3,146.50"
1345100690,מפגרים - השתתפות הורים,"2,000.00","5,406.00"
1345100930,מפגרים- השתת' מ' רווחה,"5,074,094.00","4,704,168.00"
1345101930,אוטיסטים,"298,023.00","847,777.00"
1345200490,מפגרים מסגרות יום-השתת' הורים,850,"4,937.00"
1345200930,מפגרים במעונות,"425,957.00","470,505.00"
1345300490,מפגרים הסעות - השתת' הורים,"12,500.00","17,420.00"
1345300930,מפגרים - שירותים תומכים,"67,934.00","129,993.00"
1346300930,עוורים - השתת' מ' רווחה,"31,500.00","77,647.00"
1346400930,עוורים- מפעלי שיקום,"144,000.00","130,476.00"
1346500490,אחזקת נכים בפנימיות-השת' העירייה,,"7,668.00"
1346500930,נכים בפנימיות,"2,064,750.00","2,281,733.00"
1346600930,מוגבלים,"148,924.00","188,820.00"
1346700490,הסעות נכים השתת' הורים,,240
1346700930,הסעות נכים,"36,750.00","40,878.00"
1346701930,מעון שחר נכים,"82,500.00","145,397.00"
1346800930,מרכזי יום שיקומיים,"356,916.00","401,726.00"
1346802930,נכים שיקום,"40,650.00","14,287.00"
1347100930,נערות במצוקה,"52,500.00","37,444.00"
1347101930,טיפול בנוער ובצעירים,"30,000.00","14,089.00"
1347300930,מלחמה בסמים - משרד הרווחה,"59,500.00","52,971.00"
1347400930,ילדים במפתנים ממשלתי,"97,500.00","81,966.00"
1348300930,מתנדבים - משרד הרווחה,,"2,928.00"
1348400930,"שי""ל",,975
1349000490,טיפול בעולים  - השתת' הורים,,242
1349000930,טפול עולים,,
1360000690,קליטה הכנסות עצמיות,"30,000.00","27,115.00"
1360000910,השתתפות ממשלה,,"5,585.00"
1360000950,השת. מ.הקליטה עולים פרוייקטים,"213,000.00","221,664.00"
1370000900,איכות הסביבה-השתת' המשרד,"160,000.00","129,965.00"
1413100210,מים כללי צריכה שוטפת,"13,000,000.00","15,658,805.36"
1413200210,מים פיגורים,"1,800,000.00","1,030,888.40"
1413300210,אגרות מדי מים,"30,000.00","49,710.91"
1413300290,מים - היטל בצורת,,"17,188.80"
1413300800,אגרות מים בעלים,"704,713.00","704,713.00"
1433000640,הכנסות משכירות,"525,000.00","291,652.39"
1472000210,אגרות ביוב שוטף,"6,000,000.00","5,927,300.18"
1472000800,אגרות ביוב בעלים,"595,743.00","595,743.00"
1472200210,ביוב פגורים,"700,000.00","660,402.33"
1474000210,השתתפות עירית שפרעם ת.שאיבה,"600,000.00","562,904.33"
1474000220,השתת' עיריית חיפה(ת.שאיבה),"54,000.00","54,000.00"
1513000662,הכנסות משנים קודמות,,"646,678.27"
1591100910,מענק לכיסוי גרעון,,
1594000990,"הכנסות בצ""מ משרדי ממשלה",,"27,825.25"
1611100110,ראש הרשות וסגניו - שכר,"1,122,222.00","1,161,265.81"
1611100120,תוספות שאינן נכללות,,
1611100181,שכר הפרשות סוציאליות,,
1611100182,שכר מסים ועלויות,,
1611100320,שכר נבחרים פיצויים,,
1611100511,ראש הרשות ומועצה כיבודים,"10,000.00","26,505.58"
1611100531,ראש הרשות-רכב דלק,"16,000.00","14,225.84"
1611100532,ראש הרשות-רכב תיקונים,"4,000.00","2,844.59"
1611100534,ראש הרשות-רכב ליסינג,"60,000.00","70,455.61"
1611100541,ראש הרשות וסגניו-סלולרי,"35,000.00","27,494.09"
1611100810,ראש הרשות וסגניו- מתנות והשתתפויות,"35,000.00","39,535.50"
1611100811,תמיכות ועדה מויין מחדש,,
1611100812,"תמיכה גנ""י מויין מחדש",,
1612000110,מבקר הרשות - שכר,"447,437.00","475,337.12"
1612000120,תוספות שאינן נכללות,,
1612000181,שכר הפרשות סוצ,,
1612000182,שכר מסים ועלויות,,
1612000521,מבקר-השתלמויות,"2,000.00",232
1612000531,מבקר-רכב דלק,"9,000.00","9,834.84"
1612000532,מבקר-רכב תיקונים,"1,000.00","1,403.86"
1612000534,מבקר-רכב ליסינג,"46,500.00","46,353.16"
1612000541,מבקר-טלפון סלולרי,"4,500.00","4,419.29"
1612000780,מבקר- הוצ' שונות,"12,000.00","13,974.43"
1613000110,מזכירות - שכר,"1,363,679.00","1,347,872.46"
1613000120,מזכירות שכר - תוספות שאינן נכללות,,
1613000130,מזכירות שכר - שעות נוספות,"78,691.00","95,965.55"
1613000181,מזכירות שכר - הפרשות סוצ,,
1613000182,מזכירות שכר -  מסים ועלויות,,
1613000320,מזכירות שכר - פיצויים,,
1613000420,מזכירות- אחזקה ותיקונים,"20,000.00","7,620.26"
1613000430,מזכירות-חשמל,"90,000.00","68,280.51"
1613000432,מזכירות- מים וביוב,"20,000.00","22,495.80"
1613000440,מזכירות ביטוח,"90,000.00","121,266.58"
1613000470,מזכירות-ציוד משרדי,"25,000.00","26,843.35"
1613000511,מזכירות כיבודים,"30,000.00","33,860.55"
1613000512,מזכירות הוצ' נסיעות,"4,000.00","4,264.56"
1613000520,מזכירות ספרות מקצועית,"26,000.00","12,642.80"
1613000531,מזכירות- רכבים דלק,"12,000.00","29,394.63"
1613000532,מזכירות- רכב תיקונים,"20,000.00","26,461.11"
1613000533,מזכירות-רכב ביטוח,"5,000.00","6,623.02"
1613000534,מזכירות-רכבים ליסינג,"41,000.00","68,673.96"
1613000540,מזכירות-טלפון בזק,"140,000.00","183,341.25"
1613000541,מזכירות - טלפון סלולרי,"40,000.00","71,592.22"
1613000560,מזכירות-דואר,"390,000.00","332,628.95"
1613000581,"תביעות צד ג' - שכ""ט","400,000.00","353,515.60"
1613000582,תביעות צד ג' - פיצויים,"400,000.00","421,815.38"
1613000750,מזכירות עב' קבלניות,"100,000.00","142,137.32"
1613000760,מזכירות שמירה,"2,000.00","15,271.56"
1613000800,תמיכות - ועדת תמיכות,,"35,000.00"
1613000980,מזכירות הוצ' שונות,"140,000.00","153,085.37"
1613000999,הוצ' מותנות ועדת תמיכות,"53,000.00",
1614000110,דוברת העירייה - שכר,"160,416.00","159,051.94"
1614000120,תוספות שאינן נכללות,,
1614000130,שכר שעות נוספות,"6,574.00","22,452.85"
1614000181,.שכר הפרשות סוצ,,
1614000182,שכר מסים ועלויות,,
1614000541,דוברות ופרסום - הוצ' סלולרי,,"1,805.41"
1614000550,הוצאות פרסום ודוברות,"300,000.00","308,580.81"
1614000551,הוצאות מיתוג עיר,"200,000.00",
1615000110,מחלקת כח אדם - שכר,"439,774.00","399,674.10"
1615000120,תוספות שאינן נכללות,,
1615000130,שכר שעות נוספות,,"22,933.75"
1615000181,שכר הפרשות סוצ,,
1615000182,שכר מסים ועלויות,,
1615000320,שכר פיצויים,,"175,908.80"
1615000433,חומרי נקיון עובדי עירייה,"36,000.00","52,962.94"
1615000470,ציוד משרדי עובדי עירייה,"56,000.00","62,468.76"
1615000510,כיבודים עובדי עירייה,"50,000.00","53,331.54"
1615000521,"כ""א - דמי חבר והשתלמויות","50,000.00","132,828.61"
1615000523,"כ""א -  דמי חבר עמיתים","285,000.00","283,453.00"
1615000541,"כ""א-טלפון סלולרי","2,000.00","4,396.11"
1615000740,"כ""א - ביגוד לעובדים","20,000.00","96,149.00"
1615000800,"כ""א - מצ'ינג פיתוח ארגוני","187,000.00","331,571.95"
1617000110,יועץ משפטי - שכר,"496,916.00","486,705.69"
1617000120,תוספות שאינן נכללות,,
1617000130,שכר שעות נוספות,"4,782.00","2,181.80"
1617000181,שכר הפרשות סוצ,,
1617000182,שכר מסים ועלויות,,
1617000531,יועץ משפטי-רכב-דלק,"9,600.00","9,463.49"
1617000532,יועץ משפטי-רכב אחזקה,"2,500.00","1,528.14"
1617000534,יועץ משפטי רכב ליסינג,"54,000.00","54,139.94"
1617000540,יועץ משפטי בזק,"1,000.00",
1617000541,יועץ משפטי-טלפון סלולרי,"18,000.00","4,475.97"
1617000750,יועץ משפטי- עב' קבלניות,"200,000.00","427,655.40"
1617000780,יועץ משפטי-שונות,"20,000.00","19,852.92"
1619000110,משכורות בחירות רשויו,,
1619000181,שכר הפרשות סוצ' בחיר,,
1619000182,שכר מיסים ועלויות בח,,
1619000980,בחירות ברשויות המקומיות,,
1621100011,העמסת עלויות שכר למים,,
1621100110,מינהל הגזברות - שכר,"601,963.00","604,613.65"
1621100120,תוספות שאינן נכללות,,
1621100181,שכר הפרשות סוצ,,
1621100182,שכר מסים ועלויות,,
1621100420,גזברות-אחזקה ותיקונים,"12,000.00","12,616.72"
1621100430,גזברות - הוצ' חשמל,"20,000.00","22,317.21"
1621100470,גזברות ציוד משרדי ושונות,"120,000.00","122,929.38"
1621100511,גזברות-כיבודים,"3,000.00","2,484.93"
1621100531,גזברות - רכב דלק,"18,000.00","30,360.66"
1621100532,גזברות - רכב אחזקה,"12,000.00","6,601.58"
1621100533,גזברות - רכב ביטוח,"3,300.00","7,278.00"
1621100534,גזברות- רכב ליסינג,"54,000.00","60,925.40"
1621100540,גזברות-טלפון בזק,"10,000.00","11,731.79"
1621100541,גזברות-טלפון סלולרי,"16,000.00","20,395.42"
1621100570,גזברות-מיחשוב,"725,000.00","783,748.49"
1621100580,גזברות-הוצ' דפוס,"70,000.00","34,410.24"
1621100581,"עזורה שכ""ט ואגרות בימ""ש",,"194,631.00"
1621100582,"אמ.בי שכ""ט מינהלי","234,000.00","78,326.00"
1621100583,אגרות בית משפט,"100,000.00","58,549.00"
1621100584,אגרות אכיפה,"980,000.00","854,683.11"
1621100586,אמ.בי חקירות,,"25,190.92"
1621100760,גזברות שמירה,"60,000.00","52,980.50"
1621200011,העמסת עלויות שכר למים,,
1621200110,רכש ואינוונטר - שכר,"338,863.00","241,177.81"
1621200120,תוספות שאינן נכללות,,
1621200130,שכר שעות נוספות,,"1,521.80"
1621200181,שכר הפרשות סוצ,,
1621200182,שכר מסים ועלויות,,
1621200570,תקציבים עב' קבלניות,,
1621200750,תקציבים - עב' קבלניות,"300,000.00","329,782.38"
1621300011,העמסת עלויות שכר למי,,
1621300110,"הנה""ח ושכר - משכורות","1,004,898.00","1,061,561.31"
1621300120,תוספות שאינן נכללות,,
1621300130,שכר שעות נוספות,"38,447.00","33,684.45"
1621300181,שכר הפרשות סוצ,,
1621300182,שכר מסים ועלויות,,
1621300570,"הנה""ח עב' קבלניות",,
1621300750,"הנה""ח - עב' קבלניות","250,000.00","194,643.98"
1623000011,העמסת עלויות שכר למי,,
1623000110,גביה - שכר,"1,468,575.00","1,531,697.18"
1623000120,תוספות שאינן נכללות,,
1623000130,שכר שעות נוספות,"29,882.00","15,300.20"
1623000181,שכר הפרשות סוצ,,
1623000182,שכר מסים ועלויות,,
1623000320,משכ.פיצויים,,"1,930.00"
1623000541,גביה טלפון סלולרי,,"7,280.76"
1623000750,"גביה- כ""א עב' קבלניות","210,000.00","169,709.18"
1623000751,גביה - עב' מיוחדות,,"453,280.52"
1630000970,"מקדמות מ""ה עודפות","120,000.00","120,000.00"
1631000610,עמלות והוצאות בנקאיו,"800,000.00","893,657.01"
1631000611,עמלות החזרי שיקים מיסים,"32,000.00","34,547.52"
1632000620,הוצאות מימון ריבית משיכות,"11,000.00","10,102.18"
1649100691,"פרעון מלוות ע""ח קרן","5,925,300.00","6,433,225.44"
1649100692,"פרעון מלוות ע""ח ריבי","3,136,673.00","3,475,232.18"
1649100693,"פרעון מלוות ע""ח הצמד","1,328,646.00","1,363,489.07"
1711000110,אגף התברואה - שכר,"410,895.00","477,472.03"
1711000120,תוספות שאינן נכללות,,
1711000130,שכר שעות נוספות,"37,340.00","19,966.50"
1711000181,שכר הפרשות סוצ,,
1711000182,שכר מסים ועלויות,,
1711000531,מינהל התברואה - רכבים דלק,"10,000.00","10,070.06"
1711000532,מינהל התברואה - רכבים תיקונים,"5,000.00",978.55
1711000534,מינהל התברואה- רכבים ליסינג,"40,000.00","52,569.39"
1711000541,מינהל התברואה - סלולרי,,"18,227.97"
1712200110,מח' נקיון - שכר,"2,892,513.00","2,672,580.46"
1712200120,תוספות שאינן נכללות,,
1712200130,שכר שעות נוספות,"107,896.00","482,736.50"
1712200131,הוצ' מותנות שעות נוספות,"275,000.00",
1712200181,שכר הפרשות סוצ,,
1712200182,שכר מסים ועלויות,,
1712200320,משכ.פיצויים,,"27,988.10"
1712300541,נקיון-טלפון סלולרי,"6,350.00","6,943.54"
1712300720,נקיון חומרים (שקיות),"20,000.00","16,593.00"
1712300740,נקיון ציוד וכילים,"20,000.00","11,907.40"
1712300750,נקיון עבודות קבלניות,"200,000.00","119,464.00"
1712300752,נקיון - אורוז,"5,058,000.00","6,076,754.39"
1712300753,נקיון -קומפוסט/אמיר,"2,090,000.00","1,088,226.00"
1712300754,נקיון - היטלי הטמנה,"756,800.00","723,840.00"
1712300755,"נקיון -כ""א עב' קבלניות","1,200,000.00","1,246,613.60"
1712300756,נקיון קומפוסט- היטלי הטמנה,,"134,053.00"
1712300780,נקיון הוצ' שונות,"5,000.00","1,629.00"
1712301531,נקיון רכבים דלק,"300,000.00","258,963.69"
1712301532,נקיון רכבים תקונים,"220,000.00","279,939.44"
1712301533,נקיון רכבים בטוח,"52,700.00","56,869.06"
1712301534,נקיון רכבים ליסינג,"47,200.00","49,350.19"
1712301740,נקיון- עגלות,"50,000.00","45,256.00"
1713100110,רישוי עסקים - שכר,"264,188.00","308,894.69"
1713100120,תוספות שאינן נכללות,,
1713100130,שכר שעות נוספות,"1,749.00","20,732.15"
1713100181,שכר הפרשות סוצ,,
1713100182,שכר מסים ועלויות,,
1713100531,רישוי עסקים -  רכב דלק,"7,000.00","7,392.34"
1713100532,רישוי עסקים - רכב תיקונים,"7,000.00",345.02
1713100533,רישוי עסקים-רכב ביטוח,"5,650.00","9,554.00"
1713100534,רישוי עסקים - רכב ליסינג,,"31,266.45"
1713100541,רישוי עסקים  סלולרי,"1,900.00","4,954.91"
1713100780,רישוי עסקים שונות,"5,000.00","6,631.79"
1714200110,שירות וטרינרי - שכר,"806,528.00","823,230.42"
1714200120,תוספות שאינן נכללות,,
1714200130,שכר שעות נוספות,"56,004.00","47,899.75"
1714200181,שכר הפרשות סוצ,,
1714200182,שכר מסים ועלויות,,
1714200310,משכ.פנסיה,"530,000.00","60,873.15"
1714200430,ש.וטרינרי-חשמל,"18,000.00","16,573.78"
1714200531,וטרינרי רכב דלק,"25,000.00","22,572.07"
1714200532,וטרינרי רכב תיקונים,"11,000.00","13,678.81"
1714200533,וטרינרי רכב ביטוח,"5,000.00","10,494.04"
1714200540,ש.וטרינרי-טלפון בזק,"7,000.00","6,723.67"
1714200541,ש.וטרינרי-טלפון סלול,"5,750.00","8,636.31"
1714200780,וטרינרי הוצאות שונות,"200,000.00","205,436.61"
1714200830,השתתפות באגוד ערים ו,"277,827.00","360,066.00"
1714200999,לא פעיל-עיקור וסירוס חתולים,"40,000.00","38,800.00"
1714201310,שרות וטרינרי - פנסיה,,"574,161.06"
1715200110,הדברה -שכר,"163,153.00","163,800.20"
1715200120,תוספות שאינן נכללות,,
1715200130,שכר שעות נוספות,"15,028.00","16,279.55"
1715200181,שכר הפרשות סוצ,,
1715200182,שכר מסים ועלויות,,
1715200531,הדברה -  רכבים דלק,"18,000.00","30,339.26"
1715200532,הדברה  - רכבים תיקונים,"20,000.00","23,051.37"
1715200533,הדברה- רכבים ביטוחים,"6,400.00","5,394.99"
1715200541,הדברה סלולרי,"2,000.00","2,099.93"
1715200720,הדברה - חומרים,"64,000.00","71,771.16"
1715200750,הדברה- עב' קבלניות,"20,000.00","26,317.80"
1722000110,"משא""ז - שכר","185,357.00","190,262.07"
1722000120,תוספות שאינן נכללות,,
1722000181,שכר הפרשות סוצ,,
1722000182,שכר מסים ועלויות,,
1722000430,"משא""ז חשמל","12,500.00","11,014.59"
1722000432,"משא""ז - מים",,"1,288.70"
1722000531,"משא""ז-רכב דלק","31,000.00","37,072.43"
1722000532,"משא""ז-רכב תקונים","30,000.00","19,701.60"
