1281001297,"באמצעות טלפון סלולרי ""פאנ",0
1311000920,תקשוב לאומי ,"2,000,000.00"
1312100420,סל תרבות ,"4,400,000.00"
1312100421,פעילות גנים מדעיים ,"200,000.00"
1312100924,"תכנית שמיד גנ""י ","380,000.00"
1312200920,גיל חובה-שיפוצים ,"200,000.00"
1312200921,גיל חובה/חומרים ,"150,000.00"
1312200922,גיל חובה/שכר סייעות ,"10,600,000.00"
1312300420,ט.חובה/תשלומי הורים ,0
1312300920,גנ'י/ילדי סטיה והשלמ'מ ,"34,200,000.00"
1312500420,צהרונים /יול'ה ,"14,185,000.00"
1312500421,גני מועד'וצהר'/דמי רישום ,"360,000.00"
1312501420,פנימיות יום-גנ'י ,"80,000.00"
1312501920,פנמיות יום -גנ'י ,"54,000.00"
1313200440,הכנסות מתקשורת סלולרית ,"20,000.00"
1313200920,שרתים/מזכירים/סייעות ,"28,000,000.00"
1313200924,תכנית שמיד חינוך יסודי ,"680,000.00"
1313201420,פנימיות יום-הורים ,"350,000.00"
1313202420,קרב-תשלומי ההורים ,"3,150,000.00"
1313204920,ניהול עצמי ,"1,690,000.00"
1313205920,שיפוצים ,"500,000.00"
1313206920,שיכפולים/חומרים ,"450,000.00"
1313206921,חומרי מלאכה-מ.חינוך ,"600,000.00"
1313206922,אגרת עולים חדשים ,"185,000.00"
1313209920,הכנסות מסבסוד טיולים ,"3,500,000.00"
1313500420,השתתפויות במימון מזגנים ו,"70,000.00"
1313500920,שרתים מזכירים סייעות/חרדי,"7,650,000.00"
1313500921,ישיבות קטנות/שיפוצים/מ.ח.,"600,000.00"
1313500924,תכנית שמיד-חרדי ,"1,080,000.00"
1313505920,רווחה חינוכית ,"300,000.00"
1313508920,הכנסות מסבסוד טיולים ,"1,800,000.00"
1313600920,מועדוניות בית ספריות ,"680,000.00"
1313700920,חוו חקלאיות/שרתים מזכירים,"130,000.00"
1315201420,בתי'ס עי'ס/פ.יום הורים ,"110,000.00"
1315202920,שיכפולים ,"400,000.00"
1315202921,חומרי מלאכה מ.חינוך ,"600,000.00"
1315202922,אגרת עולים חדשים ,"200,000.00"
1315203920,בתי'ס עי'ס/שיפוצים מ.ח ,"450,000.00"
1315204920,מנ'ע תגבורים ,"500,000.00"
1315204924,"תכנית שמיד-חינוך עי""ס ","375,000.00"
1315206920,פרוייקט מניפה ,"240,000.00"
1315207650,שכירות קיוסקים ומכונות שת,"160,000.00"
1315208920,הכנסות מסבסוד טיולים ,"7,100,000.00"
1315501921,חט'ב/מקיף א' ,"900,000.00"
1315502921,חט'ב/מקיף ב' ,0
1315503921,עי'ס/חט'ב/מקיף ג' ,"1,450,000.00"
1315504921,עי'ס/חט'ב/מקיף ד' ,"1,230,000.00"
1315505921,ע'ס/חט'ב/מקיף ה' ,"1,550,000.00"
1315506921,בתי'ס עי'ס/מקיף ו' ,"1,615,000.00"
1315507921,עי'ס/חט'ב/מקיף ז' ,"1,590,000.00"
1315508921,עי'ס/חט'ב/מקיף ח' ,"1,600,000.00"
1315509921,בתי'ס עי'ס/חט'ב ט' ,"1,550,000.00"
1315510921,עי'ס/חט'ב/מקיף י' ,0
1315511921,בתי'ס עי'ס/אולפנא ,"770,000.00"
1315515921,"ישיבה תיכונית אמי""ת ",0
1315516921,"מקיף יז-חט""ב ","60,000.00"
1315700926,עוז לתמורה ,0
1315701920,בתי'ס עי'ס/מקיף א' ,"11,400,000.00"
1315702670,הכנסות מזיכויים מקיף ב' ,"7,220,000.00"
1315702920,בת'ס עי'ס/מקיף ב' ,0
1315703920,בתי'ס עי'ס/מקיף ג' ,"13,400,000.00"
1315704920,בתי'ס עי'ס/מקיף ד' ,"17,100,000.00"
1315705920,בתי'ס עי'ס/מקיף ה' ,"16,200,000.00"
1315706920,בתי'ס עי'ס/מקיף ו' ,"12,000,000.00"
1315707920,בתי'ס עי'ס/מקיף ז' ,"13,700,000.00"
1315708920,בתי'ס עי'ס/מקיף ח' ,"13,800,000.00"
1315709920,מקיף ט' ,"10,400,000.00"
1315710670,הכנסות מזיכויים מקיף י' ,"11,000,000.00"
1315710920,מקיף יוד חט'ע ,0
1315711920,בתי'ס עי'ס/אולפנא ,"6,750,000.00"
1315712920,בתי'ס עי'ס/ימי/שרת'+מז ,"200,000.00"
1315713920,בתי'ס עי'ס/אשכולות פיס ,"400,000.00"
1315714430,בתי'ס עי'ס/נ.הרצוג ,"400,000.00"
1316200420,פעילות לחיילים ,"30,000.00"
1316200970,הכנסות משרד הבטחון ,"150,000.00"
1316600650,חשמל-סמי שמעון ,"675,000.00"
1316802922,מלגות הכנסה מ. השיכון ,"500,000.00"
1317100920,קבטי'ם-שכר ,"500,000.00"
1317100992,שמירה-השתת' משטרת ישראל ,"6,489,000.00"
1317200420,מרפ'ד הכנסות עצמיות ,"50,000.00"
1317300920,פסיכולוג חנוכי/שכר ,"5,400,000.00"
1317300921,פסיכולוג חנוכי/השתלמויות ,"176,000.00"
1317300924,תכנית שמיד שפי ,"260,000.00"
1317500420,ביטוח תלמידים ,"1,350,000.00"
1317600920,רווחה חינוכית ,"1,400,000.00"
1317600921,תוכנית שיקום שכונות ,"665,000.00"
1317700920,קב'סים__שכר ,"1,150,000.00"
1317701650,דמי שימוש שטחי פירסום ,"368,000.00"
1317701920,קבס'ים -קידום נוער ,"385,000.00"
1317701921,חונכות לתלמידים ,"100,000.00"
1317701924,תכנית שמיד-קידום נוער ,"880,000.00"
1317800920,הסעות ילדים -מ.ת.מ ,"6,400,000.00"
1317800921,לווי הסעות ,"3,600,000.00"
1317800922,הכנסה מכרטיסיות ,"650,000.00"
1317903430,שרותים אחרים/תלמידי חוץ ,"1,600,000.00"
1317904420,פרויקטים משותפים עם בתה'ס,"400,000.00"
1317906920,הצטיידות שונות הכנסות משר,"1,800,000.00"
1317909920,הזנה ונלוות/ח.מיוחד ,"1,550,000.00"
1318000410,ח.מבוגרים/הכנסות עצמיות ,"150,000.00"
1318000920,ח.מבוגרים/מת'מ/תהל'ה ,"25,000.00"
1318000990,ח.מבוגרים/מ.הקליטה ,"130,000.00"
1329201650,דמי שימוש -איצטדיונים ,"3,032,000.00"
1329201651,דמי שימוש במגרשי ספורט ,"288,000.00"
1329300921,סל הספורט-משרד החינוך ,"540,000.00"
1332200940,משרד הבריאות - סל שיקום ,0
1332300420,בריאות השן-השתתפות הורים ,"182,000.00"
1332300940,השתתפות בגין בריאות השן ,"1,154,000.00"
1335000940,גיל הרך - שמיד ,"250,000.00"
1335001410,בריאות בקהילה - גביה עצמי,"10,000.00"
1335001940,תוכנית עידוד - שמיד ,"60,000.00"
1335001990,עיר ללא אלימות ,"1,496,000.00"
1335002940,עיר פעילה ובריאה ,"500,000.00"
1335003990,השתתפות משרדי ממשלה ,"500,000.00"
1341000930,מחשוב מחלקות רווחה ,0
1341001790,הרשות לשיקום האסיר ,"75,000.00"
1341001930,שכר עובדי המחלקה 0143101 ,"16,470,000.00"
1341001990,שיפוץ וציוד מ.רווחה השתתפ,"100,000.00"
1341002930,סל בטיחות בסיסי 3244101 ,"20,000.00"
1341002990,רכזות משפחתונים-תמ'ת ,"505,000.00"
1341003930,כ'א לחינוך מיוחד 0053101 ,"286,000.00"
1341005790,תרומות ,"3,000.00"
1341005930,פעולות ארגוניות 0244101 ,"7,000.00"
1341007930,בטחון עובדים מאבטחים 4244,"49,000.00"
1342200410,עזרה ביתית ,"45,000.00"
1342201930,מקלטים לנשים מוכות 001520,"824,000.00"
1342203930,משפחות במצוקה בקהילה 0145,"551,000.00"
1342205930,טיפול בדרי רחוב 0155201 ,"620,000.00"
1342206930,מס.ארציות לדרי רחוב 11552,"310,000.00"
1342207930,סיוע למשפחות עם ילדים 814,"470,000.00"
1342211930,צרכים מיוחדים שעת חרום 11,0
1342212930,דרי רחוב רב בעייתי 215520,"20,000.00"
1342400410,בית הויס ,"9,000.00"
1342401930,סדנאות למשפחה 0406201 ,"60,000.00"
1342402930,טיפול בפרט ובמשפחה 140620,"8,000.00"
1342403930,מרכזי טיפול באלימות 09062,"449,000.00"
1342407930,תכנית למניעת אלימות 03693,"20,000.00"
1342408930,תחנות לטיפול במשפחה 24062,"20,000.00"
1343500410,מועדוניות ,"501,000.00"
1343500411,מועדוניות ועדת הנחות ,"56,000.00"
1343500930,ת. לאומית ילד ונוער 00483,"2,162,000.00"
1343501410,מועדוניות משותפות ,"96,000.00"
1343501930,טיפול במשפחות אומנה 31483,"602,000.00"
1343502930,מרכזי הורים -ילדים 244930,"482,000.00"
1343503930,יצירת קשר הורים -ילדים 41,"116,000.00"
1343504930,טיפול בילד בקהילה 0449301,"2,250,000.00"
1343505930,מועדוניות משותפות 1449301,"331,000.00"
1343507930,טיפול בפגיעות מיניות 3849,"120,000.00"
1343508930,בדיקות פסיכולוגיות 284930,"88,000.00"
1343800930,אחזקת ילדים בפנימיות 0148,"15,689,000.00"
1343801930,תוכנית עם הפנים לקהילה_71,0
1343811410,אחזקת ילדים בפנימיות ,"407,000.00"
1343900420,הכנסות עצמיות משפחתונים ,"180,000.00"
1343900930,ילדים במעונות יום 0109301,"9,356,000.00"
1343900990,מעונות יום-תמ'ת ,"4,680,000.00"
1344300930,אחזקת זקנים במעונות 01424,"6,108,000.00"
1344301930,נופשון לזקן 0342401 ,"20,000.00"
1344311410,בתי אבות ,"1,519,000.00"
1344324410,ארוחות לקשיש ,"67,000.00"
1344400930,מועדונים לזקנים 0343401 ,"300,000.00"
1344401930,טיפול בזקן בקהילה 0443401,"395,000.00"
1344402930,מועדונים תכנית העשרה 1343,"22,000.00"
1344403930,מרכזי ועדות חוק סיעוד 099,"1,728,000.00"
1344404930,שירותים לניצולי שואה ,"160,000.00"
1344405930,מיגון וציוד ביתי ,0
1344406930,שכונה תומכת 0153401 ,"160,000.00"
1344407930,תעסוקת זקנים במועדון 2343,"110,000.00"
1344408930,טיפול שיניים לקשיש 144340,"104,000.00"
1344500410,מרכז יום ,"274,000.00"
1344500930,מסגרות יומיות לזקן 014340,"970,000.00"
1344900930,מועדון לעולים העשרה 84434,"12,000.00"
1345100410,שיקום מסגרות כללי ,"347,000.00"
1345100930,סדור מפגרים במוסדות 01465,"18,265,000.00"
1345101930,מפגרים במוסד ממשלתי 02917,"3,038,000.00"
1345102930,החזקת אוטיסטים במסגרות 05,"2,304,000.00"
1345103930,טיפול בהורים ובילדיהם 040,"285,000.00"
1345104930,מ.יום שיקומי לאוטיסט 2112,"283,000.00"
1345105930,נופשונים וקייטנות 0111880,"50,000.00"
1345106930,משפחות אומנה למפגר 004658,"45,000.00"
1345107930,משפחות אומנה לשיקום 10465,"31,000.00"
1345108930,מועדוניות לילדים 2401880 ,"130,000.00"
1345109930,סביבה תומכת 1146580 ,"621,000.00"
1345111930,מ. יום תעסוקה לבוגרים ,"141,000.00"
1345200410,מעון לילך ,"70,000.00"
1345200411,מעון לילך הכנסות עצמיות ,"10,000.00"
1345201410,מעון יובלים ,"185,000.00"
1345201930,מפגרים במעון אמוני 014558,"70,000.00"
1345202410,בית ספר ניר ,"92,000.00"
1345202930,מפגרים במעון טפולי 024558,"2,915,000.00"
1345203790,מעון יובלים-טיפולים פרא-ר,"1,124,000.00"
1345203930,מ.יום שיקומי למפגר 111226,"289,000.00"
1345204930,"מעש""ים 0745580 ","1,096,000.00"
1345300410,נופשונים ,"89,000.00"
1345300930,שרותים תומכים למפגר 03455,"120,000.00"
1345301930,נופשונים למפגר 0295580 ,"182,000.00"
1345302930,מועדונים חברתיים למפגר 33,"130,000.00"
1345303930,הסעות למ.יום למפגר 134558,"265,000.00"
1345527410,מע'ש ,"129,000.00"
1346100930,ילדים עוורים במוסדות 0142,"171,000.00"
1346300930,שיקום העיוור בקהילה 38026,"80,000.00"
1346302930,הדרכת עוור ובני ביתו 0342,"105,000.00"
1346400930,מפעלי שיקום לעוור 0802660,"50,000.00"
1346402930,מפעלי תעסוקה ומועדון 2802,"404,000.00"
1346500930,אחזקת נכים בפנימיות 04012,"5,012,000.00"
1346501930,נכים במשפחות אומנה 140126,"518,000.00"
1346600930,תעסוקה מוגנת למוגבל 01022,"453,000.00"
1346601410,מועדוניות לכבדי שמיעה ,"21,000.00"
1346601930,מס.יום לילד המוגבל 090226,"409,000.00"
1346602930,תכנית מעבר 210226 ,0
1346700410,הסעות נכים ,"13,000.00"
1346700930,תוכניות לילד החריג 020226,"273,000.00"
1346701930,מרכזים להיתפתחות הילד 340,0
1346702930,הסעות נכים 5102260 ,"144,000.00"
1346703930,מרכז יום שיקומי לנכים 011,"1,644,000.00"
1346704930,נופשונים להבראה 0412260 ,"150,000.00"
1346705930,הסעות למעון יום שיקומי 31,"100,000.00"
1346706930,ליווי למעון יום שיקומי 41,"20,000.00"
1346707930,מסיכון לסיכוי 1202260 ,"320,000.00"
1346708930,תכנית מעבר לחירשים 060226,"105,000.00"
1346710930,תעסוקה נתמכת לנכים ,"324,000.00"
1346711930,חלופה למ.יום שיקומיים 511,"90,000.00"
1346712930,מועדון חברתי לבוגרים 2412,"130,000.00"
1346714930,עמית למשפחה 412226 ,"27,000.00"
1346715930,איתור לתעסוקה 310226 ,"90,000.00"
1346800930,מרכזי אבחון ושיקום 010816,"264,000.00"
1346801930,שיקום נכים בקהילה 0409160,"95,000.00"
1346802930,נכים קשים בקהילה 0901260 ,"105,000.00"
1346804930,מועדונים לעיוור 021266 ,"332,000.00"
1347100930,טפול בנוער ובצעירים 32046,"528,000.00"
1347103930,טפול בנערות במצוקה 024561,"375,000.00"
1347105930,בית נועם 0624211 ,"10,000.00"
1347106930,נוער חרדי מנותק בקהילה ,"1,332,000.00"
1347107930,נוער וצעיר. חוץ ביתי 6245,"68,000.00"
1347108930,"פרוייקט עד""י 7245611 ",0
1347110930,ת.לאומית נוער וצעירים4048,"235,000.00"
1347111930,תוכנית מעטפת ,"190,000.00"
1347112930,בתים חמים לנערות 8245611 ,"658,000.00"
1347113930,פרויקט וינגיט 0204611 ,0
1347114930,מ. לנפגעי תקיפה מינית 075,0
1347200930,מעונות חסות -ממשלתיים 030,"166,000.00"
1347300930,התמכרויות מבוגרים 1605211,"400,000.00"
1347301930,בדיקות סמים וסיוע 2605211,"25,000.00"
1347302930,טיפול באלכוהוליסטים 05252,"459,000.00"
1347303930,תוכניות תעסוקה למתמכרים76,"205,000.00"
1347305930,טיפול בנוער מתמכר 1615211,"120,000.00"
1347306930,יחידת איתור לנוער ,"500,000.00"
1347307930,התמכרויות חוץ ביתי 060521,0
1347400930,"מפת""ן ממשלתי 0382311 ","9,000.00"
1347401930,"מפת""ן מקומי -החזקה 014431","638,000.00"
1347402930,פעול משלימות למפתנים 0244,0
1347403930,"מית""ר 1144311 ","-223,000.00"
1347405930,"ת.למניעת אלימות במפת""ן 12","64,000.00"
1347407930,"מית""ר ","271,000.00"
1347408930,"מפתן כולל כ""א 2144311 ",0
1348200930,עבודה קהילתית 0142701 ,"30,000.00"
1348300930,פע' התנדבות בקהילה 050431,"10,000.00"
1348400930,לשכות ייעוץ לאזרח 0502310,"10,000.00"
1348500930,שיקום שכונות פעולות 04027,"23,000.00"
1349002930,טיפול בעיוורים עולים 2409,"100,000.00"
1349003930,פיתוח קהיל. בין תרבות ,"33,000.00"
1349005930,מ.יום טפולי עולים 1245580,"49,000.00"
1349006930,"מעש""ים עולים 1745580 ","38,000.00"
1349007930,מפגר בפנימיה - עולים 2146,"3,670,000.00"
1349008930,משפחות עולים במצוקה ,"106,000.00"
1349009930,מעונות יום -עולים 1109301,"35,000.00"
1349010930,ילדים בפנימיות - עולים 11,"613,000.00"
1349011930,ילדים במצוקה - עולים 0649,"225,000.00"
1349012930,טיפול בזקנים - עולים 0063,"315,000.00"
1349013930,התכנית הביתית 2223701 ,"210,000.00"
1349014930,תכנית מגשרים 1223701 ,"70,000.00"
1349015930,תוכ.קבוצתיות לעולים 02237,"33,000.00"
1349016930,עובדי שכונה - עולים 02137,"277,000.00"
1349017930,אבחון ושיקום נכים-עולים09,"185,000.00"
1349022930,טיפול בעולים נפגעי סמים66,0
1349023930,מ.טיפול באלימות עולים 024,"223,000.00"
1349024930,תוכנית במעלה 2749301 ,"54,000.00"
1349300930,פרויקטים לנגמלים 4605211 ,"68,000.00"
1360000420,הכנסות עצמיות-קליטה ,"206,000.00"
1360000421,הכנ' עצמיות מחוזים חדשים),0
1360000951,הכנ' מ. הקליטה פעולות חדש,0
1360001950,מוקד שכונתי-אתיופים ,"687,000.00"
1360002950,קליטת עולי צרפת ,"230,000.00"
1360003420,הכנ' עצמיות-עולים על הגל ,"31,000.00"
1360004950,עליה-אמריקה הלטינית ,"78,000.00"
1413100210,אגרת מים )צריכה שוטפת( ,"2,500,000.00"
1413200210,אגרות מים אחרות )מוני מים,0
1413301690,"החזר הוצאות שכ""ע ורכב-תאג",0
1437000420,שווקים ,"3,090,000.00"
1439000640,השכרת נכסים ,"1,648,000.00"
1441000620,מכירת רכב משומש ,"155,000.00"
1472000210,ביוב עירוני ,"309,000.00"
1520000610,תקבולים משנים קודמות ,"1,545,000.00"
1591900590,החזרות מקרנות הפרשה ,"6,030,000.00"
1594000490,הכנסות מיוחדות ובלתי נצפו,"50,576,000.00"
1594000730,"החזר בגין דמי פגיעה -ב""ל ","630,000.00"
1611100110,השכר הקובע ,"2,485,000.00"
1611100120,תוספות שלא נכללות בשכר ,"22,000.00"
1611100140,החזר הוצאות רכב ,"145,000.00"
1611100141,החזר הוצאות אחר ,"139,000.00"
1611100181,הפרשות סוציאליות ,"561,000.00"
1611100182,מיסים ועליות ,"388,000.00"
1611101110,השכר הקובע ,"804,000.00"
1611101120,תוסםות שלא נכללות בשכר ,"118,000.00"
1611101130,שעות נוספות ,"70,000.00"
1611101140,החזר הוצאות רכב ,"219,000.00"
1611101141,החזר הוצאות אחר ,"60,000.00"
1611101181,הפרשות סוציאליות ,"195,000.00"
1611101182,מיסים ועלויות ,"172,000.00"
1611101210,שכר זמניים ,0
1611101470,ציוד משרדי מתכלה ,"32,000.00"
1611101471,מכונות צילום ,"4,000.00"
1611101510,אש'ל וכבודים ,"10,000.00"
1611101514,רכישת מתנות ,"20,000.00"
1611101522,ספרות מקצועית ועתונות ,"10,000.00"
1611101530,רכב צמוד 8668094 ,"50,000.00"
1611101540,דואר וטלפון ,"17,000.00"
1611101542,"רט""ן-תקשורת סלולרית ","72,000.00"
1611101760,קנית שרותים מרשויות ומוסד,"21,000.00"
1611101780,הוצאות שונות ,"50,000.00"
1611102110,השכר הקובע ,"243,000.00"
1611102120,תוספות שלא נכללות בשכר ,"43,000.00"
1611102140,החזר הוצאות רכב ,"46,000.00"
1611102141,החזר הוצאות אחר ,"14,000.00"
1611102181,הפרשות סוציאליות ,"51,000.00"
1611102182,מיסים ועליות ,"46,000.00"
1611102210,שכר זמניים ,"49,000.00"
1611102470,ציוד משרדי מתכלה ,"6,000.00"
1611102510,אש'ל וכבודים ,"2,000.00"
1611102514,רכישת מתנות ,"6,000.00"
1611102522,ספרות מקצועיות ועתונים ,"4,000.00"
1611102531,רכב 5777477 ,"35,000.00"
1611102540,דואר וטלפון ,"4,000.00"
1611102542,"רט""ן-תקשורת סלולרית ","10,000.00"
1611102780,הוצאות שונות ,"7,000.00"
1611103110,השכר הקובע ,"206,000.00"
1611103120,תוספות שלא נכללות בשכר ,"48,000.00"
1611103140,החזר הוצאות רכב ,"38,000.00"
1611103141,החזר הוצאות אחר ,"11,000.00"
1611103181,הפרשות סוציאליות ,"42,000.00"
1611103182,מיסים ועלויות ,"41,000.00"
1611103470,ציוד משרדי מתכלה ,"6,000.00"
1611103510,אש'ל וכבודים ,"2,000.00"
1611103514,רכישת מתנות ,"6,000.00"
1611103522,ספרות מקצועית ועתונות ,"4,000.00"
1611103530,רכב צמוד ,0
1611103540,דואר וטלפון ,"3,000.00"
1611103542,"רט""ן-תקשורת סלולרית ","10,000.00"
1611103780,הוצאות שונות ,"7,000.00"
1611104110,השכר הקובע ,"208,000.00"
1611104120,תוספות שלא נכללות בשכר ,"6,000.00"
1611104130,שעות נוספות ,"2,000.00"
1611104140,החזר הוצאות רכב ,"18,000.00"
1611104141,החזר הוצאות אחר ,"5,000.00"
1611104181,הפרשות סוציאליות ,"56,000.00"
1611104182,מיסים ועלויות ,"36,000.00"
1611104470,ציוד משרדי מתכלה ,"6,000.00"
1611104471,אחז' מכונת צילום ,"1,000.00"
1611104510,אש'ל וכבודים ,"2,000.00"
1611104514,רכישת מתנות ,"6,000.00"
1611104522,ספרות מקצועית ועתונות ,"3,000.00"
1611104530,רכב צמוד 0718388 ,"50,000.00"
1611104540,דואר וטלפון ,"3,000.00"
1611104542,"רט""ן-תקשורת סלולרית ","10,000.00"
1611104780,הוצאות שונות ,"7,000.00"
1611105110,השכר הקובע ,"173,000.00"
1611105120,תוספות שלא נכללות בשכר ,"30,000.00"
1611105130,שעות נוספות ,"10,000.00"
1611105140,החזר הוצאות רכב ,"26,000.00"
1611105141,החזר הוצאות אחר ,"13,000.00"
1611105181,הפרשות סוציאליות ,"55,000.00"
1611105182,מיסים ועלויות ,"35,000.00"
1611105470,ציוד משרדי מתכלה ,"6,000.00"
1611105471,מ. צילום ופקס ,"1,000.00"
1611105510,אש'ל וכבודים ,"2,000.00"
1611105514,רכישת מתנות ,"6,000.00"
1611105522,ספרות מקצועית ועתונות ,"3,000.00"
1611105540,דואר וטלפון ,"4,000.00"
1611105542,"רט""ן- תקשורת סלולרית ","12,000.00"
1611105780,הוצאות שונות ,"7,000.00"
1611106110,השכר הקובע ,"228,000.00"
1611106120,תוספות שלא נכללות בשכר ,"11,000.00"
1611106130,שעות נוספות ,"11,000.00"
1611106140,החזר הוצאות רכב ,"44,000.00"
1611106141,החזר הוצאות אחרות ,"6,000.00"
1611106181,הפרשות סוציאליות ,"59,000.00"
1611106182,מיסים ועלויות ,"41,000.00"
1611106470,ציוד משרדי מתכלה ,"6,000.00"
1611106510,אשל וכיבודים ,"2,000.00"
1611106514,רכישת מתנות ,"6,000.00"
1611106522,ספרות מקצועית ועיתונות ,"3,000.00"
1611106540,דואר וטלפון ,"3,000.00"
1611106542,"רט""ן-תקשורת סלולרית ","12,000.00"
1611106780,הוצאות שונות ,"7,000.00"
1611301110,השכר הקבוע ,"775,000.00"
1611301120,תוספות שלא נכללות בשכר ,"62,000.00"
1611301140,החזר הוצאות רכב ,"104,000.00"
1611301141,החזר הוצאות אחר ,"35,000.00"
1611301181,הפרשות סוציאליות ,"185,000.00"
1611301182,מיסים ועלויות ,"141,000.00"
1611301210,שכר זמניים ,"158,000.00"
1611301470,ציוד משרדי מתכלה ,"7,000.00"
1611301471,הוצאות מ. צילום ,"3,000.00"
1611301510,אש'ל וכבודים ,"4,000.00"
1611301522,ספרות מקצועית ועתונים ,"4,000.00"
1611301530,רכב צמוד 0728388 ,"50,000.00"
1611301540,דואר וטלפון ,"5,000.00"
1611301542,"רט""ן-תקשורת סלולרית ","20,000.00"
1611301580,יועצים ,"1,050,000.00"
1611301581,ייעוץ אירגוני ,"100,000.00"
1611301750,עבודות קבלניות ,"50,000.00"
1611301751,שטח סטרילי ,"300,000.00"
1611301760,קנית שרותים מרשויות ומוסד,0
1611301780,בדיקות מיוחדות ,"100,000.00"
1611301931,רכישת ערכות אבלים ,"40,000.00"
1611302110,השכר הקבוע ,"838,000.00"
1611302120,תוספות שלא נכללות בשכר ,"78,000.00"
1611302130,שעות נוספות ,"10,000.00"
1611302140,החזרהוצאות רכב ,"95,000.00"
1611302141,החזר הוצאות אחר ,"42,000.00"
1611302181,הפרשות סוציאליות ,"120,000.00"
1611302182,מיסים ועלויות ,"154,000.00"
1611302210,שכר זמניים ,"346,000.00"
1611302470,ציודמשרדי מתכלה ,"8,000.00"
1611302471,אחז' מכונת צילום ,"4,000.00"
1611302510,אש'ל וכבודים ,"2,000.00"
1611302511,אירוח ,"21,000.00"
1611302521,השתלמויות - מינהל כללי ,"35,000.00"
1611302522,ספרות מקצועית ועתונות ,"22,000.00"
1611302530,רכב צמוד 2699696 ,"40,000.00"
1611302540,דואר וטלפון ,"7,000.00"
1611302542,"רט""ן-תקשורת סלולרית ","115,000.00"
1611302580,הוצאות ארגוניות ,"200,000.00"
1611302581,ועדת ערר ,"250,000.00"
1611302760,קנית שרותים מרשויות מוסדת,"52,000.00"
1611302930,רכישת ציוד יסודי ,"150,000.00"
1611304110,השכר הקבוע ,"214,000.00"
1611304120,תוספות שלא נכללות בשכר ,"27,000.00"
1611304130,עשות נוספות ,"21,000.00"
1611304140,החזר הוצאות רכב ,"82,000.00"
1611304141,החזר הוצאות אחר ,"14,000.00"
1611304181,הפרשות סוציאליות ,"46,000.00"
1611304182,מיסים ועלויות ,"48,000.00"
1611304210,עובדים זמניים ,"79,000.00"
