1631468610,ישראכרט א. אקספרס עמלות ," 430,000 "," 410,000 "," 446,428 "
1632000610,הנחות למשלמי מסים מראש ," 500,000 "," 320,000 "," 383,000 "
1632000640,ריבית מ.ה ב.לאומי וקופת'ג," 10,000 "," 10,000 "," 6,803 "
1641000691,תש עח קרן ת.ב.ר ," 70,000 "," 65,000 "," 104,419 "
1641000692,תש עח ריבית ," 25,000 "," 19,000 "," 23,203 "
1641000693,תש עח הצמדה ," 18,000 "," 17,000 "," 52,917 "
1642000691,תש עח קרן כסוי גרעונות ," 2,800,000 "," 6,400,000 "," 7,460,299 "
1642000692,תש עח ריבית ," 1,500,000 "," 2,190,000 "," 2,582,275 "
1642000693,תש עח הצמדה ," 350,000 "," 1,910,000 "," 2,292,347 "
1643000691,קרן ," 420,000 "," 20,000 ", -   
1643000692,ריבית ," 90,000 "," 11,000 ", -   
1643000693,הצמדה , -   ," 6,000 ", -   
1712200000,הוצאות ניקוי רחובות,,,
1712200100,משכורת ," 4,380,000 "," 4,378,000 "," 4,321,993 "
1712200121,נסיעות ," 129,000 "," 172,000 "," 170,132 "
1712200122,בגוד ," 75,000 "," 75,000 "," 74,341 "
1712200126,הבראה ," 200,000 "," 202,000 "," 199,538 "
1712200127,אחזקת רכב ," 200,000 "," 200,000 "," 197,045 "
1712200128,טלפון ," 20,000 "," 23,000 "," 22,293 "
1712200130,אשל ," 17,000 "," 26,000 "," 25,748 "
1712200178,שעות נוספות ברישום ," 340,000 "," 405,000 "," 399,424 "
1712200179,שעות נוספות בפועל ," 350,000 "," 513,000 "," 505,989 "
1712200720,חמרים ," 10,000 "," 10,000 ", -   
1712200750,ניקוי צואת כלבים," 140,000 "," 253,000 "," 191,585 "
1712200751,טאוט מכני ," 830,000 "," 780,000 "," 724,953 "
1712200752,פועלי קבלן טאטוא ," 4,030,000 "," 3,000,000 "," 2,533,704 "
1712200754,טרקטור ," 40,000 "," 40,000 "," 33,470 "
1712200755,ביגוד לפועלים ," 20,000 "," 20,000 ", -   
1712200780,מבצעי נקיון ," 30,000 "," 50,000 "," 91,738 "
1712200930,כלים וציוד ," 30,000 "," 30,000 "," 27,881 "
1712300000,הוצאות אשפה וגזם,,,
1712300100,משכורת ," 969,000 "," 809,000 "," 798,444 "
1712300121,נסיעות ," 18,000 "," 11,000 "," 10,896 "
1712300122,בגוד ," 6,000 "," 8,000 "," 8,000 "
1712300126,הבראה ," 27,000 "," 24,000 "," 24,111 "
1712300127,אחזקת רכב ," 180,000 "," 155,000 "," 152,879 "
1712300128,טלפון ," 3,000 "," 2,000 "," 1,750 "
1712300130,אשל ," 7,000 "," 2,000 "," 1,944 "
1712300178,שעות נוספות_ברישום ," 65,000 "," 45,000 "," 44,181 "
1712300179,שעות נוספות בפועל ," 65,000 "," 12,000 "," 11,649 "
1712300530,החזקת רכב  19-234-68 ," 40,000 "," 40,000 "," 31,071 "
1712300531,החזקת אופנוע  ," 15,000 "," 15,000 "," 3,423 "
1712300720,חמרים ," 130,000 "," 130,000 "," 86,038 "
1712300750,פנוי מכולות ," 350,000 "," 350,000 "," 429,940 "
1712300751,הוצאת אשפה ," 6,400,000 "," 6,200,000 "," 5,520,204 "
1712300755,הוצ אשפה מנוף ," 875,000 "," 875,000 "," 923,718 "
1712300756,פינוי מיחזור תאגיד תמיר ," 450,000 "," 180,000 "," 18,292 "
1712300830,אגוד ערים אשפה ," 7,043,000 "," 7,501,000 "," 5,730,000 "
1712301531,החזקת אופנוע 13-860-65 ," 15,000 "," 15,000 "," 12,203 "
1712302531,החזקת אופנוע 34-769-32 ," 15,000 "," 15,000 "," 10,570 "
1712303531,החזקת אופנוע39-597-64  ," 15,000 "," 15,000 "," 9,221 "
1712303533,רכב בליסינג פינוי ואיסוף   ," 102,000 "," 102,000 "," 90,581 "
1715000000,הוצאות תברואה מונעת ופקוח תברואי,,,
1715000100,"משכורת , שכר והוצא "," 655,000 "," 448,000 "," 442,532 "
1715000121,נסיעות ," 5,000 ", -   , -   
1715000122,בגוד ," 8,000 "," 6,000 "," 5,700 "
1715000126,הבראה ," 25,000 "," 17,000 "," 16,497 "
1715000127,אחזקת רכב ," 135,000 "," 106,000 "," 105,045 "
1715000128,טלפון ," 2,000 "," 2,000 "," 1,750 "
1715000130,אשל ," 3,000 "," 3,000 "," 2,196 "
1715000178,שעות נוספות_ברישום ," 115,000 "," 46,000 "," 45,362 "
1715000179,שעות נוספות בפועל ," 11,000 "," 22,000 "," 21,581 "
1715000560,הוצאות משרדיות ," 2,000 "," 2,000 "," 1,826 "
1715000720,חמרים ," 60,000 "," 60,000 "," 54,355 "
1715000721,חברת הדברות ," 10,000 "," 20,000 "," 22,508 "
1716000000,הוצאות רכב,,,
1716000100,משכורת ," 145,000 "," 141,000 "," 139,542 "
1716000122,בגוד ," 2,000 "," 2,000 "," 1,900 "
1716000126,הבראה ," 5,000 "," 5,000 "," 4,653 "
1716000127,רכב ," 41,000 "," 41,000 "," 40,881 "
1716000128,טלפון ," 1,000 "," 1,000 ", 583 
1716000130,אשל ," 3,000 "," 3,000 "," 2,536 "
1716000179,שעות נוספות ," 38,000 "," 48,000 "," 47,713 "
1716000530,החזקת רכב ," 5,000 "," 5,000 "," 1,163 "
1716000531,החזקת אופנוע 71-013-72  ," 15,000 "," 15,000 "," 13,236 "
1716000757,"עבודות קבלניות כ""א "," 100,000 "," 50,000 "," 107,846 "
1717000100,"משכורת ושכ""ע "," 3,695,000 "," 4,736,000 "," 4,675,283 "
1717000121,נסיעות ," 11,000 "," 29,000 "," 29,110 "
1717000122,בגוד ," 30,000 "," 49,000 "," 47,985 "
1717000126,הבראה ," 72,000 "," 128,000 "," 126,754 "
1717000127,רכב ," 400,000 "," 642,000 "," 633,795 "
1717000128,טלפון ," 10,000 "," 16,000 "," 15,515 "
1717000130,אשל ," 20,000 "," 28,000 "," 27,276 "
1717000178,שעות נוספות ברישום ," 62,000 "," 95,000 "," 93,843 "
1717000179,שעות רישום ," 360,000 "," 732,000 "," 722,783 "
1717000531,החזקת אופנוע 13-861-65  ," 15,000 "," 15,000 "," 15,003 "
1717000533,רכב בליסינג 39-315-31 שפע," 110,000 "," 110,000 "," 95,955 "
1717000534,נגרר95-220-71 ," 3,000 "," 3,000 "," 1,662 "
1717000560,הוצאות משרדיות ," 25,000 "," 25,000 "," 17,331 "
1717000750,עבודות קבלניות נקיון ," 630,000 "," 840,000 "," 559,404 "
1717000781,מפגשי תושבים ," 20,000 "," 20,000 "," 7,364 "
1717000782,השתלמויות , -   ," 40,000 "," 28,918 "
1717000980,הוצאות שונות ," 55,000 "," 45,000 "," 42,158 "
1717001532,רכב בליסינג 46-528-52 ," 75,000 "," 75,000 "," 71,193 "
1717002532,רכב בליסינג 33-858-79 ," 60,000 "," 60,000 "," 55,556 "
1717003532,רכב בליסינג 83-774-79 ," 70,000 "," 70,000 "," 72,363 "
1717010534,נגרר 95-264-71 ," 3,000 "," 3,000 "," 1,766 "
1717100531,החזקת אופנוע 53-176-13 ," 15,000 "," 15,000 "," 6,149 "
1717200531,החזקת אופנוע 67-771-72  ," 15,000 "," 15,000 "," 11,094 "
1717300531,החזקת אופנוע 67-776-72  ," 15,000 "," 15,000 "," 11,381 "
1717400531,החזקת אופנוע 67-722-72 ," 15,000 "," 15,000 "," 8,749 "
1717500531,החזקת אופנוע 71-024-72 ," 8,000 "," 8,000 "," 2,863 "
1721303533,רכב בליסינג  ,, -   , 581 
1717000751,איכות הסביבה," 150,000 ",,
1722100000,הוצאות משמר אזרחי,,,
1722100511,הוצאות כבוד ," 10,000 "," 10,000 "," 9,185 "
1722100780,החזקת בסיסי הפעלה ," 15,000 "," 15,000 "," 17,989 "
1723000000,"הוצאות הג""א",,,
1723000100,"משכורת , שכר והוצא "," 220,000 "," 395,000 "," 389,668 "
1723000121,נסיעות ," 4,000 "," 4,000 "," 4,085 "
1723000122,בגוד ," 3,000 "," 7,000 "," 6,661 "
1723000126,הבראה ," 13,000 "," 21,000 "," 20,516 "
1723000127,אחזקת רכב ," 52,000 "," 82,000 "," 81,079 "
1723000128,טלפון ," 1,000 "," 2,000 "," 2,012 "
1723000178,שעות נוספות ברישום ,, -   , -   
1723000179,שעות נוספות בפועל ," 2,000 "," 2,000 "," 2,207 "
1723000421,הוצאות שוטפות למקלטים ," 120,000 "," 100,000 "," 140,650 "
1723000531,החזקת אופנוע  ," 15,000 "," 15,000 "," 10,008 "
1723000780,תפעול מרכז בקרה ," 25,000 "," 25,000 "," 12,583 "
1723000810,השתתפויות להגא ," 350,000 "," 330,000 "," 329,952 "
1723000811,השתתפות לרשויות ," 70,000 ", -   , -   
1723100000,"הוצאות פס""ח מל""ח",,,
1723100533,רכב ליסינג 66-393-32 חרום ," 50,000 "," 50,000 "," 44,161 "
1723100740,כלים מכשירים וציוד ," 10,000 "," 10,000 "," 10,045 "
1723100781,מחסני חרום ," 20,000 "," 20,000 "," 17,668 "
1723100782,תרגילים והשתלמויות ," 12,000 "," 12,000 "," 10,043 "
1723101534,נגרר99-622-14 חרום," 3,000 "," 3,000 "," 1,711 "
1723102534,נגרר 34-432-59 חזות העיר ," 3,000 "," 3,000 "," 1,649 "
1724000100,משכורת ,, -   ," 278,915 "
1724000121,נסיעות ,, -   ," 1,196 "
1724000127,אחזקת רכב ,, -   ," 45,906 "
1724000128,טלפון ,, -   , 955 
1724000130,אשל ,, -   ," 2,503 "
1724000178,שעות נוספות_ברישום ,, -   ," 188,167 "
1724000179,שעות נוספות בפועל ,, -   ," 3,286 "
1724000430,מאור חמרי נקיון ,, -   ," 6,346 "
1724000530,החזקת רכב ,, -   ," 53,819 "
1724000540,הוצאות תקשורת ,, -   ," 6,500 "
1724000740,כלים וציוד ,, -   ," 5,418 "
1724000750,עבודות קבלן נקיון ,, -   ," 2,852 "
1724000810,השתת בכבאות ארצית ," 4,420,000 "," 2,000,000 "," 4,276,500 "
1724000980,הוצאות אחרות ,, -   ," 1,157 "
1724200780,כבוי אש ארצי ,, -   ," 300,000 "
1730000000,הוצאות מהנדס העיר,,,
1730000100,משכורת ," 3,420,000 "," 2,871,000 "," 2,715,526 "
1730000121,נסיעות ," 14,000 "," 10,000 "," 9,774 "
1730000122,בגוד ," 40,000 "," 32,000 "," 32,067 "
1730000126,הבראה ," 95,000 "," 65,000 "," 64,459 "
1730000127,אחזקת רכב ," 520,000 "," 491,000 "," 484,848 "
1730000128,טלפון ," 14,000 "," 11,000 "," 11,222 "
1730000130,אשל ," 41,000 "," 38,000 "," 37,886 "
1730000178,שעות נוספות ברישום ,, -   ," -18,337 "
1730000179,שעות נוספות בפועל ," 157,000 "," 64,000 "," 63,241 "
1730000570,מיכון ," 80,000 "," 80,000 "," 89,188 "
1730000782,השתלמויות ," 50,000 "," 50,000 "," 9,666 "
1730000950,תכנון שמאות ועוד ," 2,400,000 "," 2,200,000 "," 1,394,374 "
1730000750,יועץ תנועה ," 150,000 ", -   , -   
1730000420,מבנים מסוכנים," 30,000 ", -   , -   
1730000751,סריקת תיקים ממוחשבים," 500,000 ", -   , -   
1730000980,הוצאות אחרות ," 60,000 "," 60,000 "," 44,458 "
1730000981,יעוץ ," 2,700,000 "," 2,500,000 "," 2,173,190 "
1730000984,ציוד חד פעמי ," 30,000 "," 30,000 "," 15,190 "
1730001531,החזקת אופנוע-71-823-72 ," 20,000 "," 20,000 "," 19,299 "
1731000000,הוצאות מבני ציבור,,,
1731000100,משכורת ," 1,688,000 "," 1,476,000 "," 1,456,759 "
1731000121,נסיעות ," 31,000 "," 24,000 "," 24,101 "
1731000122,ביגוד ," 24,000 "," 21,000 "," 20,581 "
1731000126,הבראה ," 68,000 "," 60,000 "," 59,643 "
1731000127,רכב ," 260,000 "," 228,000 "," 225,356 "
1731000128,טלפון ," 8,000 "," 7,000 "," 6,878 "
1731000130,אשל ," 16,000 "," 6,000 "," 5,640 "
1731000178,שעות נוספות ברישום ," 44,000 "," 22,000 "," 21,551 "
1731000179,שעות נוספות בפועל ," 157,000 "," 180,000 "," 177,588 "
1731000430,מאור כח חמום מים ," 10,000 "," 30,000 "," 2,596 "
1731000532,רכב בליסינג 40-849-75 ," 60,000 "," 60,000 "," 46,542 "
1731000720,חמרים ," 180,000 "," 180,000 "," 46,491 "
1731000740,כלים מכשירים וציוד ," 30,000 "," 30,000 "," 11,883 "
1731000750,אחזקת מזגנים ," 300,000 "," 300,000 "," 242,145 "
1731000751,אחזקת מעליות ," 40,000 "," 40,000 "," 25,187 "
1731000753,תיקונים שונים ," 30,000 "," 30,000 "," 16,619 "
1731000754,מערך בטיחות ," 70,000 "," 70,000 "," 16,009 "
1731000755,עבודות קבלניות ," 200,000 "," 200,000 "," 142,887 "
1731000756,תחזוקת מערכות ביוב בחצרות," 250,000 "," 250,000 "," 161,771 "
1731000757,עבודות קבלניות,,,
1731000758,עבודות מוסדות ציבור," 900,000 ",,
1731003533,רכב בליסינג 40-959-31 ," 88,000 "," 88,000 "," 80,451 "
1731010530,החזקת רכב 28-704-68  ," 20,000 "," 20,000 "," 14,327 "
1731020530,החזקת רכב81-617-63 ," 20,000 "," 20,000 "," 19,738 "
1742000000,הוצאות חזות העיר,,,
1742000100,"משכורת , שכר והוצא "," 1,279,000 "," 1,500,000 "," 1,454,834 "
1742000121,נסיעות ," 27,000 "," 15,000 "," 14,652 "
1742000122,בגוד ," 30,000 "," 30,000 "," 29,627 "
1742000126,הבראה ," 89,000 "," 89,000 "," 87,558 "
1742000127,אחזקת רכב ," 330,000 "," 350,000 "," 346,075 "
1742000128,טלפון ," 6,000 "," 9,000 "," 9,088 "
1742000130,אשל ," 4,000 "," 11,000 "," 11,332 "
1742000179,שעות נוספות בפועל ," 184,000 "," 267,000 "," 263,242 "
1742000720,חמרים ," 50,000 "," 50,000 "," 53,206 "
1742000750,שקום כבישים ומדרכו ," 40,000 "," 40,000 "," 42,315 "
1742000920,עב' פתוח ספסלים ," 10,000 "," 10,000 "," 2,000 "
1742001530,ליסינג 31-735-11 חזות העיר," 80,000 "," 80,000 "," 62,135 "
1742001534,נגרר 34-432-59 חזות העיר," 6,000 "," 6,000 "," 4,631 "
1742002533,רכב בליסינג46-685-76 חזות העיר ," 88,000 "," 88,000 "," 81,202 "
1743000000,הוצאות הארת רחובות,,,
1743000100,"משכורת , שכר והוצא "," 114,000 "," 123,000 "," 121,573 "
1743000122,בגוד ," 2,000 "," 2,000 "," 1,900 "
1743000126,הבראה ," 6,000 "," 6,000 "," 5,499 "
1743000127,אחזקת רכב ," 39,000 "," 39,000 "," 38,950 "
1743000128,טלפון ," 1,000 "," 1,000 ", 583 
1743000130,אשל ," 1,000 "," 1,000 ", 768 
1743000179,שעות נוספות בפועל ," 8,000 "," 8,000 "," 7,665 "
1743000533,רכב בליסינג 88-659-78 תשתיות ," 55,000 "," 55,000 "," 43,715 "
1743000720,חמרים וגנרטור ," 10,000 "," 10,000 "," 2,002 "
1743000750,מבוטל, -   ," 900,000 "," 747,258 "
1743000751,אחזקת עמודי תאורה," 460,000 "," 460,000 "," 325,197 "
1743000771,חשמל לרחובות ," 1,500,000 "," 1,500,000 "," 1,379,815 "
1744000000,הוצאות בטיחות בדרכים,,,
1744000721,תמרורים ושלטים ," 15,000 "," 15,000 "," 12,949 "
1744000750,בט' שילוט סימון ," 10,000 "," 10,000 "," 6,702 "
1744000751,החזקת רמזורים ," 200,000 "," 250,000 "," 157,587 "
1744000753,מבוטל, -   ," 150,000 "," 93,936 "
1744000771,חשמל לרמזורים ," 100,000 "," 100,000 "," 108,539 "
1744000780,שבוע בטיחות בדרכים ," 30,000 "," 30,000 "," 9,813 "
1744000781,הוצאות אחרות בדיקות קרינה," 50,000 "," 50,000 "," 13,290 "
1745000000,הוצאת תעול,,,
1745000750,אחזקת תעול ," 250,000 "," 500,000 "," 205,199 "
1745000832,אגוד ערים נקוז ," 158,500 "," 105,000 "," 104,066 "
1746000000,הוצאות גנים ונוף,,,
1746000100,משכורת ," 1,867,000 "," 1,813,000 "," 1,789,456 "
1746000121,נסיעות ," 47,000 "," 34,000 "," 33,606 "
1746000122,בגוד ," 32,000 "," 30,000 "," 29,728 "
1746000126,הבראה ," 80,000 "," 80,000 "," 78,792 "
1746000127,אחזקת רכב ," 120,000 "," 162,000 "," 159,796 "
1746000128,טלפון ," 9,000 "," 9,000 "," 9,251 "
1746000130,אשל ," 10,000 "," 13,000 "," 13,144 "
1746000178,שעות נוספות ברישום ," 30,000 "," 32,000 "," 31,485 "
1746000179,שעות נוספות בפועל ," 288,000 "," 348,000 "," 343,877 "
1746000430, מים ," 1,200,000 "," 1,400,000 "," 1,544,413 "
1746000530,החזקת רכב 84-053-36 גנים ונוף ," 40,000 "," 40,000 "," 36,482 "
1746000531,החזקת אופנוע 13-383-65 ," 15,000 "," 15,000 "," 15,902 "
1746000532,רכב בליסינג 29-582-79 ," 50,000 "," 50,000 "," 54,434 "
1746000533, רב בליסינג 39-316-31 ," 102,000 "," 102,000 "," 96,574 "
1746000534,נגרר 90-954-69 גנים ונוף ," 6,000 "," 6,000 "," 5,033 "
1746000710,הובלה ," 3,000 "," 2,000 "," 2,193 "
1746000720,חמרים דישון הדברה ," 50,000 "," 65,000 "," -8,447 "
1746000721,חמרים עצים וצמחים ," 50,000 "," 50,000 "," 47,722 "
1746000740,כלים וציוד ," 30,000 "," 30,000 "," 101,302 "
1746000750,אחזקת גנים צבוריים ," 2,400,000 "," 2,300,000 "," 2,000,086 "
1746000751,גזומים ," 660,000 "," 500,000 "," 504,963 "
1746000752,אחזקת מזרקות ," 120,000 "," 120,000 "," 114,360 "
1746000781,אחזקת פינות משחק ," 60,000 "," 60,000 "," 65,929 "
1746000980,הוצאות אחרות ," 3,000 "," 3,000 "," 3,465 "
1764000000,הוצאות תרבות הדיור,,,
1764000100,"משכורת , שכר עבודה "," 292,000 "," 443,000 "," 437,018 "
1764000121,נסיעות , -   ," 5,000 "," 4,937 "
1764000122,בגוד ," 5,000 "," 6,000 "," 6,285 "
1764000126,הבראה ," 13,000 "," 20,000 "," 20,304 "
1764000127,אחזקת רכב ," 60,000 "," 59,000 "," 58,080 "
1764000128,טלפון ," 1,000 "," 2,000 "," 1,750 "
1764000130,אשל , -   ," 2,000 "," 1,704 "
1764000179,שעות נוספות בפועל ," 9,000 "," 13,000 "," 12,487 "
1764000980,הוצאות אחרות ," 35,000 "," 35,000 "," 20,143 "
1769000000,הוצאות שונות,,,
1769000780,הדבקת מודעות-משכורות ," 42,000 "," 42,000 "," 41,216 "
1769000781,בטוח החזר התחייבויות ," 500,000 "," 500,000 "," 583,148 "
1769000786,מגרש חניה ," 110,000 "," 110,000 "," 88,734 "
1769000810,מרכז שלטון מקומי ," 160,000 "," 160,000 "," 156,400 "
1769000811,מועצת נשים ," 30,000 "," 30,000 "," 12,760 "
1769000812,קידום עסקים קטנים ," 10,000 "," 10,000 "," 3,306 "
1769000813,רזרבה תקציבית , -   ," 2,000,000 ", -   
1781000000,הוצאות פקוח עירוני,,,
1781000100,משכורת ," 2,330,000 "," 2,355,000 "," 2,324,744 "
1781000121,נסיעות ," 83,000 "," 63,000 "," 62,012 "
1781000122,ביגוד ," 37,000 "," 36,000 "," 35,374 "
1781000126,הבראה ," 98,000 "," 98,000 "," 96,795 "
1781000127,אחזקת רכב ," 150,000 "," 167,000 "," 165,230 "
1781000128,טלפון ," 13,000 "," 11,000 "," 10,793 "
1781000130,אשל ," 39,000 "," 36,000 "," 35,773 "
1781000178,שעות נוספות ברישום ," 144,000 "," 156,000 "," 154,212 "
1781000179,שעות נוספות בפועל ," 437,000 "," 456,000 "," 449,812 "
1781000530,החזקת רכב 10-840-16 פיקוח ," 15,000 "," 15,000 "," 14,551 "
1781000533,רכב בליסינג 63-907-13 פיקוח וחניה ," 70,000 "," 70,000 "," 61,247 "
1781000540,הוצאות תקשורת ," 140,000 "," 140,000 "," 132,957 "
1781000560,הוצאות משרדיות ," 25,000 "," 25,000 "," 20,075 "
1781000750,עבודות קבלניות חניה ," 1,000,000 "," 1,000,000 "," 1,370,412 "
1781000980,הוצאות אחרות ," 10,000 "," 10,000 "," 11,376 "
1781001531,החזקת אופנוע 71-023-72 ," 8,000 "," 8,000 "," 3,412 "
1781000751,חירום ובטחון," 70,000 ",,
1781110000,הוצאות רישוי עסקים ,,,
1781110100,משכורת ," 490,000 "," 837,000 "," 826,276 "
1781110121,נסיעות ," 4,000 "," 7,000 "," 7,006 "
1781110122,ביגוד ," 4,000 "," 9,000 "," 8,770 "
1781110126,הבראה ," 14,000 "," 32,000 "," 31,302 "
1781110127,רכב ," 92,000 "," 92,000 "," 91,384 "
1781110128,טלפון ," 2,000 "," 3,000 "," 3,337 "
1781110130,אשל ," 6,000 "," 10,000 "," 10,041 "
1781110178,שעות נוספות , -   , -   ," -2,468 "
1781110179,שעות רישום ," 6,000 "," 22,000 "," 21,363 "
1781110532,מבוטל,," 65,000 ",
1781110560,הוצאות משרדיות ," 3,000 "," 3,000 "," 1,626 "
1781110750,בדיקות רעש ," 19,000 "," 19,000 "," 6,094 "
1781110751,מבוטל, -   ," 120,000 ", -   
1781110752,מפרט אחיד , -   ," 30,000 ", -   
1781111000,הוצאות שילוט,,,
1781111100,משכורת ," 350,000 ",,
1781111121,נסיעות ," 8,000 ",,
1781111122,ביגוד ," 4,000 ",,
1781111126,הבראה ," 14,000 ",,
1781111127,רכב , -   ,,
1781111128,טלפון ," 1,500 ",,
1781111130,אשל ," 6,000 ",,
1781111179,שעות נוספות ,,,
1781111179,שעות רישום ," 20,000 ",,
1781111533,רכב ליסינג 71-226-79," 65,000 ", -   ," 61,716 "
1781111610,עמלות שילוט ," 180,000 ", -   ," 117,771 "
1781200100,שכר סיירת בטיחות ," 941,000 "," 1,214,000 "," 1,198,378 "
1781200121,נסיעות ," 37,000 "," 37,000 "," 36,187 "
1781200122,בגוד ," 19,000 "," 14,000 "," 13,629 "
1781200126,הבראה ," 40,000 "," 35,000 "," 34,571 "
1781200128,טלפון ," 1,000 "," 1,000 ", 346 
1781200130,אשל ," 8,000 "," 9,000 "," 8,595 "
1781200179,שעות נוספות בפועל ," 478,000 "," 564,000 "," 556,974 "
1781200532,רכב בליסינג 51-506-75," 65,000 "," 65,000 "," 53,880 "
1781200780,הוצאות אחרות ," 80,000 "," 130,000 "," 112,830 "
1781201533,רכב בליסינג 47-567-76 ," 110,000 "," 110,000 "," 101,661 "
1781202533,רכב בליסינג 50-077-11 ," 110,000 "," 110,000 "," 101,361 "
1782000100,משכורת ," 532,000 "," 534,000 "," 541,509 "
1782000121,נסיעות ," 6,000 "," 6,000 "," 5,640 "
1782000122,בגוד ," 7,000 "," 7,000 "," 7,350 "
1782000126,הבראה ," 17,000 "," 17,000 "," 16,814 "
1782000127,אחזקת רכב ," 58,000 "," 48,000 "," 47,661 "
1782000128,טלפון ," 2,000 "," 2,000 "," 2,187 "
1782000130,אשל , -   ," 2,000 "," 1,866 "
1782000178,שעות נוספות_ברישום , -   ," 3,000 "," -4,441 "
1782000179,שעות נוספות בפועל , -   , -   , -   
1782000430,חשמל ומים," 40,000 "," 40,000 "," 38,524 "
1782000540,הוצאות תקשורת ," 16,000 "," 16,000 "," 14,390 "
1782000750,שמירה ," 6,000 "," 6,000 ", -   
1782000751,עב קבלן נקיון, -   ," 38,000 "," 6,206 "
1782000980,הוצאות אחרות ," 3,000 "," 3,000 "," 3,605 "
1783000100,משכורת ושכר עבודה ," 949,000 "," 790,000 "," 779,522 "
1783000121,נסיעות ," 32,000 "," 26,000 "," 25,461 "
1783000122,בגוד ," 8,000 "," 8,000 "," 8,287 "
1783000126,הבראה ," 21,000 "," 18,000 "," 18,280 "
1783000127,רכב ," 42,000 "," 31,000 "," 30,570 "
1783000128,טלפון ," 2,000 "," 2,000 "," 2,175 "
1783000130,אשל ," 5,000 "," 10,000 "," 9,493 "
1783000178,שעות נוספות ,, -   , 37 
1783000179,שעות נוספות בפועל ," 110,000 "," 196,000 "," 193,386 "
1783000531,החזקת אופנוע 46-728-20 ," 15,000 "," 15,000 "," 11,449 "
1783000757,"עבודות קבלניות-כ""א "," 30,000 "," 30,000 "," 25,965 "
1811000000,הוצאות חינוך מנהל,,,
1811000100,"משכורת , שכר והוצא "," 3,284,000 "," 2,391,000 "," 2,359,973 "
1811000121,נסיעות ," 6,000 "," 1,000 ", 345 
1811000122,בגוד ," 30,000 "," 23,000 "," 23,093 "
1811000126,הבראה ," 67,000 "," 53,000 "," 52,889 "
1811000127,אחזקת רכב ," 279,000 "," 279,000 "," 275,169 "
1811000128,טלפון ," 6,000 "," 7,000 "," 6,903 "
1811000130,אשל ," 17,000 "," 20,000 "," 20,323 "
1811000178,שעות נוספות_ברישום ,, -   , -188 
1811000179,שעות נוספות בפועל ," 110,000 "," 108,000 "," 107,018 "
1811000532,רכב בליסינג 49-193-53," 80,000 "," 80,000 "," 62,144 "
1811000533,רכב בליסינג 39-314-34 ," 130,000 "," 130,000 "," 117,577 "
1811000534,נגרר 98-182-15 ," 5,000 "," 6,000 "," 4,216 "
1811000560,הוצאות משרדיות ," 50,000 "," 50,000 "," 35,375 "
1811000750,עבודות קבלנית נקיון ," 50,000 "," 50,000 "," 50,554 "
1811000757,"עבודות קבלניות-כ""א "," 250,000 "," 500,000 "," 135,620 "
1811000780,שבוע חינוך ," 80,000 "," 80,000 "," 69,390 "
1811000781,חוברת סוף השנה ," 20,000 "," 20,000 "," 16,457 "
1811000980,הוצאות אחרות ," 19,000 "," 19,000 "," 17,773 "
1811000981,בית היוזמה החינוכית ," 90,000 "," 90,000 "," 84,207 "
1811001532,רכב בליסינג 65-392-13," 50,000 "," 60,000 "," 45,224 "
1812000000,הוצאות חינוך קדם יסודי,,,
1812000000,חנוך קדם יסודי גני , -   , -   , -   
1812000100,משכורת ושכר עבודה ," 11,514,000 "," 9,262,000 "," 9,142,797 "
1812000121,נסיעות ," 444,000 "," 317,000 "," 312,846 "
1812000122,בגוד ," 90,000 "," 111,000 "," 109,231 "
1812000126,הבראה ," 400,000 "," 377,000 "," 372,042 "
1812000127,אחזקת רכב ," 115,000 "," 97,000 "," 96,134 "
1812000128,טלפון ," 43,000 "," 39,000 "," 38,549 "
1812000130,אשל ," 47,000 "," 36,000 "," 35,823 "
1812000178,שעות נוספות_ברישום ," 30,000 "," 8,000 "," 8,197 "
1812000179,שעות נוספות בפועל ," 55,000 "," 56,000 "," 54,569 "
1812000420,גני אחזקה שוטפת ," 150,000 "," 120,000 "," 118,321 "
1812000430,מאור כח חמום מים ," 500,000 "," 460,000 "," 499,297 "
1812000540,הוצאות תקשורת ," 75,000 "," 85,000 "," 74,650 "
1812000721,"גנ""י הוצאות לפעולות "," 300,000 "," 280,000 "," 267,644 "
1812000740,כלים מכשירים וציוד ," 180,000 "," 160,000 "," 140,273 "
1812000750,גננות משרד החנוך ," 6,900,000 "," 6,300,000 "," 5,988,376 "
1812000751,גננות חובה מ. חחנוך ," 4,800,000 "," 4,200,000 "," 4,193,189 "
1812000780,הוצאות אחרות ," 10,000 "," 10,000 "," 10,724 "
1812000781,חוגים ," 550,000 "," 490,000 "," 447,492 "
1812000782,סל תרבות ," 170,000 "," 160,000 "," 158,597 "
1812000783,עצרת גני ילדים ," 10,000 "," 10,000 "," 9,360 "
1812000983,פעולות העשרה ," 400,000 "," 400,000 "," 379,966 "
1812000934,פרוייקטים חינוכיים," 30,000 ",,
1812000985,ליבלובים," 380,000 ",,
1813200000,הוצאות בתי ספר יסודיים- כללי,,,
1813200000,בתיס יסודיים , -   , -   , -   
1813200100,"משכורת , שכר והוצא "," 3,097,000 "," 3,038,000 "," 2,998,710 "
1813200121,נסיעות ," 105,000 "," 93,000 "," 91,846 "
1813200122,בגוד ," 60,000 "," 55,000 "," 53,905 "
